enc_id,evo_id_enc,evo_index_enc,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,move_name_1_enc,move_name_2_enc,move_name_3_enc,move_name_4_enc,move_type_1_enc,move_type_2_enc,move_type_3_enc,move_type_4_enc,move_category_1_enc,move_category_2_enc,move_category_3_enc,move_category_4_enc,move_power_1_enc,move_power_2_enc,move_power_3_enc,move_power_4_enc,move_accuracy_1_enc,move_accuracy_2_enc,move_accuracy_3_enc,move_accuracy_4_enc,move_crit_1_enc,move_crit_2_enc,move_crit_3_enc,move_crit_4_enc,exp_enc
280,39,1,swimmer9794_charlie,route_41,shellder,21,23,46.0,36.0,50.0,27.0,18.0,25.0,water,tackle,withdraw,supersonic,aurora_beam,normal,water,normal,ice,physical,special,physical,special,35.0,0.0,0.0,65.0,0.95,1.0,0.55,1.0,False,False,False,False,27440
281,43,1,swimmer9794_matthew,route_41,krabby,23,23,50.0,57.0,50.0,20.0,20.0,31.0,water,leer,vicegrip,harden,stomp,normal,normal,normal,normal,physical,physical,physical,physical,0.0,55.0,0.0,65.0,1.0,1.0,1.0,1.0,False,False,False,False,27440
282,114,1,swimmer9794_berke,route_41,qwilfish,23,23,66.0,52.0,43.0,33.0,33.0,47.0,poison/water,poison_sting,harden,minimize,water_gun,poison,normal,normal,water,physical,physical,physical,special,15.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,27440
283,40,2,mysticalman_eusine,cianwood_city,haunter,23,24,57.0,32.0,29.0,61.0,33.0,52.0,ghost/poison,lick,hypnosis,mean_look,curse,ghost,psychic,normal,,physical,special,physical,error,20.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,False,False,False,False,27440
284,28,1,blackbelt_nob,cianwood_city_gym,machop,25,24,74.0,49.0,34.0,26.0,26.0,26.0,fighting,leer,focus_energy,karate_chop,seismic_toss,normal,normal,fighting,fighting,physical,physical,physical,physical,0.0,0.0,55.0,0.0,1.0,1.0,1.0,1.0,False,False,True,False,27440
285,28,2,blackbelt_nob,cianwood_city_gym,machoke,25,24,79.0,59.0,44.0,34.0,39.0,31.0,fighting,leer,karate_chop,seismic_toss,rock_slide,normal,fighting,fighting,rock,physical,physical,physical,physical,0.0,55.0,0.0,75.0,1.0,1.0,1.0,0.9,False,True,False,False,27440
286,42,1,mysticalman_eusine,cianwood_city,drowzee,23,24,64.0,31.0,29.0,28.0,50.0,28.0,psychic,dream_eater,hypnosis,disable,confusion,psychic,psychic,normal,psychic,special,special,physical,special,0.0,0.0,0.0,50.0,1.0,0.6,0.55,1.0,False,False,False,False,27440
287,24,1,blackbelt_lung,cianwood_city_gym,mankey,23,24,55.0,45.0,24.0,24.0,29.0,40.0,fighting,leer,low_kick,karate_chop,fury_swipes,normal,fighting,fighting,normal,physical,physical,physical,physical,0.0,50.0,55.0,54.0,1.0,0.9,1.0,0.8,False,False,True,False,27440
289,44,2,mysticalman_eusine,cianwood_city,electrode,25,24,69.0,34.0,44.0,49.0,49.0,79.0,electric,screech,sonicboom,thunder,rollout,normal,normal,electric,rock,physical,physical,special,physical,0.0,0.0,120.0,30.0,0.85,0.9,0.7,0.9,False,False,False,False,27440
290,24,2,blackbelt_lung,cianwood_city_gym,primeape,25,24,71.0,62.0,39.0,39.0,44.0,56.0,fighting,low_kick,rage,karate_chop,fury_swipes,fighting,normal,fighting,normal,physical,physical,physical,physical,50.0,20.0,55.0,54.0,0.9,1.0,1.0,0.8,False,False,True,False,27440
291,47,2,blackbelt_yoshi,cianwood_city_gym,hitmonlee,27,24,68.0,74.0,37.0,28.0,68.0,56.0,fighting,double_kick,meditate,jump_kick,focus_energy,fighting,psychic,fighting,normal,physical,special,physical,physical,60.0,0.0,70.0,0.0,1.0,1.0,0.95,1.0,False,False,False,False,27440
292,48,2,blackbelt_lao,cianwood_city_gym,hitmonchan,27,24,68.0,66.0,51.0,28.0,68.0,50.0,fighting,comet_punch,thunderpunch,ice_punch,fire_punch,normal,electric,ice,fire,physical,special,special,special,54.0,75.0,75.0,75.0,0.85,1.0,1.0,1.0,False,False,False,False,27440
293,24,2,gym_leader_chuck,cianwood_city_gym,primeape,27,24,76.0,66.0,41.0,41.0,47.0,60.0,fighting,leer,rage,karate_chop,fury_swipes,normal,normal,fighting,normal,physical,physical,physical,physical,0.0,20.0,55.0,54.0,1.0,1.0,1.0,0.8,False,False,True,False,27440
294,26,3,gym_leader_chuck,cianwood_city_gym,poliwrath,30,24,98.0,61.0,66.0,51.0,63.0,51.0,fighting/water,hypnosis,mind_reader,surf,dynamicpunch,psychic,normal,water,fighting,special,physical,special,physical,0.0,0.0,95.0,100.0,0.6,1.0,1.0,0.5,False,False,False,False,27440
295,34,1,gym_leader_jasmine,olivine_city_gym,magnemite,30,25,59.0,31.0,51.0,66.0,42.0,36.0,electric,thunderbolt,supersonic,sonicboom,thunder_wave,electric,normal,normal,electric,special,physical,physical,special,95.0,0.0,0.0,0.0,1.0,0.55,0.9,1.0,False,False,False,False,27440
297,41,2,gym_leader_jasmine,olivine_city_gym,steelix,35,25,103.0,70.0,150.0,49.0,56.0,31.0,ground/steel,screech,sunny_day,rock_throw,iron_tail,normal,fire,rock,steel,physical,special,physical,physical,0.0,0.0,50.0,100.0,0.85,1.0,0.9,0.75,False,False,False,False,42875
298,31,1,hiker_benjamin,route_42,geodude,14,26,37.0,29.0,35.0,15.0,15.0,12.0,ground/rock,tackle,defense_curl,rock_throw,,normal,normal,rock,,physical,physical,physical,,35.0,0.0,50.0,,0.95,1.0,0.9,,False,False,False,False,42875
299,12,2,pokemaniac_shane,route_42,nidorina,16,26,50.0,27.0,29.0,25.0,25.0,25.0,poison,growl,tackle,scratch,double_kick,normal,normal,normal,fighting,physical,physical,physical,physical,0.0,35.0,40.0,60.0,1.0,0.95,1.0,1.0,False,False,False,False,42875
300,13,2,pokemaniac_shane,route_42,nidorino,16,26,48.0,30.0,25.0,25.0,25.0,28.0,poison,leer,tackle,horn_attack,double_kick,normal,normal,normal,fighting,physical,physical,physical,physical,0.0,35.0,65.0,60.0,1.0,0.95,1.0,1.0,False,False,False,False,42875
301,21,1,hiker_benjamin,route_42,diglett,14,26,29.0,22.0,14.0,17.0,19.0,33.0,ground,scratch,growl,magnitude,,normal,normal,ground,,physical,physical,physical,,40.0,0.0,71.0,,1.0,1.0,1.0,,False,False,False,False,42875
302,21,2,hiker_benjamin,route_42,dugtrio,16,26,39.0,33.0,23.0,23.0,29.0,45.0,ground,tri_attack,scratch,growl,magnitude,normal,normal,normal,ground,physical,physical,physical,physical,80.0,40.0,0.0,71.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
303,114,1,fisher_tully,route_42,qwilfish,18,26,54.0,42.0,34.0,27.0,27.0,38.0,poison/water,tackle,poison_sting,harden,minimize,normal,poison,normal,normal,physical,physical,physical,physical,35.0,15.0,0.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
304,65,1,fisher_marvin,route_43,magikarp,10,29,25.0,8.0,17.0,9.0,10.0,22.0,water,splash,,,,normal,,,,physical,,,,0.0,,,,1.0,,,,False,False,False,False,42875
305,65,2,fisher_marvin,route_43,gyarados,10,29,40.0,31.0,22.0,18.0,26.0,22.0,flying/water,thrash,,,,normal,,,,physical,,,,90.0,,,,1.0,,,,False,False,False,False,42875
306,65,1,fisher_marvin,route_43,magikarp,15,29,33.0,10.0,23.0,11.0,13.0,31.0,water,splash,tackle,,,normal,normal,,,physical,physical,,,0.0,35.0,,,1.0,0.95,,,False,False,False,False,42875
307,65,2,fisher_marvin,route_43,gyarados,15,29,55.0,45.0,31.0,25.0,37.0,31.0,flying/water,thrash,,,,normal,,,,physical,,,,90.0,,,,1.0,,,,False,False,False,False,42875
308,13,3,pokemaniac_ron,route_43,nidoking,19,29,62.0,43.0,37.0,40.0,36.0,40.0,ground/poison,tackle,horn_attack,double_kick,poison_sting,normal,normal,fighting,poison,physical,physical,physical,physical,35.0,65.0,60.0,15.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
309,11,1,camper_spencer,route_43,sandshrew,17,29,46.0,33.0,36.0,14.0,17.0,21.0,ground,tri_attack,defense_curl,sand_attack,poison_sting,normal,normal,,poison,physical,physical,,physical,80.0,0.0,,15.0,1.0,1.0,,1.0,False,False,False,False,42875
310,11,2,camper_spencer,route_43,sandslash,17,29,55.0,42.0,45.0,23.0,26.0,29.0,ground,tri_attack,defense_curl,sand_attack,poison_sting,normal,normal,,poison,physical,physical,,physical,80.0,0.0,,15.0,1.0,1.0,,1.0,False,False,False,False,42875
311,14,2,picnicker_tiffany,route_43,clefairy,20,29,61.0,26.0,27.0,32.0,34.0,22.0,normal,encore,sing,doubleslap,minimize,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,15.0,0.0,1.0,0.55,0.85,1.0,False,False,False,False,42875
312,17,1,camper_spencer,route_43,zubat,19,29,47.0,25.0,21.0,19.0,23.0,28.0,flying/poison,poison_gas,supersonic,bite,confuse_ray,poison,normal,dark,ghost,physical,physical,special,physical,0.0,0.0,60.0,0.0,0.55,0.55,1.0,1.0,False,False,False,False,42875
313,49,1,pokemaniac_brent,route_43,lickitung,19,29,66.0,29.0,36.0,30.0,36.0,19.0,normal,lick,supersonic,defense_curl,stomp,ghost,normal,normal,normal,physical,physical,physical,physical,20.0,0.0,0.0,65.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
314,105,2,pokemaniac_ben,route_43,slowbro,19,29,68.0,36.0,49.0,38.0,38.0,19.0,psychic/water,curse,tackle,growl,water_gun,,normal,normal,water,error,physical,physical,special,0.0,35.0,0.0,40.0,1.0,0.95,1.0,1.0,False,False,False,False,42875
316,93,2,rocket_grunt_6,team_rocket_hq,gloom,18,31,52.0,31.0,33.0,38.0,38.0,22.0,grass/poison,absorb,sweet_scent,stun_spore,sleep_powder,grass,normal,grass,grass,special,physical,special,special,20.0,0.0,0.0,0.0,1.0,1.0,0.75,0.75,False,False,False,False,42875
318,17,1,rocket_grunt_2,team_rocket_hq,zubat,16,31,41.0,22.0,18.0,17.0,20.0,25.0,flying/poison,leech_life,supersonic,bite,,bug,normal,dark,,physical,physical,special,,20.0,0.0,60.0,,1.0,0.55,1.0,,False,False,False,False,42875
319,7,1,rocket_grunt_3,team_rocket_hq,rattata,16,31,38.0,25.0,18.0,15.0,18.0,30.0,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,42875
323,42,1,rocket_grunt_1,team_rocket_hq,drowzee,17,31,50.0,24.0,23.0,22.0,38.0,22.0,psychic,pound,hypnosis,disable,,normal,psychic,normal,,physical,special,physical,,40.0,0.0,0.0,,1.0,0.6,0.55,,False,False,False,False,42875
324,38,1,rocket_grunt_2,team_rocket_hq,grimer,17,31,56.0,35.0,24.0,21.0,24.0,16.0,poison,pound,harden,disable,sludge,normal,normal,normal,poison,physical,physical,physical,physical,40.0,0.0,0.0,65.0,1.0,1.0,0.55,1.0,False,False,False,False,42875
325,7,1,rocket_grunt_8,team_rocket_hq,rattata,17,31,39.0,27.0,19.0,16.0,19.0,32.0,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,42875
326,17,1,rocket_grunt_8,team_rocket_hq,zubat,17,31,43.0,23.0,19.0,17.0,21.0,26.0,flying/poison,leech_life,supersonic,bite,,bug,normal,dark,,physical,physical,special,,20.0,0.0,60.0,,1.0,0.55,1.0,,False,False,False,False,42875
328,7,1,rocket_grunt_2,team_rocket_hq,rattata,18,31,41.0,28.0,20.0,16.0,20.0,33.0,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,42875
329,20,1,rocket_grunt_4,team_rocket_hq,venonat,18,31,52.0,28.0,25.0,22.0,27.0,24.0,bug/poison,disable,foresight,supersonic,confusion,normal,normal,normal,psychic,physical,physical,physical,special,0.0,0.0,0.0,50.0,0.55,1.0,0.55,1.0,False,False,False,False,42875
331,17,2,rocket_grunt_5,team_rocket_hq,golbat,18,31,57.0,37.0,33.0,31.0,34.0,40.0,flying/poison,screech,leech_life,supersonic,bite,normal,bug,normal,dark,physical,physical,physical,special,0.0,20.0,0.0,60.0,0.85,1.0,0.55,1.0,False,False,False,False,42875
332,9,1,rocket_grunt_6,team_rocket_hq,ekans,18,31,43.0,29.0,23.0,22.0,27.0,27.0,poison,wrap,leer,poison_sting,bite,normal,normal,poison,dark,physical,physical,physical,special,15.0,0.0,15.0,60.0,0.85,1.0,1.0,1.0,False,False,False,False,42875
333,17,1,rocket_grunt_1,team_rocket_hq,zubat,19,31,47.0,25.0,21.0,19.0,23.0,28.0,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,dark,ghost,physical,physical,special,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
334,7,2,rocket_grunt_7,team_rocket_hq,raticate,19,31,52.0,39.0,30.0,27.0,34.0,44.0,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,42875
335,34,1,scientist_jed,team_rocket_hq,magnemite,20,31,43.0,22.0,36.0,46.0,30.0,26.0,electric,tackle,thundershock,supersonic,sonicboom,normal,electric,normal,normal,physical,special,physical,physical,35.0,40.0,0.0,0.0,0.95,1.0,0.55,0.9,False,False,False,False,42875
338,40,1,rocket_executive_2,team_rocket_hq,gastly,23,31,50.0,25.0,22.0,54.0,24.0,45.0,ghost/poison,absorb,sweet_scent,sleep_powder,acid,grass,normal,grass,poison,special,physical,special,physical,20.0,0.0,0.0,40.0,1.0,1.0,0.75,1.0,False,False,False,False,42875
339,50,1,scientist_ross,team_rocket_hq,koffing,22,31,53.0,37.0,50.0,34.0,28.0,23.0,poison,tackle,smog,selfdestruct,sludge,normal,poison,normal,poison,physical,physical,physical,physical,35.0,20.0,0.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
341,17,1,rocket_executive_1,team_rocket_hq,zubat,22,31,53.0,28.0,23.0,21.0,26.0,32.0,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,dark,ghost,physical,physical,special,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
343,104,1,rocket_executive_2,team_rocket_hq,murkrow,25,31,69.0,52.0,30.0,51.0,30.0,54.0,dark/flying,peck,pursuit,haze,,flying,dark,ice,,physical,special,special,,35.0,40.0,0.0,,1.0,1.0,1.0,,False,False,False,False,42875
344,9,2,rocket_executive_2,team_rocket_hq,arbok,23,31,64.0,48.0,40.0,38.0,45.0,45.0,poison,wrap,leer,poison_sting,bite,normal,normal,poison,dark,physical,physical,physical,special,15.0,0.0,15.0,60.0,0.85,1.0,1.0,1.0,False,False,False,False,42875
345,67,1,scientist_mitch,team_rocket_hq,ditto,24,31,60.0,32.0,31.0,31.0,31.0,31.0,normal,transform,,,,normal,,,,physical,,,,0.0,,,,1.0,,,,False,False,False,False,42875
346,7,2,rocket_executive_1,team_rocket_hq,raticate,24,31,64.0,48.0,37.0,32.0,42.0,55.0,normal,tail_whip,quick_attack,scary_face,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,0.0,80.0,1.0,1.0,0.9,0.9,False,False,False,False,42875
347,37,1,boarder_ronald,mahogany_town_gym,seel,24,32,69.0,30.0,35.0,30.0,42.0,30.0,water,headbutt,growl,aurora_beam,rest,normal,normal,ice,psychic,physical,physical,special,special,70.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
349,37,2,boarder_ronald,mahogany_town_gym,dewgong,25,32,84.0,44.0,49.0,44.0,56.0,44.0,ice/water,headbutt,growl,aurora_beam,rest,normal,normal,ice,psychic,physical,physical,special,special,70.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
350,39,1,boarder_douglas,mahogany_town_gym,shellder,24,32,52.0,40.0,56.0,30.0,20.0,28.0,water,tackle,withdraw,supersonic,aurora_beam,normal,water,normal,ice,physical,special,physical,special,35.0,0.0,0.0,65.0,0.95,1.0,0.55,1.0,False,False,False,False,42875
352,39,2,boarder_douglas,mahogany_town_gym,cloyster,25,32,64.0,57.0,99.0,51.0,31.0,44.0,ice/water,withdraw,supersonic,aurora_beam,protect,water,normal,ice,normal,special,physical,special,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
353,37,1,gym_leader_pryce,mahogany_town_gym,seel,27,32,76.0,34.0,39.0,33.0,47.0,33.0,water,headbutt,icy_wind,aurora_beam,rest,normal,ice,ice,psychic,physical,special,special,special,70.0,55.0,65.0,0.0,1.0,0.95,1.0,1.0,False,False,False,False,42875
354,60,2,skier_roxanne,mahogany_town_gym,jynx,28,32,78.0,38.0,29.0,73.0,62.0,62.0,ice/psychic,lovely_kiss,powder_snow,doubleslap,ice_punch,normal,ice,normal,ice,physical,special,physical,special,0.0,40.0,15.0,75.0,0.75,1.0,0.85,1.0,False,False,False,False,42875
355,37,2,skier_clarissa,mahogany_town_gym,dewgong,28,32,92.0,49.0,54.0,48.0,62.0,48.0,ice/water,headbutt,growl,aurora_beam,rest,normal,normal,ice,psychic,physical,physical,special,special,70.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
356,120,1,boarder_brad,mahogany_town_gym,swinub,26,32,66.0,35.0,29.0,24.0,24.0,35.0,ground/ice,tackle,powder_snow,endure,,normal,ice,normal,,physical,special,physical,,35.0,40.0,0.0,,0.95,1.0,1.0,,False,False,False,False,42875
358,37,2,gym_leader_pryce,mahogany_town_gym,dewgong,29,32,95.0,50.0,56.0,50.0,64.0,50.0,ice/water,headbutt,icy_wind,aurora_beam,rest,normal,ice,ice,psychic,physical,special,special,special,70.0,55.0,65.0,0.0,1.0,0.95,1.0,1.0,False,False,False,False,42875
359,120,2,gym_leader_pryce,mahogany_town_gym,piloswine,31,32,107.0,72.0,59.0,47.0,47.0,40.0,ground/ice,icy_wind,fury_attack,mist,blizzard,ice,normal,ice,ice,special,physical,special,special,55.0,45.0,0.0,120.0,0.95,0.85,1.0,0.7,False,False,False,False,42875
360,93,2,rocket_grunt_17,goldenrod_city_radio_tower,gloom,23,33,64.0,39.0,40.0,47.0,47.0,27.0,grass/poison,poisonpowder,stun_spore,sleep_powder,acid,poison,grass,grass,poison,physical,special,special,physical,0.0,0.0,0.0,40.0,0.75,0.75,0.75,1.0,False,False,False,False,42875
362,7,1,rocket_grunt_3,goldenrod_city_radio_tower,rattata,21,33,46.0,32.0,23.0,18.0,23.0,38.0,normal,tail_whip,quick_attack,hyper_fang,focus_energy,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,80.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,42875
364,9,1,rocket_grunt_17,goldenrod_city_radio_tower,ekans,21,33,49.0,33.0,26.0,25.0,31.0,31.0,poison,wrap,leer,poison_sting,bite,normal,normal,poison,dark,physical,physical,physical,special,15.0,0.0,15.0,60.0,0.85,1.0,1.0,1.0,False,False,False,False,42875
366,93,1,rocket_grunt_17,goldenrod_city_radio_tower,oddish,24,33,59.0,33.0,35.0,44.0,44.0,23.0,grass/poison,poisonpowder,stun_spore,sleep_powder,acid,poison,grass,grass,poison,physical,special,special,physical,0.0,0.0,0.0,40.0,0.75,0.75,0.75,1.0,False,False,False,False,42875
368,17,1,rocket_grunt_8,goldenrod_city_radio_tower,zubat,22,33,53.0,28.0,23.0,21.0,26.0,32.0,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,dark,ghost,physical,physical,special,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
369,38,1,rocket_grunt_8,goldenrod_city_radio_tower,grimer,22,33,70.0,44.0,30.0,26.0,30.0,19.0,poison,pound,harden,disable,sludge,normal,normal,normal,poison,physical,physical,physical,physical,40.0,0.0,0.0,65.0,1.0,1.0,0.55,1.0,False,False,False,False,42875
370,7,1,rocket_grunt_3,goldenrod_city_radio_tower,rattata,23,33,50.0,34.0,24.0,20.0,24.0,41.0,normal,tail_whip,quick_attack,hyper_fang,focus_energy,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,80.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,42875
373,38,1,rocket_grunt_5,goldenrod_city_radio_tower,grimer,23,33,73.0,45.0,31.0,27.0,31.0,20.0,poison,harden,disable,sludge,minimize,normal,normal,poison,normal,physical,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
375,50,1,rocket_grunt_6,goldenrod_city_radio_tower,koffing,23,33,55.0,39.0,52.0,36.0,29.0,24.0,poison,tackle,smog,selfdestruct,sludge,normal,poison,normal,poison,physical,physical,physical,physical,35.0,20.0,0.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
377,17,1,rocket_grunt_6,goldenrod_city_radio_tower,zubat,23,33,55.0,29.0,24.0,22.0,27.0,33.0,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,dark,ghost,physical,physical,special,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
379,7,2,rocket_grunt_1,goldenrod_city_radio_tower,raticate,24,33,64.0,48.0,37.0,32.0,42.0,55.0,normal,tail_whip,quick_attack,hyper_fang,scary_face,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,80.0,0.0,1.0,1.0,0.9,0.9,False,False,False,False,42875
381,17,2,rocket_grunt_8,goldenrod_city_radio_tower,golbat,24,33,73.0,47.0,42.0,40.0,44.0,52.0,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,dark,ghost,physical,physical,special,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,42875
383,38,2,rocket_grunt_5,goldenrod_city_radio_tower,muk,25,33,91.0,62.0,46.0,41.0,59.0,34.0,poison,minimize,pound,harden,,normal,normal,normal,,physical,physical,physical,,0.0,40.0,0.0,,1.0,1.0,1.0,,False,False,False,False,42875
384,9,2,rocket_grunt_2,goldenrod_city_radio_tower,arbok,26,33,71.0,53.0,45.0,42.0,50.0,50.0,poison,leer,poison_sting,bite,glare,normal,poison,dark,normal,physical,physical,special,physical,0.0,15.0,60.0,0.0,1.0,1.0,1.0,0.75,False,False,False,False,42875
385,17,1,rocket_grunt_4,goldenrod_city_radio_tower,zubat,26,33,60.0,33.0,27.0,24.0,29.0,37.0,flying/poison,poison_gas,supersonic,bite,confuse_ray,poison,normal,dark,ghost,physical,physical,special,physical,0.0,0.0,60.0,0.0,0.55,0.55,1.0,1.0,False,False,False,False,42875
387,50,2,rocket_grunt_7,goldenrod_city_radio_tower,weezing,26,33,73.0,56.0,71.0,53.0,45.0,40.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
388,50,1,rocket_grunt_16,goldenrod_city_radio_tower,koffing,26,33,60.0,43.0,58.0,40.0,32.0,27.0,poison,haze,selfdestruct,sludge,smokescreen,ice,normal,poison,normal,special,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
389,34,1,scientist_marc,goldenrod_city_radio_tower,magnemite,27,33,54.0,28.0,47.0,60.0,39.0,33.0,electric,supersonic,sonicboom,thunder_wave,lockon,normal,normal,electric,normal,physical,physical,special,physical,0.0,0.0,0.0,0.0,0.55,0.9,1.0,1.0,False,False,False,False,42875
392,71,1,scientist_rich,goldenrod_city_radio_tower,porygon,30,33,83.0,46.0,51.0,60.0,54.0,33.0,normal,conversion,conversion2,recover,tri_attack,normal,,normal,normal,physical,,physical,physical,0.0,,0.0,80.0,1.0,,1.0,1.0,False,False,False,False,42875
393,50,1,rocket_executive_1,goldenrod_city_radio_tower,koffing,30,33,68.0,49.0,66.0,45.0,36.0,30.0,poison,tackle,selfdestruct,sludge,smokescreen,normal,normal,poison,normal,physical,physical,physical,physical,35.0,0.0,65.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
398,18,3,rocket_executive_3,goldenrod_city_radio_tower,vileplume,32,33,95.0,61.0,64.0,74.0,67.0,42.0,grass/poison,absorb,sweet_scent,sleep_powder,acid,grass,normal,grass,poison,special,physical,special,physical,20.0,0.0,0.0,40.0,1.0,1.0,0.75,1.0,False,False,False,False,42875
399,104,1,rocket_executive_3,goldenrod_city_radio_tower,murkrow,32,33,85.0,65.0,37.0,64.0,37.0,68.0,dark/flying,peck,pursuit,haze,night_shade,flying,dark,ice,ghost,physical,special,special,physical,35.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,42875
400,50,2,rocket_executive_1,goldenrod_city_radio_tower,weezing,32,33,88.0,68.0,86.0,64.0,54.0,48.0,poison,tackle,explosion,sludge,smokescreen,normal,normal,poison,normal,physical,physical,physical,physical,35.0,0.0,65.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
401,9,2,rocket_executive_3,goldenrod_city_radio_tower,arbok,32,33,85.0,65.0,54.0,51.0,60.0,61.0,poison,wrap,poison_sting,bite,glare,normal,poison,dark,normal,physical,physical,special,physical,15.0,15.0,60.0,0.0,0.85,1.0,1.0,0.75,False,False,False,False,42875
402,50,1,rocket_executive_4,goldenrod_city_radio_tower,koffing,33,33,74.0,53.0,72.0,49.0,39.0,33.0,poison,tackle,sludge,smokescreen,haze,normal,poison,normal,ice,physical,physical,physical,special,35.0,65.0,0.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,42875
403,126,1,rocket_executive_4,goldenrod_city_radio_tower,houndour,33,33,77.0,50.0,30.0,63.0,43.0,53.0,dark/fire,ember,roar,bite,faint_attack,fire,normal,dark,dark,special,physical,special,special,40.0,0.0,60.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,44921
404,17,2,rocket_executive_2,goldenrod_city_radio_tower,golbat,36,33,105.0,69.0,61.0,57.0,64.0,75.0,flying/poison,leech_life,bite,confuse_ray,wing_attack,bug,dark,ghost,flying,physical,special,physical,physical,20.0,60.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,46656
405,126,2,rocket_executive_4,goldenrod_city_radio_tower,houndoom,35,33,103.0,74.0,45.0,87.0,66.0,77.0,dark/fire,ember,smog,bite,faint_attack,fire,poison,dark,dark,special,physical,special,special,40.0,20.0,60.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,53593
406,93,2,rocket_grunt_12,goldenrod_city_underground_warehouse,gloom,25,34,69.0,42.0,44.0,51.0,51.0,29.0,grass/poison,poisonpowder,stun_spore,sleep_powder,acid,poison,grass,grass,poison,physical,special,special,physical,0.0,0.0,0.0,40.0,0.75,0.75,0.75,1.0,False,False,False,False,53593
410,38,2,rocket_grunt_10,goldenrod_city_underground_warehouse,muk,23,34,84.0,57.0,43.0,38.0,54.0,31.0,poison,poison_gas,pound,harden,,poison,normal,normal,,physical,physical,physical,,0.0,40.0,0.0,,0.55,1.0,1.0,,False,False,False,False,53593
411,50,1,rocket_grunt_10,goldenrod_city_underground_warehouse,koffing,23,34,55.0,39.0,52.0,36.0,29.0,24.0,poison,tackle,smog,selfdestruct,sludge,normal,poison,normal,poison,physical,physical,physical,physical,35.0,20.0,0.0,65.0,0.95,1.0,1.0,1.0,False,False,False,False,53593
