pokemon,move_name,move_level,tm
Chinchou,Hail,0,machine
Chinchou,Facade,0,machine
Chinchou,Charge,49,
Chinchou,Secret Power,0,machine
Chinchou,Dive,0,machine
Chinchou,Shock Wave,0,machine
Chinchou,Water Pulse,0,machine
Lanturn,Take Down,43,
Lanturn,Double-Edge,0,Sootopolis City
Lanturn,Supersonic,1,
Lanturn,Water Gun,17,
Lanturn,Hydro Pump,50,
Lanturn,Surf,0,machine
Lanturn,Ice Beam,0,machine
Lanturn,Blizzard,0,machine
Lanturn,Hyper Beam,0,machine
Lanturn,Thunderbolt,0,machine
Lanturn,Thunder Wave,1,
Lanturn,Thunder,0,machine
Lanturn,Toxic,0,machine
Lanturn,Mimic,0,tutor
Lanturn,Double Team,0,machine
Lanturn,Confuse Ray,32,
Lanturn,Waterfall,0,machine
Lanturn,Bubble,1,
Lanturn,Flash,0,machine
Lanturn,Rest,0,machine
Lanturn,Substitute,0,tutor
Lanturn,Snore,0,tutor
Lanturn,Flail,13,
Lanturn,Protect,0,machine
Lanturn,Endure,0,tutor
Lanturn,Swagger,0,tutor
Lanturn,Spark,25,
Lanturn,Attract,0,machine
Lanturn,Sleep Talk,0,tutor
Lanturn,Return,0,machine
Lanturn,Frustration,0,machine
Lanturn,Hidden Power,0,machine
Lanturn,Rain Dance,0,machine
Lanturn,Hail,0,machine
Lanturn,Facade,0,machine
Lanturn,Charge,61,
Lanturn,Secret Power,0,machine
Lanturn,Dive,0,machine
Lanturn,Shock Wave,0,machine
Lanturn,Water Pulse,0,machine
Pichu,Double-Edge,0,Sootopolis City
Pichu,Tail Whip,6,
Pichu,Seismic Toss,0,tutor
Pichu,ThunderShock,1,
Pichu,Thunderbolt,0,machine
Pichu,Thunder Wave,8,
Pichu,Thunder,0,machine
Pichu,Toxic,0,machine
Pichu,Mimic,0,tutor
Pichu,Double Team,0,machine
Pichu,Defense Curl,0,tutor
Pichu,Light Screen,0,machine
Pichu,Flash,0,machine
Pichu,Rest,0,machine
Pichu,Substitute,0,tutor
Pichu,Snore,0,tutor
Pichu,Protect,0,machine
Pichu,Sweet Kiss,11,
Pichu,Endure,0,tutor
Pichu,Charm,1,
Pichu,Rollout,0,Mauville City
Pichu,Swagger,0,tutor
Pichu,Attract,0,machine
Pichu,Sleep Talk,0,tutor
Pichu,Return,0,machine
Pichu,Frustration,0,machine
Pichu,Iron Tail,0,machine
Pichu,Hidden Power,0,machine
Pichu,Rain Dance,0,machine
Pichu,Facade,0,machine
Pichu,Follow Me,0,machine
Pichu,Secret Power,0,machine
Pichu,Shock Wave,0,machine
Cleffa,Pound,1,
Cleffa,Double-Edge,0,Sootopolis City
Cleffa,Sing,8,
Cleffa,Flamethrower,0,machine
Cleffa,Seismic Toss,0,tutor
Cleffa,SolarBeam,0,machine
Cleffa,Thunder Wave,0,tutor
Cleffa,Dig,0,machine
Cleffa,Toxic,0,machine
Cleffa,Psychic,0,machine
Cleffa,Mimic,0,tutor
Cleffa,Double Team,0,machine
Cleffa,Defense Curl,0,tutor
Cleffa,Light Screen,0,machine
Cleffa,Reflect,0,machine
Cleffa,Metronome,0,tutor
Cleffa,Fire Blast,0,machine
Cleffa,Softboiled,0,tutor
Cleffa,Dream Eater,0,tutor
Cleffa,Flash,0,machine
Cleffa,Rest,0,machine
Cleffa,Substitute,0,tutor
Cleffa,Snore,0,tutor
Cleffa,Protect,0,machine
Cleffa,Sweet Kiss,13,
Cleffa,Endure,0,tutor
Cleffa,Charm,1,
Cleffa,Rollout,0,Mauville City
Cleffa,Swagger,0,tutor
Cleffa,Attract,0,machine
Cleffa,Sleep Talk,0,tutor
Cleffa,Return,0,machine
Cleffa,Frustration,0,machine
Cleffa,Safeguard,0,machine
Cleffa,Encore,4,
Cleffa,Iron Tail,0,machine
Cleffa,Hidden Power,0,machine
Cleffa,Rain Dance,0,machine
Cleffa,Sunny Day,0,machine
Cleffa,Psych Up,0,tutor
Cleffa,Shadow Ball,0,machine
Cleffa,Facade,0,machine
Cleffa,Secret Power,0,machine
Cleffa,Magical Leaf,17,
Cleffa,Shock Wave,0,machine
Cleffa,Water Pulse,0,machine
Igglybuff,Pound,9,
Igglybuff,Double-Edge,0,Sootopolis City
Igglybuff,Sing,1,
Igglybuff,Flamethrower,0,machine
Igglybuff,Seismic Toss,0,tutor
Igglybuff,SolarBeam,0,machine
Igglybuff,Thunder Wave,0,tutor
Igglybuff,Dig,0,machine
Igglybuff,Toxic,0,machine
Igglybuff,Psychic,0,machine
Igglybuff,Mimic,0,tutor
Igglybuff,Double Team,0,machine
Igglybuff,Defense Curl,4,
Igglybuff,Light Screen,0,machine
Igglybuff,Reflect,0,machine
Igglybuff,Fire Blast,0,machine
Igglybuff,Dream Eater,0,tutor
Igglybuff,Flash,0,machine
Igglybuff,Rest,0,machine
Igglybuff,Substitute,0,tutor
Igglybuff,Snore,0,tutor
Igglybuff,Protect,0,machine
Igglybuff,Sweet Kiss,14,
Igglybuff,Endure,0,tutor
Igglybuff,Charm,1,
Igglybuff,Rollout,0,Mauville City
Igglybuff,Swagger,0,tutor
Igglybuff,Attract,0,machine
Igglybuff,Sleep Talk,0,tutor
Igglybuff,Return,0,machine
Igglybuff,Frustration,0,machine
Igglybuff,Safeguard,0,machine
Igglybuff,Hidden Power,0,machine
Igglybuff,Rain Dance,0,machine
Igglybuff,Sunny Day,0,machine
Igglybuff,Psych Up,0,tutor
Igglybuff,Shadow Ball,0,machine
Igglybuff,Facade,0,machine
Igglybuff,Secret Power,0,machine
Igglybuff,Shock Wave,0,machine
Igglybuff,Water Pulse,0,machine
Togepi,Double-Edge,41,
Togepi,Growl,1,
Togepi,Flamethrower,0,machine
Togepi,Seismic Toss,0,tutor
Togepi,SolarBeam,0,machine
Togepi,Thunder Wave,0,tutor
Togepi,Toxic,0,machine
Togepi,Psychic,0,machine
Togepi,Mimic,0,tutor
Togepi,Double Team,0,machine
Togepi,Defense Curl,0,tutor
Togepi,Light Screen,0,machine
Togepi,Reflect,0,machine
Togepi,Metronome,6,
Togepi,Fire Blast,0,machine
Togepi,Softboiled,0,tutor
Togepi,Dream Eater,0,tutor
Togepi,Flash,0,machine
Togepi,Rest,0,machine
Togepi,Substitute,0,tutor
Togepi,Snore,0,tutor
Togepi,Protect,0,machine
Togepi,Sweet Kiss,11,
Togepi,Endure,0,tutor
Togepi,Charm,1,
Togepi,Rollout,0,Mauville City
Togepi,Swagger,0,tutor
Togepi,Attract,0,machine
Togepi,Sleep Talk,0,tutor
Togepi,Return,0,machine
Togepi,Frustration,0,machine
Togepi,Safeguard,36,
Togepi,Baton Pass,41,
Togepi,Encore,21,
Togepi,Hidden Power,0,machine
Togepi,Rain Dance,0,machine
Togepi,Sunny Day,0,machine
Togepi,Psych Up,0,tutor
Togepi,Ancient Power,21,
Togepi,Shadow Ball,0,machine
Togepi,Rock Smash,0,machine
Togepi,Facade,0,machine
Togepi,Follow Me,26,
Togepi,Wish,31,
Togepi,Yawn,16,
Togepi,Secret Power,0,machine
Togepi,Shock Wave,0,machine
Togepi,Water Pulse,0,machine
Togetic,Fly,0,machine
Togetic,Double-Edge,41,
Togetic,Growl,1,
Togetic,Flamethrower,0,machine
Togetic,Hyper Beam,0,machine
Togetic,Seismic Toss,0,tutor
Togetic,SolarBeam,0,machine
Togetic,Thunder Wave,0,tutor
Togetic,Toxic,0,machine
Togetic,Psychic,0,machine
Togetic,Mimic,0,tutor
Togetic,Double Team,0,machine
Togetic,Defense Curl,0,tutor
Togetic,Light Screen,0,machine
Togetic,Reflect,0,machine
Togetic,Metronome,6,
Togetic,Fire Blast,0,machine
Togetic,Softboiled,0,tutor
Togetic,Dream Eater,0,tutor
Togetic,Flash,0,machine
Togetic,Rest,0,machine
Togetic,Substitute,0,tutor
Togetic,Snore,0,tutor
Togetic,Protect,0,machine
Togetic,Sweet Kiss,11,
Togetic,Endure,0,tutor
Togetic,Charm,1,
Togetic,Rollout,0,Mauville City
Togetic,Swagger,0,tutor
Togetic,Steel Wing,0,machine
Togetic,Attract,0,machine
Togetic,Sleep Talk,0,tutor
Togetic,Return,0,machine
Togetic,Frustration,0,machine
Togetic,Safeguard,36,
Togetic,Baton Pass,41,
Togetic,Encore,21,
Togetic,Hidden Power,0,machine
Togetic,Rain Dance,0,machine
Togetic,Sunny Day,0,machine
Togetic,Psych Up,0,tutor
Togetic,Ancient Power,21,
Togetic,Shadow Ball,0,machine
Togetic,Rock Smash,0,machine
Togetic,Facade,0,machine
Togetic,Focus Punch,0,machine
Togetic,Follow Me,26,
Togetic,Wish,31,
Togetic,Brick Break,0,machine
Togetic,Yawn,16,
Togetic,Secret Power,0,machine
Togetic,Aerial Ace,0,machine
Togetic,Magical Leaf,1,
Togetic,Shock Wave,0,machine
Togetic,Water Pulse,0,machine
Natu,Double-Edge,0,Sootopolis City
Natu,Leer,1,
Natu,Peck,1,
Natu,SolarBeam,0,machine
Natu,Thunder Wave,0,tutor
Natu,Toxic,0,machine
Natu,Psychic,50,
Natu,Teleport,20,
Natu,Night Shade,10,
Natu,Mimic,0,tutor
Natu,Double Team,0,machine
Natu,Confuse Ray,40,
Natu,Light Screen,0,machine
Natu,Reflect,0,machine
Natu,Dream Eater,0,tutor
Natu,Flash,0,machine
Natu,Rest,0,machine
Natu,Substitute,0,tutor
Natu,Thief,0,machine
Natu,Snore,0,tutor
Natu,Protect,0,machine
Natu,Giga Drain,0,machine
Natu,Endure,0,tutor
Natu,Swagger,0,tutor
Natu,Steel Wing,0,machine
Natu,Attract,0,machine
Natu,Sleep Talk,0,tutor
Natu,Return,0,machine
Natu,Frustration,0,machine
Natu,Hidden Power,0,machine
Natu,Rain Dance,0,machine
Natu,Sunny Day,0,machine
Natu,Psych Up,0,tutor
Natu,Shadow Ball,0,machine
Natu,Future Sight,30,
Natu,Facade,0,machine
Natu,Wish,30,
Natu,Skill Swap,0,machine
Natu,Secret Power,0,machine
Natu,Aerial Ace,0,machine
Natu,Calm Mind,0,machine
Xatu,Fly,0,machine
Xatu,Double-Edge,0,Sootopolis City
Xatu,Leer,1,
Xatu,Hyper Beam,0,machine
Xatu,Peck,1,
Xatu,SolarBeam,0,machine
Xatu,Thunder Wave,0,tutor
Xatu,Toxic,0,machine
Xatu,Psychic,65,
Xatu,Teleport,20,
Xatu,Night Shade,10,
Xatu,Mimic,0,tutor
Xatu,Double Team,0,machine
Xatu,Confuse Ray,50,
Xatu,Light Screen,0,machine
Xatu,Reflect,0,machine
Xatu,Dream Eater,0,tutor
Xatu,Flash,0,machine
Xatu,Rest,0,machine
Xatu,Substitute,0,tutor
Xatu,Thief,0,machine
Xatu,Snore,0,tutor
Xatu,Protect,0,machine
Xatu,Giga Drain,0,machine
Xatu,Endure,0,tutor
Xatu,Swagger,0,tutor
Xatu,Steel Wing,0,machine
Xatu,Attract,0,machine
Xatu,Sleep Talk,0,tutor
Xatu,Return,0,machine
Xatu,Frustration,0,machine
Xatu,Hidden Power,0,machine
Xatu,Rain Dance,0,machine
Xatu,Sunny Day,0,machine
Xatu,Psych Up,0,tutor
Xatu,Shadow Ball,0,machine
Xatu,Future Sight,35,
Xatu,Facade,0,machine
Xatu,Wish,35,
Xatu,Skill Swap,0,machine
Xatu,Secret Power,0,machine
Xatu,Aerial Ace,0,machine
Xatu,Calm Mind,0,machine
Mareep,Tackle,1,
Mareep,Double-Edge,0,Sootopolis City
Mareep,Growl,1,
Mareep,ThunderShock,9,
Mareep,Thunderbolt,0,machine
Mareep,Thunder Wave,16,
Mareep,Thunder,37,
Mareep,Toxic,0,machine
Mareep,Mimic,0,tutor
Mareep,Double Team,0,machine
Mareep,Defense Curl,0,tutor
Mareep,Light Screen,30,
Mareep,Flash,0,machine
Mareep,Rest,0,machine
Mareep,Substitute,0,tutor
Mareep,Snore,0,tutor
Mareep,Cotton Spore,23,
Mareep,Protect,0,machine
Mareep,Endure,0,tutor
Mareep,Swagger,0,tutor
Mareep,Attract,0,machine
Mareep,Sleep Talk,0,tutor
Mareep,Return,0,machine
Mareep,Frustration,0,machine
Mareep,Iron Tail,0,machine
Mareep,Hidden Power,0,machine
Mareep,Rain Dance,0,machine
Mareep,Facade,0,machine
Mareep,Secret Power,0,machine
Mareep,Shock Wave,0,machine
Flaaffy,Tackle,1,
Flaaffy,Double-Edge,0,Sootopolis City
Flaaffy,Growl,1,
Flaaffy,Seismic Toss,0,tutor
Flaaffy,Strength,0,machine
Flaaffy,ThunderShock,1,
Flaaffy,Thunderbolt,0,machine
Flaaffy,Thunder Wave,18,
Flaaffy,Thunder,45,
Flaaffy,Toxic,0,machine
Flaaffy,Mimic,0,tutor
Flaaffy,Double Team,0,machine
Flaaffy,Defense Curl,0,tutor
Flaaffy,Light Screen,36,
Flaaffy,Flash,0,machine
Flaaffy,Rest,0,machine
Flaaffy,Substitute,0,tutor
Flaaffy,Snore,0,tutor
Flaaffy,Cotton Spore,27,
Flaaffy,Protect,0,machine
Flaaffy,Endure,0,tutor
Flaaffy,Swagger,0,tutor
Flaaffy,Attract,0,machine
Flaaffy,Sleep Talk,0,tutor
Flaaffy,Return,0,machine
Flaaffy,Frustration,0,machine
Flaaffy,Dynamic Punch,0,Mossdeep City
Flaaffy,Iron Tail,0,machine
Flaaffy,Hidden Power,0,machine
Flaaffy,Rain Dance,0,machine
Flaaffy,Rock Smash,0,machine
Flaaffy,Facade,0,machine
Flaaffy,Focus Punch,0,machine
Flaaffy,Brick Break,0,machine
Flaaffy,Secret Power,0,machine
Flaaffy,Shock Wave,0,machine
Ampharos,Tackle,1,
Ampharos,Double-Edge,0,Sootopolis City
Ampharos,Growl,1,
Ampharos,Hyper Beam,0,machine
Ampharos,Seismic Toss,0,tutor
Ampharos,Strength,0,machine
Ampharos,ThunderShock,1,
Ampharos,Thunderbolt,0,machine
Ampharos,Thunder Wave,1,
Ampharos,Thunder,57,
Ampharos,Toxic,0,machine
Ampharos,Mimic,0,tutor
Ampharos,Double Team,0,machine
Ampharos,Defense Curl,0,tutor
Ampharos,Light Screen,42,
Ampharos,Flash,0,machine
Ampharos,Rest,0,machine
Ampharos,Substitute,0,tutor
Ampharos,Snore,0,tutor
Ampharos,Cotton Spore,27,
Ampharos,Protect,0,machine
Ampharos,Endure,0,tutor
Ampharos,Swagger,0,tutor
Ampharos,Attract,0,machine
Ampharos,Sleep Talk,0,tutor
Ampharos,Return,0,machine
Ampharos,Frustration,0,machine
Ampharos,Dynamic Punch,0,Mossdeep City
Ampharos,Iron Tail,0,machine
Ampharos,Hidden Power,0,machine
Ampharos,Rain Dance,0,machine
Ampharos,Rock Smash,0,machine
Ampharos,Facade,0,machine
Ampharos,Focus Punch,0,machine
Ampharos,Brick Break,0,machine
Ampharos,Secret Power,0,machine
Ampharos,Shock Wave,0,machine
Bellossom,Swords Dance,0,tutor
Bellossom,Cut,0,machine
Bellossom,Double-Edge,0,Sootopolis City
Bellossom,Hyper Beam,0,machine
Bellossom,Absorb,1,
Bellossom,SolarBeam,55,
Bellossom,Stun Spore,1,
Bellossom,Petal Dance,44,
Bellossom,Toxic,0,machine
Bellossom,Mimic,0,tutor
Bellossom,Double Team,0,machine
Bellossom,Flash,0,machine
Bellossom,Rest,0,machine
Bellossom,Substitute,0,tutor
Bellossom,Snore,0,tutor
Bellossom,Protect,0,machine
Bellossom,Sludge Bomb,0,machine
Bellossom,Giga Drain,0,machine
Bellossom,Endure,0,tutor
Bellossom,Swagger,0,tutor
Bellossom,Attract,0,machine
Bellossom,Sleep Talk,0,tutor
Bellossom,Return,0,machine
Bellossom,Frustration,0,machine
Bellossom,Safeguard,0,machine
Bellossom,Sweet Scent,1,
Bellossom,Hidden Power,0,machine
Bellossom,Sunny Day,0,machine
Bellossom,Facade,0,machine
Bellossom,Secret Power,0,machine
Bellossom,Bullet Seed,0,machine
Bellossom,Magical Leaf,1,
Marill,Tackle,1,
Marill,Double-Edge,28,
Marill,Tail Whip,6,
Marill,Water Gun,10,
Marill,Hydro Pump,45,
Marill,Surf,0,machine
Marill,Ice Beam,0,machine
Marill,Blizzard,0,machine
Marill,BubbleBeam,21,
Marill,Seismic Toss,0,tutor
Marill,Strength,0,machine
Marill,Dig,0,machine
Marill,Toxic,0,machine
Marill,Mimic,0,tutor
Marill,Double Team,0,machine
Marill,Defense Curl,3,
Marill,Waterfall,0,machine
Marill,Rest,0,machine
Marill,Substitute,0,tutor
Marill,Snore,0,tutor
Marill,Protect,0,machine
Marill,Endure,0,tutor
Marill,Rollout,15,
Marill,Swagger,0,tutor
Marill,Attract,0,machine
Marill,Sleep Talk,0,tutor
Marill,Return,0,machine
Marill,Frustration,0,machine
Marill,Dynamic Punch,0,Mossdeep City
Marill,Iron Tail,0,machine
Marill,Hidden Power,0,machine
Marill,Rain Dance,36,
Marill,Rock Smash,0,machine
Marill,Hail,0,machine
Marill,Facade,0,machine
Marill,Focus Punch,0,machine
Marill,Brick Break,0,machine
Marill,Secret Power,0,machine
Marill,Dive,0,machine
Marill,Water Pulse,0,machine
Azumarill,Tackle,1,
Azumarill,Double-Edge,34,
Azumarill,Tail Whip,1,
Azumarill,Water Gun,1,
Azumarill,Hydro Pump,57,
Azumarill,Surf,0,machine
Azumarill,Ice Beam,0,machine
Azumarill,Blizzard,0,machine
Azumarill,BubbleBeam,24,
Azumarill,Hyper Beam,0,machine
Azumarill,Seismic Toss,0,tutor
Azumarill,Strength,0,machine
Azumarill,Dig,0,machine
Azumarill,Toxic,0,machine
Azumarill,Mimic,0,tutor
Azumarill,Double Team,0,machine
Azumarill,Defense Curl,1,
Azumarill,Waterfall,0,machine
Azumarill,Rest,0,machine
Azumarill,Substitute,0,tutor
Azumarill,Snore,0,tutor
Azumarill,Protect,0,machine
Azumarill,Endure,0,tutor
Azumarill,Rollout,15,
Azumarill,Swagger,0,tutor
Azumarill,Attract,0,machine
Azumarill,Sleep Talk,0,tutor
Azumarill,Return,0,machine
Azumarill,Frustration,0,machine
Azumarill,Dynamic Punch,0,Mossdeep City
Azumarill,Iron Tail,0,machine
Azumarill,Hidden Power,0,machine
Azumarill,Rain Dance,45,
Azumarill,Rock Smash,0,machine
Azumarill,Hail,0,machine
Azumarill,Facade,0,machine
Azumarill,Focus Punch,0,machine
Azumarill,Brick Break,0,machine
Azumarill,Secret Power,0,machine
Azumarill,Dive,0,machine
Azumarill,Water Pulse,0,machine
Sudowoodo,Slam,49,
Sudowoodo,Double-Edge,57,
Sudowoodo,Low Kick,17,
Sudowoodo,Seismic Toss,0,tutor
Sudowoodo,Strength,0,machine
Sudowoodo,Rock Throw,1,
Sudowoodo,Earthquake,0,machine
Sudowoodo,Dig,0,machine
Sudowoodo,Toxic,0,machine
Sudowoodo,Mimic,1,
Sudowoodo,Double Team,0,machine
Sudowoodo,Defense Curl,0,tutor
Sudowoodo,Explosion,0,tutor
Sudowoodo,Rest,0,machine
Sudowoodo,Substitute,0,tutor
Sudowoodo,Thief,0,machine
Sudowoodo,Snore,0,tutor
Sudowoodo,Flail,9,
Sudowoodo,Protect,0,machine
Sudowoodo,Feint Attack,41,
Sudowoodo,Sandstorm,0,machine
Sudowoodo,Endure,0,tutor
Sudowoodo,Rollout,0,Mauville City
Sudowoodo,Swagger,0,tutor
Sudowoodo,Attract,0,machine
Sudowoodo,Sleep Talk,0,tutor
Sudowoodo,Return,0,machine
Sudowoodo,Frustration,0,machine
Sudowoodo,Dynamic Punch,0,Mossdeep City
Sudowoodo,Hidden Power,0,machine
Sudowoodo,Sunny Day,0,machine
Sudowoodo,Psych Up,0,tutor
Sudowoodo,Rock Smash,0,machine
Sudowoodo,Facade,0,machine
Sudowoodo,Focus Punch,0,machine
Sudowoodo,Taunt,0,machine
Sudowoodo,Brick Break,0,machine
Sudowoodo,Secret Power,0,machine
Sudowoodo,Rock Tomb,0,machine
Sudowoodo,Block,33,
Sudowoodo,Calm Mind,0,machine
Politoed,DoubleSlap,1,
Politoed,Double-Edge,0,Sootopolis City
Politoed,Water Gun,1,
Politoed,Surf,0,machine
Politoed,Ice Beam,0,machine
Politoed,Blizzard,0,machine
Politoed,Hyper Beam,0,machine
Politoed,Seismic Toss,0,tutor
Politoed,Strength,0,machine
Politoed,Earthquake,0,machine
Politoed,Dig,0,machine
Politoed,Toxic,0,machine
Politoed,Psychic,0,machine
Politoed,Hypnosis,1,
Politoed,Mimic,0,tutor
Politoed,Double Team,0,machine
Politoed,Defense Curl,0,tutor
Politoed,Metronome,0,tutor
Politoed,Waterfall,0,machine
Politoed,Rest,0,machine
Politoed,Substitute,0,tutor
Politoed,Thief,0,machine
Politoed,Snore,0,tutor
Politoed,Protect,0,machine
Politoed,Perish Song,1,
Politoed,Endure,0,tutor
Politoed,Swagger,51,
Politoed,Attract,0,machine
Politoed,Sleep Talk,0,tutor
Politoed,Return,0,machine
Politoed,Frustration,0,machine
Politoed,Dynamic Punch,0,Mossdeep City
Politoed,Hidden Power,0,machine
Politoed,Rain Dance,0,machine
Politoed,Rock Smash,0,machine
Politoed,Hail,0,machine
Politoed,Facade,0,machine
Politoed,Focus Punch,0,machine
Politoed,Brick Break,0,machine
Politoed,Secret Power,0,machine
Politoed,Dive,0,machine
Politoed,Water Pulse,0,machine
Hoppip,Swords Dance,0,tutor
Hoppip,Tackle,10,
Hoppip,Double-Edge,0,Sootopolis City
Hoppip,Tail Whip,5,
Hoppip,Mega Drain,30,
Hoppip,Leech Seed,20,
Hoppip,SolarBeam,0,machine
Hoppip,PoisonPowder,13,
Hoppip,Stun Spore,15,
Hoppip,Sleep Powder,17,
Hoppip,Toxic,0,machine
Hoppip,Mimic,0,tutor
Hoppip,Double Team,0,machine
Hoppip,Defense Curl,0,tutor
Hoppip,Flash,0,machine
Hoppip,Splash,1,
Hoppip,Rest,0,machine
Hoppip,Substitute,0,tutor
Hoppip,Snore,0,tutor
Hoppip,Cotton Spore,25,
Hoppip,Protect,0,machine
Hoppip,Giga Drain,0,machine
Hoppip,Endure,0,tutor
Hoppip,Swagger,0,tutor
Hoppip,Attract,0,machine
Hoppip,Sleep Talk,0,tutor
Hoppip,Return,0,machine
Hoppip,Frustration,0,machine
Hoppip,Synthesis,5,
Hoppip,Hidden Power,0,machine
Hoppip,Sunny Day,0,machine
Hoppip,Facade,0,machine
Hoppip,Secret Power,0,machine
Hoppip,Bullet Seed,0,machine
Hoppip,Aerial Ace,0,machine
Skiploom,Swords Dance,0,tutor
Skiploom,Tackle,1,
Skiploom,Double-Edge,0,Sootopolis City
Skiploom,Tail Whip,1,
Skiploom,Mega Drain,36,
Skiploom,Leech Seed,22,
Skiploom,SolarBeam,0,machine
Skiploom,PoisonPowder,13,
Skiploom,Stun Spore,15,
Skiploom,Sleep Powder,17,
Skiploom,Toxic,0,machine
Skiploom,Mimic,0,tutor
Skiploom,Double Team,0,machine
Skiploom,Defense Curl,0,tutor
Skiploom,Flash,0,machine
Skiploom,Splash,1,
Skiploom,Rest,0,machine
Skiploom,Substitute,0,tutor
Skiploom,Snore,0,tutor
Skiploom,Cotton Spore,29,
Skiploom,Protect,0,machine
Skiploom,Giga Drain,0,machine
Skiploom,Endure,0,tutor
Skiploom,Swagger,0,tutor
Skiploom,Attract,0,machine
Skiploom,Sleep Talk,0,tutor
Skiploom,Return,0,machine
Skiploom,Frustration,0,machine
Skiploom,Synthesis,1,
Skiploom,Hidden Power,0,machine
Skiploom,Sunny Day,0,machine
Skiploom,Facade,0,machine
Skiploom,Secret Power,0,machine
Skiploom,Bullet Seed,0,machine
Skiploom,Aerial Ace,0,machine
Jumpluff,Swords Dance,0,tutor
Jumpluff,Tackle,1,
Jumpluff,Double-Edge,0,Sootopolis City
Jumpluff,Tail Whip,1,
Jumpluff,Hyper Beam,0,machine
Jumpluff,Mega Drain,44,
Jumpluff,Leech Seed,22,
Jumpluff,SolarBeam,0,machine
Jumpluff,PoisonPowder,13,
Jumpluff,Stun Spore,15,
Jumpluff,Sleep Powder,17,
Jumpluff,Toxic,0,machine
Jumpluff,Mimic,0,tutor
Jumpluff,Double Team,0,machine
Jumpluff,Defense Curl,0,tutor
Jumpluff,Flash,0,machine
Jumpluff,Splash,1,
Jumpluff,Rest,0,machine
Jumpluff,Substitute,0,tutor
Jumpluff,Snore,0,tutor
Jumpluff,Cotton Spore,33,
Jumpluff,Protect,0,machine
Jumpluff,Giga Drain,0,machine
Jumpluff,Endure,0,tutor
Jumpluff,Swagger,0,tutor
Jumpluff,Attract,0,machine
Jumpluff,Sleep Talk,0,tutor
Jumpluff,Return,0,machine
Jumpluff,Frustration,0,machine
Jumpluff,Synthesis,1,
Jumpluff,Hidden Power,0,machine
Jumpluff,Sunny Day,0,machine
Jumpluff,Facade,0,machine
Jumpluff,Secret Power,0,machine
Jumpluff,Bullet Seed,0,machine
Jumpluff,Aerial Ace,0,machine
Aipom,Scratch,1,
Aipom,Cut,0,machine
Aipom,Sand-Attack,6,
Aipom,Double-Edge,0,Sootopolis City
Aipom,Tail Whip,1,
Aipom,Seismic Toss,0,tutor
Aipom,Strength,0,machine
Aipom,SolarBeam,0,machine
Aipom,Thunderbolt,0,machine
Aipom,Thunder Wave,0,tutor
Aipom,Thunder,0,machine
Aipom,Dig,0,machine
Aipom,Toxic,0,machine
Aipom,Agility,50,
Aipom,Mimic,0,tutor
Aipom,Screech,43,
Aipom,Double Team,0,machine
Aipom,Defense Curl,0,tutor
Aipom,Metronome,0,tutor
Aipom,Dream Eater,0,tutor
Aipom,Fury Swipes,31,
Aipom,Rest,0,machine
Aipom,Substitute,0,tutor
Aipom,Thief,0,machine
Aipom,Snore,0,tutor
Aipom,Protect,0,machine
Aipom,Endure,0,tutor
Aipom,Swagger,0,tutor
Aipom,Fury Cutter,0,Route 117
Aipom,Attract,0,machine
Aipom,Sleep Talk,0,tutor
Aipom,Return,0,machine
Aipom,Frustration,0,machine
Aipom,Dynamic Punch,0,Mossdeep City
Aipom,Baton Pass,18,
Aipom,Iron Tail,0,machine
Aipom,Hidden Power,0,machine
Aipom,Rain Dance,0,machine
Aipom,Sunny Day,0,machine
Aipom,Shadow Ball,0,machine
Aipom,Rock Smash,0,machine
Aipom,Facade,0,machine
Aipom,Focus Punch,0,machine
Aipom,Taunt,0,machine
Aipom,Brick Break,0,machine
Aipom,Snatch,0,machine
Aipom,Secret Power,0,machine
Aipom,Astonish,13,
Aipom,Tickle,25,
Aipom,Aerial Ace,0,machine
Aipom,Shock Wave,0,machine
Aipom,Water Pulse,0,machine
Sunkern,Swords Dance,0,tutor
Sunkern,Cut,0,machine
Sunkern,Double-Edge,0,Sootopolis City
Sunkern,Absorb,1,
Sunkern,Mega Drain,13,
Sunkern,Growth,6,
Sunkern,SolarBeam,0,machine
Sunkern,Toxic,0,machine
Sunkern,Mimic,0,tutor
Sunkern,Double Team,0,machine
Sunkern,Light Screen,0,machine
Sunkern,Flash,0,machine
Sunkern,Rest,0,machine
Sunkern,Substitute,0,tutor
Sunkern,Snore,0,tutor
Sunkern,Protect,0,machine
Sunkern,Sludge Bomb,0,machine
Sunkern,Giga Drain,42,
Sunkern,Endure,0,tutor
Sunkern,Swagger,0,tutor
Sunkern,Attract,0,machine
Sunkern,Sleep Talk,0,tutor
Sunkern,Return,0,machine
Sunkern,Frustration,0,machine
Sunkern,Safeguard,0,machine
Sunkern,Synthesis,37,
Sunkern,Hidden Power,0,machine
Sunkern,Sunny Day,30,
Sunkern,Facade,0,machine
Sunkern,Ingrain,18,
Sunkern,Endeavor,25,
Sunkern,Secret Power,0,machine
Sunkern,Bullet Seed,0,machine
Sunflora,Pound,1,
Sunflora,Swords Dance,0,tutor
Sunflora,Cut,0,machine
Sunflora,Double-Edge,0,Sootopolis City
Sunflora,Hyper Beam,0,machine
Sunflora,Absorb,1,
Sunflora,Growth,6,
Sunflora,Razor Leaf,13,
