pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage
Azumarill,,Waterfall,Water,80.0,1.0,False,84.0
Azumarill,,Dive,Water,60.0,1.0,False,70.0
Azumarill,,Water Pulse,Water,60.0,1.0,False,86.0
Azumarill,,Hidden Power,Normal,60.0,1.0,False,16.0
Azumarill,,Ice Beam,Ice,95.0,1.0,False,18.0
Azumarill,,Blizzard,Ice,120.0,0.7,False,66.0
Azumarill,,Hyper Beam,Normal,75.0,0.9,False,66.0
Azumarill,,Iron Tail,Steel,100.0,0.75,False,86.0
Azumarill,,Return,Normal,102.0,1.0,False,31.0
Azumarill,,Dig,Ground,60.0,1.0,False,32.0
Azumarill,,Brick Break,Fighting,75.0,1.0,False,84.0
Azumarill,,Facade,Normal,70.0,1.0,False,45.0
Azumarill,,Secret Power,Normal,70.0,1.0,False,16.0
Sudowoodo,1.0,Rock Throw,Rock,50.0,0.9,False,
Sudowoodo,25.0,Rock Slide,Rock,75.0,0.9,False,
Sudowoodo,41.0,Faint Attack,Dark,60.0,1.0,False,
Sudowoodo,49.0,Slam,Normal,80.0,0.75,False,
Sudowoodo,,Strength,Normal,80.0,1.0,False,35.0
Sudowoodo,,Rock Smash,Fighting,20.0,1.0,False,21.0
Sudowoodo,,Hidden Power,Normal,60.0,1.0,False,16.0
Sudowoodo,,Earthquake,Ground,100.0,1.0,False,77.0
Sudowoodo,,Return,Normal,102.0,1.0,False,31.0
Sudowoodo,,Dig,Ground,60.0,1.0,False,32.0
Sudowoodo,,Brick Break,Fighting,75.0,1.0,False,84.0
Sudowoodo,,Rock Tomb,Rock,50.0,0.8,False,8.0
Sudowoodo,,Facade,Normal,70.0,1.0,False,45.0
Sudowoodo,,Secret Power,Normal,70.0,1.0,False,16.0
Sudowoodo,,Thief,Dark,40.0,1.0,False,16.0
Poliwag,1.0,Bubble,Water,20.0,1.0,False,
Poliwag,13.0,Water Gun,Water,40.0,1.0,False,
Poliwag,19.0,DoubleSlap,Normal,15.0,0.85,False,
Poliwag,31.0,Body Slam,Normal,85.0,1.0,False,
Poliwag,43.0,Hydro Pump,Water,120.0,0.8,False,
Poliwag,,Surf,Water,95.0,1.0,False,45.0
Poliwag,,Waterfall,Water,80.0,1.0,False,84.0
Poliwag,,Dive,Water,60.0,1.0,False,70.0
Poliwag,,Water Pulse,Water,60.0,1.0,False,86.0
Poliwag,,Hidden Power,Normal,60.0,1.0,False,16.0
Poliwag,,Ice Beam,Ice,95.0,1.0,False,18.0
Poliwag,,Blizzard,Ice,120.0,0.7,False,66.0
Poliwag,,Return,Normal,102.0,1.0,False,31.0
Poliwag,,Dig,Ground,60.0,1.0,False,32.0
Poliwag,,Psychic,Psychic,90.0,1.0,False,22.0
Poliwag,,Facade,Normal,70.0,1.0,False,45.0
Poliwag,,Secret Power,Normal,70.0,1.0,False,16.0
Poliwag,,Thief,Dark,40.0,1.0,False,16.0
Poliwhirl,1.0,Bubble,Water,20.0,1.0,False,
Poliwhirl,1.0,Water Gun,Water,40.0,1.0,False,
Poliwhirl,19.0,DoubleSlap,Normal,15.0,0.85,False,
Poliwhirl,35.0,Body Slam,Normal,85.0,1.0,False,
Poliwhirl,51.0,Hydro Pump,Water,120.0,0.8,False,
Poliwhirl,,Surf,Water,95.0,1.0,False,45.0
Poliwhirl,,Strength,Normal,80.0,1.0,False,35.0
Poliwhirl,,Rock Smash,Fighting,20.0,1.0,False,21.0
Poliwhirl,,Waterfall,Water,80.0,1.0,False,84.0
Poliwhirl,,Dive,Water,60.0,1.0,False,70.0
Poliwhirl,,Water Pulse,Water,60.0,1.0,False,86.0
Poliwhirl,,Hidden Power,Normal,60.0,1.0,False,16.0
Poliwhirl,,Ice Beam,Ice,95.0,1.0,False,18.0
Poliwhirl,,Blizzard,Ice,120.0,0.7,False,66.0
Poliwhirl,,Earthquake,Ground,100.0,1.0,False,77.0
Poliwhirl,,Return,Normal,102.0,1.0,False,31.0
Poliwhirl,,Dig,Ground,60.0,1.0,False,32.0
Poliwhirl,,Psychic,Psychic,90.0,1.0,False,22.0
Poliwhirl,,Brick Break,Fighting,75.0,1.0,False,84.0
Poliwhirl,,Facade,Normal,70.0,1.0,False,45.0
Poliwhirl,,Secret Power,Normal,70.0,1.0,False,16.0
Poliwhirl,,Thief,Dark,40.0,1.0,False,16.0
Politoed,1.0,DoubleSlap,Normal,15.0,0.85,False,
Politoed,1.0,Water Gun,Water,40.0,1.0,False,
Politoed,,Surf,Water,95.0,1.0,False,45.0
Politoed,,Strength,Normal,80.0,1.0,False,35.0
Politoed,,Rock Smash,Fighting,20.0,1.0,False,21.0
Politoed,,Waterfall,Water,80.0,1.0,False,84.0
Politoed,,Dive,Water,60.0,1.0,False,70.0
Politoed,,Water Pulse,Water,60.0,1.0,False,86.0
Politoed,,Hidden Power,Normal,60.0,1.0,False,16.0
Politoed,,Ice Beam,Ice,95.0,1.0,False,18.0
Politoed,,Blizzard,Ice,120.0,0.7,False,66.0
Politoed,,Hyper Beam,Normal,75.0,0.9,False,66.0
Politoed,,Earthquake,Ground,100.0,1.0,False,77.0
Politoed,,Return,Normal,102.0,1.0,False,31.0
Politoed,,Dig,Ground,60.0,1.0,False,32.0
Politoed,,Psychic,Psychic,90.0,1.0,False,22.0
Politoed,,Brick Break,Fighting,75.0,1.0,False,84.0
Politoed,,Facade,Normal,70.0,1.0,False,45.0
Politoed,,Secret Power,Normal,70.0,1.0,False,16.0
Politoed,,Thief,Dark,40.0,1.0,False,16.0
Hoppip,10.0,Tackle,Normal,35.0,0.95,False,
Hoppip,30.0,Mega Drain,Grass,40.0,1.0,False,
Hoppip,,Bullet Seed,Grass,30.0,1.0,False,3.0
Hoppip,,Hidden Power,Normal,60.0,1.0,False,16.0
Hoppip,,Giga Drain,Grass,60.0,1.0,False,64.0
Hoppip,,Return,Normal,102.0,1.0,False,31.0
Hoppip,,Aerial Ace,Flying,60.0,1.0,False,59.0
Hoppip,,Facade,Normal,70.0,1.0,False,45.0
Hoppip,,Secret Power,Normal,70.0,1.0,False,16.0
Skiploom,1.0,Tackle,Normal,35.0,0.95,False,
Skiploom,36.0,Mega Drain,Grass,40.0,1.0,False,
Skiploom,,Bullet Seed,Grass,30.0,1.0,False,3.0
Skiploom,,Hidden Power,Normal,60.0,1.0,False,16.0
Skiploom,,Giga Drain,Grass,60.0,1.0,False,64.0
Skiploom,,Return,Normal,102.0,1.0,False,31.0
Skiploom,,Aerial Ace,Flying,60.0,1.0,False,59.0
Skiploom,,Facade,Normal,70.0,1.0,False,45.0
Skiploom,,Secret Power,Normal,70.0,1.0,False,16.0
Jumpluff,1.0,Tackle,Normal,35.0,0.95,False,
Jumpluff,44.0,Mega Drain,Grass,40.0,1.0,False,
Jumpluff,,Bullet Seed,Grass,30.0,1.0,False,3.0
Jumpluff,,Hidden Power,Normal,60.0,1.0,False,16.0
Jumpluff,,Hyper Beam,Normal,75.0,0.9,False,66.0
Jumpluff,,Giga Drain,Grass,60.0,1.0,False,64.0
Jumpluff,,Return,Normal,102.0,1.0,False,31.0
Jumpluff,,Aerial Ace,Flying,60.0,1.0,False,59.0
Jumpluff,,Facade,Normal,70.0,1.0,False,45.0
Jumpluff,,Secret Power,Normal,70.0,1.0,False,16.0
Aipom,1.0,Scratch,Normal,40.0,1.0,False,
Aipom,13.0,Astonish,Ghost,30.0,1.0,False,
Aipom,31.0,Fury Swipes,Normal,54.0,0.8,False,
Aipom,38.0,Swift,Normal,60.0,1.0,False,
Aipom,,Cut,Normal,50.0,0.95,False,6.0
Aipom,,Strength,Normal,80.0,1.0,False,35.0
Aipom,,Rock Smash,Fighting,20.0,1.0,False,21.0
Aipom,,Water Pulse,Water,60.0,1.0,False,86.0
Aipom,,Hidden Power,Normal,60.0,1.0,False,16.0
Aipom,,Iron Tail,Steel,100.0,0.75,False,86.0
Aipom,,Thunderbolt,Electric,95.0,1.0,False,22.0
Aipom,,Thunder,Electric,120.0,0.7,False,22.0
Aipom,,Return,Normal,102.0,1.0,False,31.0
Aipom,,Dig,Ground,60.0,1.0,False,32.0
Aipom,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Aipom,,Brick Break,Fighting,75.0,1.0,False,84.0
Aipom,,Shock Wave,Electric,60.0,1.0,False,25.0
Aipom,,Aerial Ace,Flying,60.0,1.0,False,59.0
Aipom,,Facade,Normal,70.0,1.0,False,45.0
Aipom,,Secret Power,Normal,70.0,1.0,False,16.0
Aipom,,Thief,Dark,40.0,1.0,False,16.0
Sunkern,1.0,Absorb,Grass,20.0,1.0,False,
Sunkern,13.0,Mega Drain,Grass,40.0,1.0,False,
Sunkern,42.0,Giga Drain,Grass,60.0,1.0,False,64.0
Sunkern,,Cut,Normal,50.0,0.95,False,6.0
Sunkern,,Bullet Seed,Grass,30.0,1.0,False,3.0
Sunkern,,Hidden Power,Normal,60.0,1.0,False,16.0
Sunkern,,Return,Normal,102.0,1.0,False,31.0
Sunkern,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Sunkern,,Facade,Normal,70.0,1.0,False,45.0
Sunkern,,Secret Power,Normal,70.0,1.0,False,16.0
Sunflora,1.0,Absorb,Grass,20.0,1.0,False,
Sunflora,1.0,Pound,Normal,40.0,1.0,False,
Sunflora,13.0,Razor Leaf,Grass,55.0,0.95,True,
Sunflora,25.0,Bullet Seed,Grass,30.0,1.0,False,3.0
Sunflora,37.0,Petal Dance,Grass,70.0,1.0,False,
Sunflora,,Cut,Normal,50.0,0.95,False,6.0
Sunflora,,Hidden Power,Normal,60.0,1.0,False,16.0
Sunflora,,Hyper Beam,Normal,75.0,0.9,False,66.0
Sunflora,,Giga Drain,Grass,60.0,1.0,False,64.0
Sunflora,,Return,Normal,102.0,1.0,False,31.0
Sunflora,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Sunflora,,Facade,Normal,70.0,1.0,False,45.0
Sunflora,,Secret Power,Normal,70.0,1.0,False,16.0
Yanma,1.0,Tackle,Normal,35.0,0.95,False,
Yanma,7.0,Quick Attack,Normal,40.0,1.0,False,
Yanma,37.0,Uproar,Normal,50.0,1.0,False,
Yanma,43.0,Wing Attack,Flying,60.0,1.0,False,
Yanma,,Hidden Power,Normal,60.0,1.0,False,16.0
Yanma,,Giga Drain,Grass,60.0,1.0,False,64.0
Yanma,,Return,Normal,102.0,1.0,False,31.0
Yanma,,Psychic,Psychic,90.0,1.0,False,22.0
Yanma,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Yanma,,Aerial Ace,Flying,60.0,1.0,False,59.0
Yanma,,Facade,Normal,70.0,1.0,False,45.0
Yanma,,Secret Power,Normal,70.0,1.0,False,16.0
Yanma,,Thief,Dark,40.0,1.0,False,16.0
Yanma,,Steel Wing,Steel,70.0,0.9,False,13.0
Wooper,1.0,Water Gun,Water,40.0,1.0,False,
Wooper,11.0,Slam,Normal,80.0,0.75,False,
Wooper,16.0,Mud Shot,Ground,55.0,0.95,False,
Wooper,36.0,Earthquake,Ground,100.0,1.0,False,77.0
Wooper,,Surf,Water,95.0,1.0,False,45.0
Wooper,,Rock Smash,Fighting,20.0,1.0,False,21.0
Wooper,,Waterfall,Water,80.0,1.0,False,84.0
Wooper,,Dive,Water,60.0,1.0,False,70.0
Wooper,,Water Pulse,Water,60.0,1.0,False,86.0
Wooper,,Hidden Power,Normal,60.0,1.0,False,16.0
Wooper,,Ice Beam,Ice,95.0,1.0,False,18.0
Wooper,,Blizzard,Ice,120.0,0.7,False,66.0
Wooper,,Iron Tail,Steel,100.0,0.75,False,86.0
Wooper,,Return,Normal,102.0,1.0,False,31.0
Wooper,,Dig,Ground,60.0,1.0,False,32.0
Wooper,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Wooper,,Facade,Normal,70.0,1.0,False,45.0
Wooper,,Secret Power,Normal,70.0,1.0,False,16.0
Quagsire,1.0,Water Gun,Water,40.0,1.0,False,
Quagsire,11.0,Slam,Normal,80.0,0.75,False,
Quagsire,16.0,Mud Shot,Ground,55.0,0.95,False,
Quagsire,42.0,Earthquake,Ground,100.0,1.0,False,77.0
Quagsire,,Surf,Water,95.0,1.0,False,45.0
Quagsire,,Strength,Normal,80.0,1.0,False,35.0
Quagsire,,Rock Smash,Fighting,20.0,1.0,False,21.0
Quagsire,,Waterfall,Water,80.0,1.0,False,84.0
Quagsire,,Dive,Water,60.0,1.0,False,70.0
Quagsire,,Water Pulse,Water,60.0,1.0,False,86.0
Quagsire,,Hidden Power,Normal,60.0,1.0,False,16.0
Quagsire,,Ice Beam,Ice,95.0,1.0,False,18.0
Quagsire,,Blizzard,Ice,120.0,0.7,False,66.0
Quagsire,,Hyper Beam,Normal,75.0,0.9,False,66.0
Quagsire,,Iron Tail,Steel,100.0,0.75,False,86.0
Quagsire,,Return,Normal,102.0,1.0,False,31.0
Quagsire,,Dig,Ground,60.0,1.0,False,32.0
Quagsire,,Brick Break,Fighting,75.0,1.0,False,84.0
Quagsire,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Quagsire,,Rock Tomb,Rock,50.0,0.8,False,8.0
Quagsire,,Facade,Normal,70.0,1.0,False,45.0
Quagsire,,Secret Power,Normal,70.0,1.0,False,16.0
Eevee,1.0,Tackle,Normal,35.0,0.95,False,
Eevee,23.0,Quick Attack,Normal,40.0,1.0,False,
Eevee,30.0,Bite,Dark,60.0,1.0,False,
Eevee,,Hidden Power,Normal,60.0,1.0,False,16.0
Eevee,,Iron Tail,Steel,100.0,0.75,False,86.0
Eevee,,Return,Normal,102.0,1.0,False,31.0
Eevee,,Dig,Ground,60.0,1.0,False,32.0
Eevee,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Eevee,,Facade,Normal,70.0,1.0,False,45.0
Eevee,,Secret Power,Normal,70.0,1.0,False,16.0
Espeon,1.0,Tackle,Normal,35.0,0.95,False,
Espeon,16.0,Confusion,Psychic,50.0,1.0,False,
Espeon,23.0,Quick Attack,Normal,40.0,1.0,False,
Espeon,30.0,Swift,Normal,60.0,1.0,False,
Espeon,36.0,Psybeam,Psychic,65.0,1.0,False,
Espeon,47.0,Psychic,Psychic,90.0,1.0,False,22.0
Espeon,,Cut,Normal,50.0,0.95,False,6.0
Espeon,,Hidden Power,Normal,60.0,1.0,False,16.0
Espeon,,Hyper Beam,Normal,75.0,0.9,False,66.0
Espeon,,Iron Tail,Steel,100.0,0.75,False,86.0
Espeon,,Return,Normal,102.0,1.0,False,31.0
Espeon,,Dig,Ground,60.0,1.0,False,32.0
Espeon,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Espeon,,Facade,Normal,70.0,1.0,False,45.0
Espeon,,Secret Power,Normal,70.0,1.0,False,16.0
Eevee,1.0,Tackle,Normal,35.0,0.95,False,
Eevee,23.0,Quick Attack,Normal,40.0,1.0,False,
Eevee,30.0,Bite,Dark,60.0,1.0,False,
Eevee,,Hidden Power,Normal,60.0,1.0,False,16.0
Eevee,,Iron Tail,Steel,100.0,0.75,False,86.0
Eevee,,Return,Normal,102.0,1.0,False,31.0
Eevee,,Dig,Ground,60.0,1.0,False,32.0
Eevee,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Eevee,,Facade,Normal,70.0,1.0,False,45.0
Eevee,,Secret Power,Normal,70.0,1.0,False,16.0
Umbreon,1.0,Tackle,Normal,35.0,0.95,False,
Umbreon,16.0,Pursuit,Dark,40.0,1.0,False,
Umbreon,23.0,Quick Attack,Normal,40.0,1.0,False,
Umbreon,36.0,Faint Attack,Dark,60.0,1.0,False,
Umbreon,,Cut,Normal,50.0,0.95,False,6.0
Umbreon,,Hidden Power,Normal,60.0,1.0,False,16.0
Umbreon,,Hyper Beam,Normal,75.0,0.9,False,66.0
Umbreon,,Iron Tail,Steel,100.0,0.75,False,86.0
Umbreon,,Return,Normal,102.0,1.0,False,31.0
Umbreon,,Dig,Ground,60.0,1.0,False,32.0
Umbreon,,Psychic,Psychic,90.0,1.0,False,22.0
Umbreon,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Umbreon,,Facade,Normal,70.0,1.0,False,45.0
Umbreon,,Secret Power,Normal,70.0,1.0,False,16.0
Murkrow,1.0,Peck,Flying,35.0,1.0,False,
Murkrow,9.0,Astonish,Ghost,30.0,1.0,False,
Murkrow,14.0,Pursuit,Dark,40.0,1.0,False,
Murkrow,35.0,Faint Attack,Dark,60.0,1.0,False,
Murkrow,,Fly,Flying,70.0,0.95,False,55.0
Murkrow,,Hidden Power,Normal,60.0,1.0,False,16.0
Murkrow,,Return,Normal,102.0,1.0,False,31.0
Murkrow,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Murkrow,,Aerial Ace,Flying,60.0,1.0,False,59.0
Murkrow,,Facade,Normal,70.0,1.0,False,45.0
Murkrow,,Secret Power,Normal,70.0,1.0,False,16.0
Murkrow,,Thief,Dark,40.0,1.0,False,16.0
Murkrow,,Steel Wing,Steel,70.0,0.9,False,13.0
Slowpoke,1.0,Tackle,Normal,35.0,0.95,False,
Slowpoke,15.0,Water Gun,Water,40.0,1.0,False,
Slowpoke,20.0,Confusion,Psychic,50.0,1.0,False,
Slowpoke,34.0,Headbutt,Normal,70.0,1.0,False,
Slowpoke,48.0,Psychic,Psychic,90.0,1.0,False,22.0
Slowpoke,,Surf,Water,95.0,1.0,False,45.0
Slowpoke,,Strength,Normal,80.0,1.0,False,35.0
Slowpoke,,Dive,Water,60.0,1.0,False,70.0
Slowpoke,,Water Pulse,Water,60.0,1.0,False,86.0
Slowpoke,,Hidden Power,Normal,60.0,1.0,False,16.0
Slowpoke,,Ice Beam,Ice,95.0,1.0,False,18.0
Slowpoke,,Blizzard,Ice,120.0,0.7,False,66.0
Slowpoke,,Iron Tail,Steel,100.0,0.75,False,86.0
Slowpoke,,Earthquake,Ground,100.0,1.0,False,77.0
Slowpoke,,Return,Normal,102.0,1.0,False,31.0
Slowpoke,,Dig,Ground,60.0,1.0,False,32.0
Slowpoke,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Slowpoke,,Flamethrower,Fire,95.0,1.0,False,22.0
Slowpoke,,Fire Blast,Fire,120.0,0.85,False,66.0
Slowpoke,,Facade,Normal,70.0,1.0,False,45.0
Slowpoke,,Secret Power,Normal,70.0,1.0,False,16.0
Slowking,1.0,Tackle,Normal,35.0,0.95,False,
Slowking,15.0,Water Gun,Water,40.0,1.0,False,
Slowking,20.0,Confusion,Psychic,50.0,1.0,False,
Slowking,34.0,Headbutt,Normal,70.0,1.0,False,
Slowking,48.0,Psychic,Psychic,90.0,1.0,False,22.0
Slowking,,Surf,Water,95.0,1.0,False,45.0
Slowking,,Strength,Normal,80.0,1.0,False,35.0
Slowking,,Rock Smash,Fighting,20.0,1.0,False,21.0
Slowking,,Dive,Water,60.0,1.0,False,70.0
Slowking,,Water Pulse,Water,60.0,1.0,False,86.0
Slowking,,Hidden Power,Normal,60.0,1.0,False,16.0
Slowking,,Ice Beam,Ice,95.0,1.0,False,18.0
Slowking,,Blizzard,Ice,120.0,0.7,False,66.0
Slowking,,Hyper Beam,Normal,75.0,0.9,False,66.0
Slowking,,Iron Tail,Steel,100.0,0.75,False,86.0
Slowking,,Earthquake,Ground,100.0,1.0,False,77.0
Slowking,,Return,Normal,102.0,1.0,False,31.0
Slowking,,Dig,Ground,60.0,1.0,False,32.0
Slowking,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Slowking,,Brick Break,Fighting,75.0,1.0,False,84.0
Slowking,,Flamethrower,Fire,95.0,1.0,False,22.0
Slowking,,Fire Blast,Fire,120.0,0.85,False,66.0
Slowking,,Facade,Normal,70.0,1.0,False,45.0
Slowking,,Secret Power,Normal,70.0,1.0,False,16.0
Misdreavus,11.0,Astonish,Ghost,30.0,1.0,False,
Misdreavus,30.0,Psybeam,Psychic,65.0,1.0,False,
Misdreavus,,Hidden Power,Normal,60.0,1.0,False,16.0
Misdreavus,,Thunderbolt,Electric,95.0,1.0,False,22.0
Misdreavus,,Thunder,Electric,120.0,0.7,False,22.0
Misdreavus,,Return,Normal,102.0,1.0,False,31.0
Misdreavus,,Psychic,Psychic,90.0,1.0,False,22.0
Misdreavus,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Misdreavus,,Shock Wave,Electric,60.0,1.0,False,25.0
Misdreavus,,Aerial Ace,Flying,60.0,1.0,False,59.0
Misdreavus,,Facade,Normal,70.0,1.0,False,45.0
Misdreavus,,Secret Power,Normal,70.0,1.0,False,16.0
Misdreavus,,Thief,Dark,40.0,1.0,False,16.0
Unown,1.0,Hidden Power,Normal,60.0,1.0,False,16.0
Wynaut,0.0,Struggle,Normal,1.0,1.0,False,
Wobbuffet,0.0,Struggle,Normal,1.0,1.0,False,
Girafarig,1.0,Tackle,Normal,35.0,0.95,False,
Girafarig,7.0,Astonish,Ghost,30.0,1.0,False,
Girafarig,13.0,Confusion,Psychic,50.0,1.0,False,
Girafarig,19.0,Stomp,Normal,65.0,1.0,False,
Girafarig,43.0,Psybeam,Psychic,65.0,1.0,False,
Girafarig,49.0,Crunch,Dark,80.0,1.0,False,
Girafarig,,Strength,Normal,80.0,1.0,False,35.0
Girafarig,,Rock Smash,Fighting,20.0,1.0,False,21.0
Girafarig,,Hidden Power,Normal,60.0,1.0,False,16.0
Girafarig,,Iron Tail,Steel,100.0,0.75,False,86.0
Girafarig,,Thunderbolt,Electric,95.0,1.0,False,22.0
Girafarig,,Thunder,Electric,120.0,0.7,False,22.0
Girafarig,,Earthquake,Ground,100.0,1.0,False,77.0
Girafarig,,Return,Normal,102.0,1.0,False,31.0
Girafarig,,Psychic,Psychic,90.0,1.0,False,22.0
Girafarig,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Girafarig,,Shock Wave,Electric,60.0,1.0,False,25.0
Girafarig,,Facade,Normal,70.0,1.0,False,45.0
Girafarig,,Secret Power,Normal,70.0,1.0,False,16.0
Girafarig,,Thief,Dark,40.0,1.0,False,16.0
Pineco,1.0,Tackle,Normal,35.0,0.95,False,
Pineco,22.0,Rapid Spin,Normal,20.0,1.0,False,
Pineco,,Strength,Normal,80.0,1.0,False,35.0
Pineco,,Rock Smash,Fighting,20.0,1.0,False,21.0
Pineco,,Hidden Power,Normal,60.0,1.0,False,16.0
Pineco,,Giga Drain,Grass,60.0,1.0,False,64.0
Pineco,,Earthquake,Ground,100.0,1.0,False,77.0
Pineco,,Return,Normal,102.0,1.0,False,31.0
Pineco,,Dig,Ground,60.0,1.0,False,32.0
Pineco,,Facade,Normal,70.0,1.0,False,45.0
Pineco,,Secret Power,Normal,70.0,1.0,False,16.0
Forretress,1.0,Tackle,Normal,35.0,0.95,False,
Forretress,22.0,Rapid Spin,Normal,20.0,1.0,False,
Forretress,,Strength,Normal,80.0,1.0,False,35.0
Forretress,,Rock Smash,Fighting,20.0,1.0,False,21.0
Forretress,,Hidden Power,Normal,60.0,1.0,False,16.0
Forretress,,Hyper Beam,Normal,75.0,0.9,False,66.0
Forretress,,Giga Drain,Grass,60.0,1.0,False,64.0
Forretress,,Earthquake,Ground,100.0,1.0,False,77.0
Forretress,,Return,Normal,102.0,1.0,False,31.0
Forretress,,Dig,Ground,60.0,1.0,False,32.0
Forretress,,Facade,Normal,70.0,1.0,False,45.0
Forretress,,Secret Power,Normal,70.0,1.0,False,16.0
Forretress,31.0,Zap Cannon,Electric,100.0,0.5,False,
Dunsparce,1.0,Rage,Normal,20.0,1.0,False,
Dunsparce,24.0,Pursuit,Dark,40.0,1.0,False,
Dunsparce,,Strength,Normal,80.0,1.0,False,35.0
Dunsparce,,Rock Smash,Fighting,20.0,1.0,False,21.0
Dunsparce,,Water Pulse,Water,60.0,1.0,False,86.0
Dunsparce,,Hidden Power,Normal,60.0,1.0,False,16.0
Dunsparce,,Ice Beam,Ice,95.0,1.0,False,18.0
Dunsparce,,Blizzard,Ice,120.0,0.7,False,66.0
Dunsparce,,Iron Tail,Steel,100.0,0.75,False,86.0
Dunsparce,,Thunderbolt,Electric,95.0,1.0,False,22.0
Dunsparce,,Thunder,Electric,120.0,0.7,False,22.0
Dunsparce,,Earthquake,Ground,100.0,1.0,False,77.0
Dunsparce,,Return,Normal,102.0,1.0,False,31.0
Dunsparce,,Dig,Ground,60.0,1.0,False,32.0
Dunsparce,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Dunsparce,,Shock Wave,Electric,60.0,1.0,False,25.0
Dunsparce,,Flamethrower,Fire,95.0,1.0,False,22.0
Dunsparce,,Fire Blast,Fire,120.0,0.85,False,66.0
Dunsparce,,Rock Tomb,Rock,50.0,0.8,False,8.0
Dunsparce,,Facade,Normal,70.0,1.0,False,45.0
Dunsparce,,Secret Power,Normal,70.0,1.0,False,16.0
Dunsparce,,Thief,Dark,40.0,1.0,False,16.0
Dunsparce,21.0,Rollout,Rock,30.0,0.9,False,
Gligar,1.0,Poison Sting,Poison,15.0,1.0,False,
Gligar,20.0,Quick Attack,Normal,40.0,1.0,False,
Gligar,28.0,Faint Attack,Dark,60.0,1.0,False,
Gligar,36.0,Slash,Normal,70.0,1.0,True,
Gligar,,Cut,Normal,50.0,0.95,False,6.0
Gligar,,Strength,Normal,80.0,1.0,False,35.0
Gligar,,Rock Smash,Fighting,20.0,1.0,False,21.0
Gligar,,Hidden Power,Normal,60.0,1.0,False,16.0
Gligar,,Iron Tail,Steel,100.0,0.75,False,86.0
Gligar,,Earthquake,Ground,100.0,1.0,False,77.0
Gligar,,Return,Normal,102.0,1.0,False,31.0
Gligar,,Dig,Ground,60.0,1.0,False,32.0
Gligar,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Gligar,,Rock Tomb,Rock,50.0,0.8,False,8.0
Gligar,,Aerial Ace,Flying,60.0,1.0,False,59.0
Gligar,,Facade,Normal,70.0,1.0,False,45.0
Gligar,,Secret Power,Normal,70.0,1.0,False,16.0
Gligar,,Thief,Dark,40.0,1.0,False,16.0
Gligar,,Steel Wing,Steel,70.0,0.9,False,13.0
Snubbull,1.0,Tackle,Normal,35.0,0.95,False,
Snubbull,13.0,Bite,Dark,60.0,1.0,False,
Snubbull,19.0,Lick,Ghost,20.0,1.0,False,
Snubbull,34.0,Rage,Normal,20.0,1.0,False,
Snubbull,53.0,Crunch,Dark,80.0,1.0,False,
Snubbull,,Strength,Normal,80.0,1.0,False,35.0
Snubbull,,Rock Smash,Fighting,20.0,1.0,False,21.0
Snubbull,,Water Pulse,Water,60.0,1.0,False,86.0
Snubbull,,Hidden Power,Normal,60.0,1.0,False,16.0
Snubbull,,Thunderbolt,Electric,95.0,1.0,False,22.0
Snubbull,,Thunder,Electric,120.0,0.7,False,22.0
Snubbull,,Earthquake,Ground,100.0,1.0,False,77.0
Snubbull,,Return,Normal,102.0,1.0,False,31.0
Snubbull,,Dig,Ground,60.0,1.0,False,32.0
Snubbull,,Shadow Ball,Ghost,80.0,1.0,False,63.0
Snubbull,,Brick Break,Fighting,75.0,1.0,False,84.0
Snubbull,,Shock Wave,Electric,60.0,1.0,False,25.0
Snubbull,,Flamethrower,Fire,95.0,1.0,False,22.0
Snubbull,,Sludge Bomb,Poison,90.0,1.0,False,12.0
Snubbull,,Fire Blast,Fire,120.0,0.85,False,66.0
Snubbull,,Facade,Normal,70.0,1.0,False,45.0
Snubbull,,Secret Power,Normal,70.0,1.0,False,16.0
Snubbull,,Thief,Dark,40.0,1.0,False,16.0
Snubbull,,Overheat,Fire,0.0,0.9,False,43.0
Granbull,1.0,Tackle,Normal,35.0,0.95,False,
Granbull,13.0,Bite,Dark,60.0,1.0,False,
Granbull,19.0,Lick,Ghost,20.0,1.0,False,
Granbull,38.0,Rage,Normal,20.0,1.0,False,
Granbull,61.0,Crunch,Dark,80.0,1.0,False,
Granbull,,Strength,Normal,80.0,1.0,False,35.0
Granbull,,Rock Smash,Fighting,20.0,1.0,False,21.0
