pokemon,move_name,move_level,tm
Eevee,Hidden Power,0,machine
Eevee,Rain Dance,0,machine
Eevee,Sunny Day,0,machine
Eevee,Shadow Ball,0,machine
Vaporeon,Sand-Attack,8,
Vaporeon,Headbutt,0,machine
Vaporeon,Tackle,1,
Vaporeon,Tail Whip,1,
Vaporeon,Bite,30,
Vaporeon,Roar,0,machine
Vaporeon,Water Gun,16,
Vaporeon,Hydro Pump,52,
Vaporeon,Surf,0,machine
Vaporeon,Ice Beam,0,tutor
Vaporeon,Blizzard,0,machine
Vaporeon,Aurora Beam,36,
Vaporeon,Hyper Beam,0,machine
Vaporeon,Toxic,0,machine
Vaporeon,Quick Attack,23,
Vaporeon,Double Team,0,machine
Vaporeon,Haze,42,
Vaporeon,Waterfall,0,machine
Vaporeon,Swift,0,machine
Vaporeon,Acid Armor,47,
Vaporeon,Rest,0,machine
Vaporeon,Snore,0,machine
Vaporeon,Curse,0,machine
Vaporeon,Protect,0,machine
Vaporeon,Mud Slap,0,machine
Vaporeon,Icy Wind,0,machine
Vaporeon,Detect,0,machine
Vaporeon,Endure,0,machine
Vaporeon,Swagger,0,machine
Vaporeon,Attract,0,machine
Vaporeon,Sleep Talk,0,machine
Vaporeon,Return,0,machine
Vaporeon,Frustration,0,machine
Vaporeon,Iron Tail,0,machine
Vaporeon,Hidden Power,0,machine
Vaporeon,Rain Dance,0,machine
Vaporeon,Sunny Day,0,machine
Vaporeon,Shadow Ball,0,machine
Vaporeon,Whirlpool,0,machine
Jolteon,Double Kick,30,
Jolteon,Sand-Attack,8,
Jolteon,Headbutt,0,machine
Jolteon,Tackle,1,
Jolteon,Tail Whip,1,
Jolteon,Pin Missile,36,
Jolteon,Roar,0,machine
Jolteon,Hyper Beam,0,machine
Jolteon,ThunderShock,16,
Jolteon,Thunderbolt,0,tutor
Jolteon,Thunder Wave,42,
Jolteon,Thunder,52,
Jolteon,Toxic,0,machine
Jolteon,Agility,47,
Jolteon,Quick Attack,23,
Jolteon,Double Team,0,machine
Jolteon,Swift,0,machine
Jolteon,Flash,0,machine
Jolteon,Rest,0,machine
Jolteon,Snore,0,machine
Jolteon,Curse,0,machine
Jolteon,Protect,0,machine
Jolteon,Mud Slap,0,machine
Jolteon,Zap Cannon,0,machine
Jolteon,Detect,0,machine
Jolteon,Endure,0,machine
Jolteon,Swagger,0,machine
Jolteon,Attract,0,machine
Jolteon,Sleep Talk,0,machine
Jolteon,Return,0,machine
Jolteon,Frustration,0,machine
Jolteon,Iron Tail,0,machine
Jolteon,Hidden Power,0,machine
Jolteon,Rain Dance,0,machine
Jolteon,Sunny Day,0,machine
Jolteon,Shadow Ball,0,machine
Flareon,Sand-Attack,8,
Flareon,Headbutt,0,machine
Flareon,Tackle,1,
Flareon,Tail Whip,1,
Flareon,Leer,47,
Flareon,Bite,30,
Flareon,Roar,0,machine
Flareon,Ember,16,
Flareon,Flamethrower,52,
Flareon,Hyper Beam,0,machine
Flareon,Fire Spin,36,
Flareon,Toxic,0,machine
Flareon,Quick Attack,23,
Flareon,Double Team,0,machine
Flareon,Smog,42,
Flareon,Fire Blast,0,machine
Flareon,Swift,0,machine
Flareon,Rest,0,machine
Flareon,Snore,0,machine
Flareon,Curse,0,machine
Flareon,Protect,0,machine
Flareon,Mud Slap,0,machine
Flareon,Zap Cannon,0,machine
Flareon,Detect,0,machine
Flareon,Endure,0,machine
Flareon,Swagger,0,machine
Flareon,Attract,0,machine
Flareon,Sleep Talk,0,machine
Flareon,Return,0,machine
Flareon,Frustration,0,machine
Flareon,Iron Tail,0,machine
Flareon,Hidden Power,0,machine
Flareon,Rain Dance,0,machine
Flareon,Sunny Day,0,machine
Flareon,Shadow Ball,0,machine
Porygon,Tackle,1,
Porygon,Ice Beam,0,tutor
Porygon,Blizzard,0,machine
Porygon,Psybeam,12,
Porygon,Hyper Beam,0,machine
Porygon,Thunderbolt,0,tutor
Porygon,Thunder,0,machine
Porygon,Toxic,0,machine
Porygon,Psychic,0,machine
Porygon,Agility,9,
Porygon,Double Team,0,machine
Porygon,Recover,20,
Porygon,Swift,0,machine
Porygon,Dream Eater,0,machine
Porygon,Flash,0,machine
Porygon,Rest,0,machine
Porygon,Sharpen,24,
Porygon,Conversion,1,
Porygon,Tri Attack,36,
Porygon,Thief,0,machine
Porygon,Nightmare,0,machine
Porygon,Snore,0,machine
Porygon,Curse,0,machine
Porygon,Conversion 2,1,
Porygon,Protect,0,machine
Porygon,Zap Cannon,44,
Porygon,Icy Wind,0,machine
Porygon,Lock On,32,
Porygon,Endure,0,machine
Porygon,Swagger,0,machine
Porygon,Sleep Talk,0,machine
Porygon,Return,0,machine
Porygon,Frustration,0,machine
Porygon,Iron Tail,0,machine
Porygon,Hidden Power,0,machine
Porygon,Rain Dance,0,machine
Porygon,Sunny Day,0,machine
Porygon,Psych Up,0,machine
Omanyte,Headbutt,0,machine
Omanyte,Leer,31,
Omanyte,Bite,13,
Omanyte,Water Gun,19,
Omanyte,Hydro Pump,55,
Omanyte,Surf,0,machine
Omanyte,Ice Beam,0,tutor
Omanyte,Blizzard,0,machine
Omanyte,Toxic,0,machine
Omanyte,Double Team,0,machine
Omanyte,Withdraw,1,
Omanyte,Constrict,1,
Omanyte,Rest,0,machine
Omanyte,Thief,0,machine
Omanyte,Snore,0,machine
Omanyte,Curse,0,machine
Omanyte,Protect,37,
Omanyte,Icy Wind,0,machine
Omanyte,Sandstorm,0,machine
Omanyte,Endure,0,machine
Omanyte,Rollout,0,machine
Omanyte,Swagger,0,machine
Omanyte,Attract,0,machine
Omanyte,Sleep Talk,0,machine
Omanyte,Return,0,machine
Omanyte,Frustration,0,machine
Omanyte,Hidden Power,0,machine
Omanyte,Rain Dance,0,machine
Omanyte,Ancient Power,49,
Omanyte,Rock Smash,0,machine
Omanyte,Whirlpool,0,machine
Omastar,Headbutt,0,machine
Omastar,Leer,31,
Omastar,Bite,1,
Omastar,Water Gun,19,
Omastar,Hydro Pump,65,
Omastar,Surf,0,machine
Omastar,Ice Beam,0,tutor
Omastar,Blizzard,0,machine
Omastar,Hyper Beam,0,machine
Omastar,Toxic,0,machine
Omastar,Double Team,0,machine
Omastar,Withdraw,1,
Omastar,Spike Cannon,40,
Omastar,Constrict,1,
Omastar,Rest,0,machine
Omastar,Thief,0,machine
Omastar,Snore,0,machine
Omastar,Curse,0,machine
Omastar,Protect,37,
Omastar,Icy Wind,0,machine
Omastar,Sandstorm,0,machine
Omastar,Endure,0,machine
Omastar,Rollout,0,machine
Omastar,Swagger,0,machine
Omastar,Attract,0,machine
Omastar,Sleep Talk,0,machine
Omastar,Return,0,machine
Omastar,Frustration,0,machine
Omastar,Hidden Power,0,machine
Omastar,Rain Dance,0,machine
Omastar,Ancient Power,54,
Omastar,Rock Smash,0,machine
Omastar,Whirlpool,0,machine
Kabuto,Scratch,1,
Kabuto,Sand-Attack,28,
Kabuto,Leer,19,
Kabuto,Ice Beam,0,tutor
Kabuto,Blizzard,0,machine
Kabuto,Absorb,10,
Kabuto,Mega Drain,46,
Kabuto,Toxic,0,machine
Kabuto,Double Team,0,machine
Kabuto,Harden,1,
Kabuto,Rest,0,machine
Kabuto,Thief,0,machine
Kabuto,Snore,0,machine
Kabuto,Curse,0,machine
Kabuto,Protect,0,machine
Kabuto,Icy Wind,0,machine
Kabuto,Sandstorm,0,machine
Kabuto,Giga Drain,0,machine
Kabuto,Endure,37,
Kabuto,Rollout,0,machine
Kabuto,Swagger,0,machine
Kabuto,Attract,0,machine
Kabuto,Sleep Talk,0,machine
Kabuto,Return,0,machine
Kabuto,Frustration,0,machine
Kabuto,Hidden Power,0,machine
Kabuto,Rain Dance,0,machine
Kabuto,Ancient Power,55,
Kabuto,Rock Smash,0,machine
Kabutops,Scratch,1,
Kabutops,Cut,0,machine
Kabutops,Sand-Attack,28,
Kabutops,Headbutt,0,machine
Kabutops,Leer,19,
Kabutops,Surf,0,machine
Kabutops,Ice Beam,0,tutor
Kabutops,Blizzard,0,machine
Kabutops,Hyper Beam,0,machine
Kabutops,Absorb,1,
Kabutops,Mega Drain,51,
Kabutops,Toxic,0,machine
Kabutops,Double Team,0,machine
Kabutops,Harden,1,
Kabutops,Rest,0,machine
Kabutops,Slash,40,
Kabutops,Thief,0,machine
Kabutops,Snore,0,machine
Kabutops,Curse,0,machine
Kabutops,Protect,0,machine
Kabutops,Icy Wind,0,machine
Kabutops,Sandstorm,0,machine
Kabutops,Giga Drain,0,machine
Kabutops,Endure,37,
Kabutops,Rollout,0,machine
Kabutops,Swagger,0,machine
Kabutops,Fury Cutter,0,machine
Kabutops,Attract,0,machine
Kabutops,Sleep Talk,0,machine
Kabutops,Return,0,machine
Kabutops,Frustration,0,machine
Kabutops,Hidden Power,0,machine
Kabutops,Rain Dance,0,machine
Kabutops,Ancient Power,65,
Kabutops,Rock Smash,0,machine
Kabutops,Whirlpool,0,machine
Aerodactyl,Wing Attack,1,
Aerodactyl,Fly,0,machine
Aerodactyl,Headbutt,0,machine
Aerodactyl,Take Down,43,
Aerodactyl,Bite,15,
Aerodactyl,Roar,0,machine
Aerodactyl,Supersonic,22,
Aerodactyl,Flamethrower,0,tutor
Aerodactyl,Hyper Beam,50,
Aerodactyl,Earthquake,0,machine
Aerodactyl,Toxic,0,machine
Aerodactyl,Agility,8,
Aerodactyl,Double Team,0,machine
Aerodactyl,Fire Blast,0,machine
Aerodactyl,Swift,0,machine
Aerodactyl,Rest,0,machine
Aerodactyl,Snore,0,machine
Aerodactyl,Curse,0,machine
Aerodactyl,Protect,0,machine
Aerodactyl,Scary Face,36,
Aerodactyl,Detect,0,machine
Aerodactyl,Sandstorm,0,machine
Aerodactyl,Endure,0,machine
Aerodactyl,Swagger,0,machine
Aerodactyl,Steel Wing,0,machine
Aerodactyl,Attract,0,machine
Aerodactyl,Sleep Talk,0,machine
Aerodactyl,Return,0,machine
Aerodactyl,Frustration,0,machine
Aerodactyl,Dragon Breath,0,machine
Aerodactyl,Iron Tail,0,machine
Aerodactyl,Hidden Power,0,machine
Aerodactyl,Rain Dance,0,machine
Aerodactyl,Ancient Power,29,
Aerodactyl,Rock Smash,0,machine
Snorlax,Fire Punch,0,machine
Snorlax,Ice Punch,0,machine
Snorlax,ThunderPunch,0,machine
Snorlax,Headbutt,29,
Snorlax,Tackle,1,
Snorlax,Body Slam,43,
Snorlax,Flamethrower,0,tutor
Snorlax,Surf,0,machine
Snorlax,Ice Beam,0,tutor
Snorlax,Blizzard,0,machine
Snorlax,Hyper Beam,57,
Snorlax,Strength,0,machine
Snorlax,SolarBeam,0,machine
Snorlax,Thunderbolt,0,tutor
Snorlax,Thunder,0,machine
Snorlax,Earthquake,0,machine
Snorlax,Toxic,0,machine
Snorlax,Psychic,0,machine
Snorlax,Double Team,0,machine
Snorlax,Defense Curl,15,
Snorlax,Fire Blast,0,machine
Snorlax,Amnesia,8,
Snorlax,Rest,36,
Snorlax,Snore,36,
Snorlax,Curse,0,machine
Snorlax,Protect,0,machine
Snorlax,Belly Drum,22,
Snorlax,Mud Slap,0,machine
Snorlax,Zap Cannon,0,machine
Snorlax,Icy Wind,0,machine
Snorlax,Sandstorm,0,machine
Snorlax,Endure,0,machine
Snorlax,Rollout,50,
Snorlax,Swagger,0,machine
Snorlax,Attract,0,machine
Snorlax,Sleep Talk,0,machine
Snorlax,Return,0,machine
Snorlax,Frustration,0,machine
Snorlax,Dynamic Punch,0,machine
Snorlax,Hidden Power,0,machine
Snorlax,Rain Dance,0,machine
Snorlax,Sunny Day,0,machine
Snorlax,Psych Up,0,machine
Snorlax,Shadow Ball,0,machine
Snorlax,Rock Smash,0,machine
Articuno,Gust,1,
Articuno,Fly,0,machine
Articuno,Roar,0,machine
Articuno,Mist,13,
Articuno,Ice Beam,49,
Articuno,Blizzard,73,
Articuno,Hyper Beam,0,machine
Articuno,Toxic,0,machine
Articuno,Agility,25,
Articuno,Double Team,0,machine
Articuno,Reflect,61,
Articuno,Swift,0,machine
Articuno,Rest,0,machine
Articuno,Mind Reader,37,
Articuno,Snore,0,machine
Articuno,Curse,0,machine
Articuno,Powder Snow,1,
Articuno,Protect,0,machine
Articuno,Mud Slap,0,machine
Articuno,Icy Wind,0,machine
Articuno,Detect,0,machine
Articuno,Sandstorm,0,machine
Articuno,Endure,0,machine
Articuno,Swagger,0,machine
Articuno,Steel Wing,0,machine
Articuno,Sleep Talk,0,machine
Articuno,Return,0,machine
Articuno,Frustration,0,machine
Articuno,Hidden Power,0,machine
Articuno,Rain Dance,0,machine
Articuno,Sunny Day,0,machine
Articuno,Rock Smash,0,machine
Zapdos,Fly,0,machine
Zapdos,Roar,0,machine
Zapdos,Hyper Beam,0,machine
Zapdos,Peck,1,
Zapdos,Drill Peck,49,
Zapdos,ThunderShock,1,
Zapdos,Thunderbolt,0,tutor
Zapdos,Thunder Wave,13,
Zapdos,Thunder,73,
Zapdos,Toxic,0,machine
Zapdos,Agility,25,
Zapdos,Double Team,0,machine
Zapdos,Light Screen,61,
Zapdos,Swift,0,machine
Zapdos,Flash,0,machine
Zapdos,Rest,0,machine
Zapdos,Snore,0,machine
Zapdos,Curse,0,machine
Zapdos,Protect,0,machine
Zapdos,Mud Slap,0,machine
Zapdos,Zap Cannon,0,machine
Zapdos,Detect,37,
Zapdos,Sandstorm,0,machine
Zapdos,Endure,0,machine
Zapdos,Swagger,0,machine
Zapdos,Steel Wing,0,machine
Zapdos,Sleep Talk,0,machine
Zapdos,Return,0,machine
Zapdos,Frustration,0,machine
Zapdos,Hidden Power,0,machine
Zapdos,Rain Dance,0,machine
Zapdos,Sunny Day,0,machine
Zapdos,Rock Smash,0,machine
Moltres,Wing Attack,1,
Moltres,Fly,0,machine
Moltres,Roar,0,machine
Moltres,Ember,1,
Moltres,Flamethrower,49,
Moltres,Hyper Beam,0,machine
Moltres,Fire Spin,13,
Moltres,Toxic,0,machine
Moltres,Agility,25,
Moltres,Double Team,0,machine
Moltres,Fire Blast,0,machine
Moltres,Swift,0,machine
Moltres,Sky Attack,73,
Moltres,Rest,0,machine
Moltres,Snore,0,machine
Moltres,Curse,0,machine
Moltres,Protect,0,machine
Moltres,Mud Slap,0,machine
Moltres,Detect,0,machine
Moltres,Sandstorm,0,machine
Moltres,Endure,37,
Moltres,Swagger,0,machine
Moltres,Steel Wing,0,machine
Moltres,Sleep Talk,0,machine
Moltres,Return,0,machine
Moltres,Frustration,0,machine
Moltres,Safeguard,61,
Moltres,Hidden Power,0,machine
Moltres,Rain Dance,0,machine
Moltres,Sunny Day,0,machine
Moltres,Rock Smash,0,machine
Dratini,Slam,29,
Dratini,Headbutt,0,machine
Dratini,Wrap,1,
Dratini,Leer,1,
Dratini,Flamethrower,0,tutor
Dratini,Surf,0,machine
Dratini,Ice Beam,0,tutor
Dratini,Blizzard,0,machine
Dratini,Hyper Beam,57,
Dratini,Dragon Rage,22,
Dratini,Thunderbolt,0,tutor
Dratini,Thunder Wave,8,
Dratini,Thunder,0,machine
Dratini,Toxic,0,machine
Dratini,Agility,36,
Dratini,Double Team,0,machine
Dratini,Fire Blast,0,machine
Dratini,Waterfall,0,machine
Dratini,Swift,0,machine
Dratini,Rest,0,machine
Dratini,Snore,0,machine
Dratini,Curse,0,machine
Dratini,Protect,0,machine
Dratini,Zap Cannon,0,machine
Dratini,Icy Wind,0,machine
Dratini,Detect,0,machine
Dratini,Outrage,50,
Dratini,Endure,0,machine
Dratini,Swagger,0,machine
Dratini,Attract,0,machine
Dratini,Sleep Talk,0,machine
Dratini,Return,0,machine
Dratini,Frustration,0,machine
Dratini,Safeguard,43,
Dratini,Dragon Breath,0,machine
Dratini,Iron Tail,0,machine
Dratini,Hidden Power,0,machine
Dratini,Twister,15,
Dratini,Rain Dance,0,machine
Dragonair,Slam,29,
Dragonair,Headbutt,0,machine
Dragonair,Wrap,1,
Dragonair,Leer,1,
Dragonair,Flamethrower,0,tutor
Dragonair,Surf,0,machine
Dragonair,Ice Beam,0,tutor
Dragonair,Blizzard,0,machine
Dragonair,Hyper Beam,65,
Dragonair,Dragon Rage,22,
Dragonair,Thunderbolt,0,tutor
Dragonair,Thunder Wave,1,
Dragonair,Thunder,0,machine
Dragonair,Toxic,0,machine
Dragonair,Agility,38,
Dragonair,Double Team,0,machine
Dragonair,Fire Blast,0,machine
Dragonair,Waterfall,0,machine
Dragonair,Swift,0,machine
Dragonair,Rest,0,machine
Dragonair,Snore,0,machine
Dragonair,Curse,0,machine
Dragonair,Protect,0,machine
Dragonair,Zap Cannon,0,machine
Dragonair,Icy Wind,0,machine
Dragonair,Detect,0,machine
Dragonair,Outrage,56,
Dragonair,Endure,0,machine
Dragonair,Swagger,0,machine
Dragonair,Attract,0,machine
Dragonair,Sleep Talk,0,machine
Dragonair,Return,0,machine
Dragonair,Frustration,0,machine
Dragonair,Safeguard,47,
Dragonair,Dragon Breath,0,machine
Dragonair,Iron Tail,0,machine
Dragonair,Hidden Power,0,machine
Dragonair,Twister,1,
Dragonair,Rain Dance,0,machine
Dragonite,Fire Punch,0,machine
Dragonite,Ice Punch,0,machine
Dragonite,ThunderPunch,0,machine
Dragonite,Wing Attack,55,
Dragonite,Fly,0,machine
Dragonite,Slam,29,
Dragonite,Headbutt,0,machine
Dragonite,Wrap,1,
Dragonite,Leer,1,
Dragonite,Flamethrower,0,tutor
Dragonite,Surf,0,machine
Dragonite,Ice Beam,0,tutor
Dragonite,Blizzard,0,machine
Dragonite,Hyper Beam,75,
Dragonite,Strength,0,machine
Dragonite,Dragon Rage,22,
Dragonite,Thunderbolt,0,tutor
Dragonite,Thunder Wave,1,
Dragonite,Thunder,0,machine
Dragonite,Toxic,0,machine
Dragonite,Agility,38,
Dragonite,Double Team,0,machine
Dragonite,Fire Blast,0,machine
Dragonite,Waterfall,0,machine
Dragonite,Swift,0,machine
Dragonite,Rest,0,machine
Dragonite,Snore,0,machine
Dragonite,Curse,0,machine
Dragonite,Protect,0,machine
Dragonite,Mud Slap,0,machine
Dragonite,Zap Cannon,0,machine
Dragonite,Icy Wind,0,machine
Dragonite,Detect,0,machine
Dragonite,Outrage,61,
Dragonite,Sandstorm,0,machine
Dragonite,Endure,0,machine
Dragonite,Swagger,0,machine
Dragonite,Fury Cutter,0,machine
Dragonite,Steel Wing,0,machine
Dragonite,Attract,0,machine
Dragonite,Sleep Talk,0,machine
Dragonite,Return,0,machine
Dragonite,Frustration,0,machine
Dragonite,Safeguard,47,
Dragonite,Dynamic Punch,0,machine
Dragonite,Dragon Breath,0,machine
Dragonite,Iron Tail,0,machine
Dragonite,Hidden Power,0,machine
Dragonite,Twister,1,
Dragonite,Rain Dance,0,machine
Dragonite,Rock Smash,0,machine
Dragonite,Whirlpool,0,machine
Mewtwo,Fire Punch,0,machine
Mewtwo,Ice Punch,0,machine
Mewtwo,ThunderPunch,0,machine
Mewtwo,Headbutt,0,machine
Mewtwo,Disable,1,
Mewtwo,Flamethrower,0,tutor
Mewtwo,Mist,55,
Mewtwo,Ice Beam,0,tutor
Mewtwo,Blizzard,0,machine
Mewtwo,Hyper Beam,0,machine
Mewtwo,Strength,0,machine
Mewtwo,SolarBeam,0,machine
Mewtwo,Thunderbolt,0,tutor
Mewtwo,Thunder,0,machine
Mewtwo,Toxic,0,machine
Mewtwo,Confusion,1,
Mewtwo,Psychic,66,
Mewtwo,Double Team,0,machine
Mewtwo,Recover,88,
Mewtwo,Barrier,11,
Mewtwo,Fire Blast,0,machine
Mewtwo,Swift,22,
Mewtwo,Amnesia,77,
Mewtwo,Dream Eater,0,machine
Mewtwo,Flash,0,machine
Mewtwo,Rest,0,machine
Mewtwo,Nightmare,0,machine
Mewtwo,Snore,0,machine
Mewtwo,Curse,0,machine
Mewtwo,Protect,0,machine
Mewtwo,Mud Slap,0,machine
Mewtwo,Zap Cannon,0,machine
Mewtwo,Icy Wind,0,machine
Mewtwo,Detect,0,machine
Mewtwo,Endure,0,machine
Mewtwo,Swagger,0,machine
Mewtwo,Sleep Talk,0,machine
Mewtwo,Return,0,machine
Mewtwo,Frustration,0,machine
Mewtwo,Safeguard,99,
Mewtwo,Dynamic Punch,0,machine
Mewtwo,Iron Tail,0,machine
Mewtwo,Hidden Power,0,machine
Mewtwo,Rain Dance,0,machine
Mewtwo,Sunny Day,0,machine
Mewtwo,Psych Up,33,
Mewtwo,Shadow Ball,0,machine
Mewtwo,Future Sight,44,
Mewtwo,Rock Smash,0,machine
Mew,Pound,1,
Mew,Mega Punch,20,
Mew,Fire Punch,0,machine
Mew,Ice Punch,0,machine
Mew,ThunderPunch,0,machine
Mew,Cut,0,machine
Mew,Fly,0,machine
Mew,Headbutt,0,machine
Mew,Roar,0,machine
Mew,Flamethrower,0,tutor
Mew,Surf,0,machine
Mew,Ice Beam,0,tutor
Mew,Blizzard,0,machine
Mew,Hyper Beam,0,machine
Mew,Strength,0,machine
Mew,SolarBeam,0,machine
Mew,Thunderbolt,0,tutor
Mew,Thunder,0,machine
Mew,Earthquake,0,machine
Mew,Dig,0,machine
Mew,Toxic,0,machine
Mew,Psychic,40,
Mew,Double Team,0,machine
Mew,Defense Curl,0,machine
Mew,Metronome,30,
Mew,Fire Blast,0,machine
Mew,Waterfall,0,machine
Mew,Swift,0,machine
Mew,Dream Eater,0,machine
Mew,Transform,10,
Mew,Flash,0,machine
Mew,Rest,0,machine
Mew,Thief,0,machine
Mew,Nightmare,0,machine
Mew,Snore,0,machine
Mew,Curse,0,machine
Mew,Protect,0,machine
Mew,Sludge Bomb,0,machine
Mew,Mud Slap,0,machine
Mew,Zap Cannon,0,machine
Mew,Icy Wind,0,machine
Mew,Detect,0,machine
Mew,Sandstorm,0,machine
Mew,Giga Drain,0,machine
Mew,Endure,0,machine
Mew,Rollout,0,machine
Mew,Swagger,0,machine
Mew,Fury Cutter,0,machine
Mew,Steel Wing,0,machine
Mew,Attract,0,machine
Mew,Sleep Talk,0,machine
Mew,Return,0,machine
Mew,Frustration,0,machine
Mew,Dynamic Punch,0,machine
Mew,Dragon Breath,0,machine
Mew,Sweet Scent,0,machine
Mew,Iron Tail,0,machine
Mew,Hidden Power,0,machine
Mew,Rain Dance,0,machine
Mew,Sunny Day,0,machine
Mew,Psych Up,0,machine
Mew,Ancient Power,50,
Mew,Shadow Ball,0,machine
Mew,Rock Smash,0,machine
Mew,Whirlpool,0,machine
Chikorita,Cut,0,machine
Chikorita,Headbutt,0,machine
Chikorita,Tackle,1,
Chikorita,Body Slam,29,
Chikorita,Growl,1,
Chikorita,Razor Leaf,8,
Chikorita,SolarBeam,50,
Chikorita,PoisonPowder,15,
Chikorita,Toxic,0,machine
Chikorita,Double Team,0,machine
Chikorita,Light Screen,36,
Chikorita,Reflect,12,
Chikorita,Flash,0,machine
Chikorita,Rest,0,machine
Chikorita,Snore,0,machine
Chikorita,Curse,0,machine
Chikorita,Protect,0,machine
Chikorita,Mud Slap,0,machine
Chikorita,Detect,0,machine
Chikorita,Giga Drain,0,machine
Chikorita,Endure,0,machine
Chikorita,Swagger,0,machine
Chikorita,Attract,0,machine
Chikorita,Sleep Talk,0,machine
Chikorita,Return,0,machine
Chikorita,Frustration,0,machine
Chikorita,Safeguard,43,
Chikorita,Sweet Scent,0,machine
Chikorita,Iron Tail,0,machine
Chikorita,Synthesis,22,
Chikorita,Hidden Power,0,machine
Chikorita,Sunny Day,0,machine
Bayleef,Cut,0,machine
Bayleef,Headbutt,0,machine
Bayleef,Tackle,1,
Bayleef,Body Slam,31,
Bayleef,Growl,1,
Bayleef,Strength,0,machine
Bayleef,Razor Leaf,1,
Bayleef,SolarBeam,55,
Bayleef,PoisonPowder,15,
Bayleef,Toxic,0,machine
Bayleef,Double Team,0,machine
Bayleef,Light Screen,39,
Bayleef,Reflect,1,
Bayleef,Flash,0,machine
Bayleef,Rest,0,machine
Bayleef,Snore,0,machine
Bayleef,Curse,0,machine
Bayleef,Protect,0,machine
Bayleef,Mud Slap,0,machine
Bayleef,Detect,0,machine
Bayleef,Giga Drain,0,machine
Bayleef,Endure,0,machine
Bayleef,Swagger,0,machine
Bayleef,Fury Cutter,0,machine
Bayleef,Attract,0,machine
Bayleef,Sleep Talk,0,machine
Bayleef,Return,0,machine
Bayleef,Frustration,0,machine
Bayleef,Safeguard,47,
Bayleef,Sweet Scent,0,machine
Bayleef,Iron Tail,0,machine
Bayleef,Synthesis,23,
Bayleef,Hidden Power,0,machine
Bayleef,Sunny Day,0,machine
Bayleef,Rock Smash,0,machine
Meganium,Cut,0,machine
Meganium,Headbutt,0,machine
Meganium,Tackle,1,
Meganium,Body Slam,31,
Meganium,Growl,1,
Meganium,Hyper Beam,0,machine
Meganium,Strength,0,machine
Meganium,Razor Leaf,1,
Meganium,SolarBeam,61,
Meganium,PoisonPowder,15,
Meganium,Earthquake,0,machine
Meganium,Toxic,0,machine
Meganium,Double Team,0,machine
Meganium,Light Screen,41,
Meganium,Reflect,1,
Meganium,Flash,0,machine
Meganium,Rest,0,machine
Meganium,Snore,0,machine
Meganium,Curse,0,machine
Meganium,Protect,0,machine
Meganium,Mud Slap,0,machine
Meganium,Detect,0,machine
Meganium,Giga Drain,0,machine
Meganium,Endure,0,machine
Meganium,Swagger,0,machine
Meganium,Fury Cutter,0,machine
Meganium,Attract,0,machine
Meganium,Sleep Talk,0,machine
Meganium,Return,0,machine
Meganium,Frustration,0,machine
Meganium,Safeguard,51,
Meganium,Sweet Scent,0,machine
Meganium,Iron Tail,0,machine
Meganium,Synthesis,23,
Meganium,Hidden Power,0,machine
Meganium,Sunny Day,0,machine
Meganium,Rock Smash,0,machine
Cyndaquil,Cut,0,machine
Cyndaquil,Headbutt,0,machine
Cyndaquil,Tackle,1,
Cyndaquil,Leer,1,
Cyndaquil,Ember,12,
Cyndaquil,Flamethrower,46,
Cyndaquil,Dig,0,machine
Cyndaquil,Toxic,0,machine
Cyndaquil,Quick Attack,19,
Cyndaquil,Double Team,0,machine
Cyndaquil,Smokescreen,6,
Cyndaquil,Defense Curl,0,machine
Cyndaquil,Fire Blast,0,machine
Cyndaquil,Swift,36,
Cyndaquil,Rest,0,machine
Cyndaquil,Flame Wheel,27,
Cyndaquil,Snore,0,machine
Cyndaquil,Curse,0,machine
Cyndaquil,Protect,0,machine
Cyndaquil,Mud Slap,0,machine
Cyndaquil,Detect,0,machine
Cyndaquil,Endure,0,machine
Cyndaquil,Rollout,0,machine
Cyndaquil,Swagger,0,machine
Cyndaquil,Attract,0,machine
Cyndaquil,Sleep Talk,0,machine
Cyndaquil,Return,0,machine
Cyndaquil,Frustration,0,machine
Cyndaquil,Iron Tail,0,machine
Cyndaquil,Hidden Power,0,machine
Cyndaquil,Sunny Day,0,machine
Quilava,Cut,0,machine
Quilava,Headbutt,0,machine
Quilava,Tackle,1,
Quilava,Leer,1,
Quilava,Roar,0,machine
Quilava,Ember,12,
Quilava,Flamethrower,54,
Quilava,Strength,0,machine
Quilava,Dig,0,machine
Quilava,Toxic,0,machine
Quilava,Quick Attack,21,
Quilava,Double Team,0,machine
Quilava,Smokescreen,1,
Quilava,Defense Curl,0,machine
Quilava,Fire Blast,0,machine
Quilava,Swift,42,
Quilava,Rest,0,machine
Quilava,Flame Wheel,31,
Quilava,Snore,0,machine
Quilava,Curse,0,machine
Quilava,Protect,0,machine
Quilava,Mud Slap,0,machine
Quilava,Detect,0,machine
Quilava,Endure,0,machine
Quilava,Rollout,0,machine
Quilava,Swagger,0,machine
Quilava,Fury Cutter,0,machine
Quilava,Attract,0,machine
Quilava,Sleep Talk,0,machine
Quilava,Return,0,machine
Quilava,Frustration,0,machine
Quilava,Iron Tail,0,machine
Quilava,Hidden Power,0,machine
Quilava,Sunny Day,0,machine
Quilava,Rock Smash,0,machine
Typhlosion,Fire Punch,0,machine
Typhlosion,ThunderPunch,0,machine
