pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage
Kadabra,,Return,Normal,102,1.0,False,12.0
Kadabra,,Dig,Ground,60,1.0,False,14.0
Kadabra,,Shadow ball,Ghost,80,1.0,False,17.0
Kadabra,,Ice punch,Ice,75,1.0,False,12.0
Kadabra,,Thunderpunch,Electric,75,1.0,False,
Kadabra,,Thief,Dark,40,1.0,False,30.0
Kadabra,,Fire punch,Fire,75,1.0,False,12.0
Alakazam,16.0,Confusion,Psychic,50,1.0,False,
Alakazam,21.0,Psybeam,Psychic,65,1.0,False,
Alakazam,31.0,Future sight,Psychic,80,0.9,False,
Alakazam,38.0,Psychic,Psychic,90,1.0,False,52.0
Alakazam,,Dynamicpunch,Fighting,100,0.5,False,
Alakazam,,Headbutt,Normal,70,1.0,False,10.0
Alakazam,,Zap cannon,Electric,100,0.5,False,58.0
Alakazam,,Hidden power,Normal,60,1.0,False,29.0
Alakazam,,Hyper beam,Normal,75,0.9,False,65.0
Alakazam,,Return,Normal,102,1.0,False,12.0
Alakazam,,Dig,Ground,60,1.0,False,14.0
Alakazam,,Shadow ball,Ghost,80,1.0,False,17.0
Alakazam,,Ice punch,Ice,75,1.0,False,12.0
Alakazam,,Thunderpunch,Electric,75,1.0,False,
Alakazam,,Thief,Dark,40,1.0,False,30.0
Alakazam,,Fire punch,Fire,75,1.0,False,12.0
Machop,1.0,Low kick,Fighting,50,0.9,False,
Machop,13.0,Karate chop,Fighting,50,1.0,True,
Machop,31.0,Vital throw,Fighting,70,1.0,False,
Machop,37.0,Cross chop,Fighting,100,0.8,True,
Machop,,Strength,Normal,80,1.0,False,
Machop,,Dynamicpunch,Fighting,100,0.5,False,
Machop,,Headbutt,Normal,70,1.0,False,10.0
Machop,,Rock smash,Fighting,20,1.0,False,12.0
Machop,,Hidden power,Normal,60,1.0,False,29.0
Machop,,Earthquake,Ground,100,1.0,False,47.0
Machop,,Return,Normal,102,1.0,False,12.0
Machop,,Dig,Ground,60,1.0,False,14.0
Machop,,Mud-slap,Ground,20,1.0,False,5.0
Machop,,Ice punch,Ice,75,1.0,False,12.0
Machop,,Fire blast,Fire,120,0.85,False,12.0
Machop,,Thunderpunch,Electric,75,1.0,False,
Machop,,Thief,Dark,40,1.0,False,30.0
Machop,,Fire punch,Fire,75,1.0,False,12.0
Machoke,1.0,Low kick,Fighting,50,0.9,False,
Machoke,15.0,Karate chop,Fighting,50,1.0,True,
Machoke,34.0,Vital throw,Fighting,70,1.0,False,
Machoke,43.0,Cross chop,Fighting,100,0.8,True,
Machoke,,Strength,Normal,80,1.0,False,
Machoke,,Dynamicpunch,Fighting,100,0.5,False,
Machoke,,Headbutt,Normal,70,1.0,False,10.0
Machoke,,Rock smash,Fighting,20,1.0,False,12.0
Machoke,,Hidden power,Normal,60,1.0,False,29.0
Machoke,,Earthquake,Ground,100,1.0,False,47.0
Machoke,,Return,Normal,102,1.0,False,12.0
Machoke,,Dig,Ground,60,1.0,False,14.0
Machoke,,Mud-slap,Ground,20,1.0,False,5.0
Machoke,,Ice punch,Ice,75,1.0,False,12.0
Machoke,,Fire blast,Fire,120,0.85,False,12.0
Machoke,,Thunderpunch,Electric,75,1.0,False,
Machoke,,Thief,Dark,40,1.0,False,30.0
Machoke,,Fire punch,Fire,75,1.0,False,12.0
Machamp,1.0,Low kick,Fighting,50,0.9,False,
Machamp,15.0,Karate chop,Fighting,50,1.0,True,
Machamp,34.0,Vital throw,Fighting,70,1.0,False,
Machamp,43.0,Cross chop,Fighting,100,0.8,True,
Machamp,,Strength,Normal,80,1.0,False,
Machamp,,Dynamicpunch,Fighting,100,0.5,False,
Machamp,,Headbutt,Normal,70,1.0,False,10.0
Machamp,,Rock smash,Fighting,20,1.0,False,12.0
Machamp,,Hidden power,Normal,60,1.0,False,29.0
Machamp,,Hyper beam,Normal,75,0.9,False,65.0
Machamp,,Earthquake,Ground,100,1.0,False,47.0
Machamp,,Return,Normal,102,1.0,False,12.0
Machamp,,Dig,Ground,60,1.0,False,14.0
Machamp,,Mud-slap,Ground,20,1.0,False,5.0
Machamp,,Ice punch,Ice,75,1.0,False,12.0
Machamp,,Fire blast,Fire,120,0.85,False,12.0
Machamp,,Thunderpunch,Electric,75,1.0,False,
Machamp,,Thief,Dark,40,1.0,False,30.0
Machamp,,Fire punch,Fire,75,1.0,False,12.0
Bellsprout,1.0,Vine whip,Grass,35,1.0,False,
Bellsprout,11.0,Wrap,Normal,15,0.85,False,
Bellsprout,23.0,Acid,Poison,40,1.0,False,
Bellsprout,37.0,Razor leaf,Grass,55,0.95,True,
Bellsprout,45.0,Slam,Normal,80,0.75,False,
Bellsprout,,Cut,Normal,50,0.95,False,10.0
Bellsprout,,Hidden power,Normal,60,1.0,False,29.0
Bellsprout,,Giga drain,Grass,60,1.0,False,65.0
Bellsprout,,Return,Normal,102,1.0,False,12.0
Bellsprout,,Sludge bomb,Poison,90,1.0,False,28.0
Weepinbell,1.0,Vine whip,Grass,35,1.0,False,
Weepinbell,1.0,Wrap,Normal,15,0.85,False,
Weepinbell,24.0,Acid,Poison,40,1.0,False,
Weepinbell,42.0,Razor leaf,Grass,55,0.95,True,
Weepinbell,54.0,Slam,Normal,80,0.75,False,
Weepinbell,,Cut,Normal,50,0.95,False,10.0
Weepinbell,,Hidden power,Normal,60,1.0,False,29.0
Weepinbell,,Giga drain,Grass,60,1.0,False,65.0
Weepinbell,,Return,Normal,102,1.0,False,12.0
Weepinbell,,Sludge bomb,Poison,90,1.0,False,28.0
Victreebel,1.0,Razor leaf,Grass,55,0.95,True,
Victreebel,1.0,Vine whip,Grass,35,1.0,False,
Victreebel,,Cut,Normal,50,0.95,False,10.0
Victreebel,,Hidden power,Normal,60,1.0,False,29.0
Victreebel,,Hyper beam,Normal,75,0.9,False,65.0
Victreebel,,Giga drain,Grass,60,1.0,False,65.0
Victreebel,,Return,Normal,102,1.0,False,12.0
Victreebel,,Sludge bomb,Poison,90,1.0,False,28.0
Tentacool,1.0,Poison sting,Poison,15,1.0,False,
Tentacool,12.0,Constrict,Normal,10,1.0,False,
Tentacool,19.0,Acid,Poison,40,1.0,False,
Tentacool,25.0,Bubblebeam,Water,65,1.0,False,
Tentacool,30.0,Wrap,Normal,15,0.85,False,
Tentacool,49.0,Hydro pump,Water,120,0.8,False,
Tentacool,,Cut,Normal,50,0.95,False,10.0
Tentacool,,Surf,Water,95,1.0,False,17.0
Tentacool,,Whirlpool,Water,15,0.7,False,27.0
Tentacool,,Hidden power,Normal,60,1.0,False,29.0
Tentacool,,Blizzard,Ice,120,0.7,False,12.0
Tentacool,,Icy wind,Ice,55,0.95,False,27.0
Tentacool,,Giga drain,Grass,60,1.0,False,65.0
Tentacool,,Return,Normal,102,1.0,False,12.0
Tentacool,,Sludge bomb,Poison,90,1.0,False,28.0
Tentacruel,1.0,Constrict,Normal,10,1.0,False,
Tentacruel,1.0,Poison sting,Poison,15,1.0,False,
Tentacruel,19.0,Acid,Poison,40,1.0,False,
Tentacruel,25.0,Bubblebeam,Water,65,1.0,False,
Tentacruel,30.0,Wrap,Normal,15,0.85,False,
Tentacruel,55.0,Hydro pump,Water,120,0.8,False,
Tentacruel,,Cut,Normal,50,0.95,False,10.0
Tentacruel,,Surf,Water,95,1.0,False,17.0
Tentacruel,,Whirlpool,Water,15,0.7,False,27.0
Tentacruel,,Hidden power,Normal,60,1.0,False,29.0
Tentacruel,,Blizzard,Ice,120,0.7,False,12.0
Tentacruel,,Hyper beam,Normal,75,0.9,False,65.0
Tentacruel,,Icy wind,Ice,55,0.95,False,27.0
Tentacruel,,Giga drain,Grass,60,1.0,False,65.0
Tentacruel,,Return,Normal,102,1.0,False,12.0
Tentacruel,,Sludge bomb,Poison,90,1.0,False,28.0
Geodude,1.0,Tackle,Normal,35,0.95,False,
Geodude,11.0,Rock throw,Rock,50,0.9,False,
Geodude,16.0,Magnitude,Ground,71,1.0,False,
Geodude,31.0,Rollout,Rock,30,0.9,False,13.0
Geodude,36.0,Earthquake,Ground,100,1.0,False,47.0
Geodude,,Strength,Normal,80,1.0,False,
Geodude,,Dynamicpunch,Fighting,100,0.5,False,
Geodude,,Headbutt,Normal,70,1.0,False,10.0
Geodude,,Rock smash,Fighting,20,1.0,False,12.0
Geodude,,Hidden power,Normal,60,1.0,False,29.0
Geodude,,Return,Normal,102,1.0,False,12.0
Geodude,,Dig,Ground,60,1.0,False,14.0
Geodude,,Mud-slap,Ground,20,1.0,False,5.0
Geodude,,Fire blast,Fire,120,0.85,False,12.0
Geodude,,Fire punch,Fire,75,1.0,False,12.0
Graveler,1.0,Rock throw,Rock,50,0.9,False,
Graveler,1.0,Tackle,Normal,35,0.95,False,
Graveler,16.0,Magnitude,Ground,71,1.0,False,
Graveler,34.0,Rollout,Rock,30,0.9,False,13.0
Graveler,41.0,Earthquake,Ground,100,1.0,False,47.0
Graveler,,Strength,Normal,80,1.0,False,
Graveler,,Dynamicpunch,Fighting,100,0.5,False,
Graveler,,Headbutt,Normal,70,1.0,False,10.0
Graveler,,Rock smash,Fighting,20,1.0,False,12.0
Graveler,,Hidden power,Normal,60,1.0,False,29.0
Graveler,,Return,Normal,102,1.0,False,12.0
Graveler,,Dig,Ground,60,1.0,False,14.0
Graveler,,Mud-slap,Ground,20,1.0,False,5.0
Graveler,,Fire blast,Fire,120,0.85,False,12.0
Graveler,,Fire punch,Fire,75,1.0,False,12.0
Golem,1.0,Rock throw,Rock,50,0.9,False,
Golem,1.0,Tackle,Normal,35,0.95,False,
Golem,16.0,Magnitude,Ground,71,1.0,False,
Golem,34.0,Rollout,Rock,30,0.9,False,13.0
Golem,41.0,Earthquake,Ground,100,1.0,False,47.0
Golem,,Strength,Normal,80,1.0,False,
Golem,,Dynamicpunch,Fighting,100,0.5,False,
Golem,,Headbutt,Normal,70,1.0,False,10.0
Golem,,Rock smash,Fighting,20,1.0,False,12.0
Golem,,Hidden power,Normal,60,1.0,False,29.0
Golem,,Hyper beam,Normal,75,0.9,False,65.0
Golem,,Return,Normal,102,1.0,False,12.0
Golem,,Dig,Ground,60,1.0,False,14.0
Golem,,Mud-slap,Ground,20,1.0,False,5.0
Golem,,Fire blast,Fire,120,0.85,False,12.0
Golem,,Fire punch,Fire,75,1.0,False,12.0
Golem,,Fury cutter,Bug,10,0.95,False,9.0
Ponyta,1.0,Tackle,Normal,35,0.95,False,
Ponyta,13.0,Ember,Fire,40,1.0,False,
Ponyta,19.0,Stomp,Normal,65,1.0,False,
Ponyta,26.0,Fire spin,Fire,15,0.7,False,
Ponyta,53.0,Fire blast,Fire,120,0.85,False,12.0
Ponyta,,Headbutt,Normal,70,1.0,False,10.0
Ponyta,,Hidden power,Normal,60,1.0,False,29.0
Ponyta,,Iron tail,Steel,100,0.75,False,20.0
Ponyta,,Return,Normal,102,1.0,False,12.0
Ponyta,,Swift,Normal,60,1.0,False,7.0
Rapidash,1.0,Ember,Fire,40,1.0,False,
Rapidash,1.0,Tackle,Normal,35,0.95,False,
Rapidash,19.0,Stomp,Normal,65,1.0,False,
Rapidash,26.0,Fire spin,Fire,15,0.7,False,
Rapidash,40.0,Fury attack,Normal,45,0.85,False,
Rapidash,61.0,Fire blast,Fire,120,0.85,False,12.0
Rapidash,,Headbutt,Normal,70,1.0,False,10.0
Rapidash,,Hidden power,Normal,60,1.0,False,29.0
Rapidash,,Hyper beam,Normal,75,0.9,False,65.0
Rapidash,,Iron tail,Steel,100,0.75,False,20.0
Rapidash,,Return,Normal,102,1.0,False,12.0
Rapidash,,Swift,Normal,60,1.0,False,7.0
Slowpoke,1.0,Tackle,Normal,35,0.95,False,
Slowpoke,1.0,Tackle,Normal,35,0.95,False,
Slowpoke,15.0,Water gun,Water,40,1.0,False,
Slowpoke,15.0,Water gun,Water,40,1.0,False,
Slowpoke,20.0,Confusion,Psychic,50,1.0,False,
Slowpoke,20.0,Confusion,Psychic,50,1.0,False,
Slowpoke,34.0,Headbutt,Normal,70,1.0,False,10.0
Slowpoke,34.0,Headbutt,Normal,70,1.0,False,10.0
Slowpoke,48.0,Psychic,Psychic,90,1.0,False,52.0
Slowpoke,48.0,Psychic,Psychic,90,1.0,False,52.0
Slowpoke,,Surf,Water,95,1.0,False,17.0
Slowpoke,,Surf,Water,95,1.0,False,17.0
Slowpoke,,Strength,Normal,80,1.0,False,
Slowpoke,,Strength,Normal,80,1.0,False,
Slowpoke,,Zap cannon,Electric,100,0.5,False,58.0
Slowpoke,,Zap cannon,Electric,100,0.5,False,58.0
Slowpoke,,Hidden power,Normal,60,1.0,False,29.0
Slowpoke,,Hidden power,Normal,60,1.0,False,29.0
Slowpoke,,Blizzard,Ice,120,0.7,False,12.0
Slowpoke,,Blizzard,Ice,120,0.7,False,12.0
Slowpoke,,Icy wind,Ice,55,0.95,False,27.0
Slowpoke,,Icy wind,Ice,55,0.95,False,27.0
Slowpoke,,Iron tail,Steel,100,0.75,False,20.0
Slowpoke,,Iron tail,Steel,100,0.75,False,20.0
Slowpoke,,Earthquake,Ground,100,1.0,False,47.0
Slowpoke,,Earthquake,Ground,100,1.0,False,47.0
Slowpoke,,Return,Normal,102,1.0,False,12.0
Slowpoke,,Return,Normal,102,1.0,False,12.0
Slowpoke,,Dig,Ground,60,1.0,False,14.0
Slowpoke,,Dig,Ground,60,1.0,False,14.0
Slowpoke,,Shadow ball,Ghost,80,1.0,False,17.0
Slowpoke,,Shadow ball,Ghost,80,1.0,False,17.0
Slowpoke,,Mud-slap,Ground,20,1.0,False,5.0
Slowpoke,,Mud-slap,Ground,20,1.0,False,5.0
Slowpoke,,Fire blast,Fire,120,0.85,False,12.0
Slowpoke,,Fire blast,Fire,120,0.85,False,12.0
Slowpoke,,Swift,Normal,60,1.0,False,7.0
Slowpoke,,Swift,Normal,60,1.0,False,7.0
Slowbro,1.0,Tackle,Normal,35,0.95,False,
Slowbro,1.0,Tackle,Normal,35,0.95,False,
Slowbro,1.0,Water gun,Water,40,1.0,False,
Slowbro,1.0,Water gun,Water,40,1.0,False,
Slowbro,20.0,Confusion,Psychic,50,1.0,False,
Slowbro,20.0,Confusion,Psychic,50,1.0,False,
Slowbro,34.0,Headbutt,Normal,70,1.0,False,10.0
Slowbro,34.0,Headbutt,Normal,70,1.0,False,10.0
Slowbro,54.0,Psychic,Psychic,90,1.0,False,52.0
Slowbro,54.0,Psychic,Psychic,90,1.0,False,52.0
Slowbro,,Surf,Water,95,1.0,False,17.0
Slowbro,,Surf,Water,95,1.0,False,17.0
Slowbro,,Strength,Normal,80,1.0,False,
Slowbro,,Strength,Normal,80,1.0,False,
Slowbro,,Dynamicpunch,Fighting,100,0.5,False,
Slowbro,,Dynamicpunch,Fighting,100,0.5,False,
Slowbro,,Zap cannon,Electric,100,0.5,False,58.0
Slowbro,,Zap cannon,Electric,100,0.5,False,58.0
Slowbro,,Rock smash,Fighting,20,1.0,False,12.0
Slowbro,,Rock smash,Fighting,20,1.0,False,12.0
Slowbro,,Hidden power,Normal,60,1.0,False,29.0
Slowbro,,Hidden power,Normal,60,1.0,False,29.0
Slowbro,,Blizzard,Ice,120,0.7,False,12.0
Slowbro,,Blizzard,Ice,120,0.7,False,12.0
Slowbro,,Hyper beam,Normal,75,0.9,False,65.0
Slowbro,,Hyper beam,Normal,75,0.9,False,65.0
Slowbro,,Icy wind,Ice,55,0.95,False,27.0
Slowbro,,Icy wind,Ice,55,0.95,False,27.0
Slowbro,,Iron tail,Steel,100,0.75,False,20.0
Slowbro,,Iron tail,Steel,100,0.75,False,20.0
Slowbro,,Earthquake,Ground,100,1.0,False,47.0
Slowbro,,Earthquake,Ground,100,1.0,False,47.0
Slowbro,,Return,Normal,102,1.0,False,12.0
Slowbro,,Return,Normal,102,1.0,False,12.0
Slowbro,,Dig,Ground,60,1.0,False,14.0
Slowbro,,Dig,Ground,60,1.0,False,14.0
Slowbro,,Shadow ball,Ghost,80,1.0,False,17.0
Slowbro,,Shadow ball,Ghost,80,1.0,False,17.0
Slowbro,,Mud-slap,Ground,20,1.0,False,5.0
Slowbro,,Mud-slap,Ground,20,1.0,False,5.0
Slowbro,,Ice punch,Ice,75,1.0,False,12.0
Slowbro,,Ice punch,Ice,75,1.0,False,12.0
Slowbro,,Fire blast,Fire,120,0.85,False,12.0
Slowbro,,Fire blast,Fire,120,0.85,False,12.0
Slowbro,,Swift,Normal,60,1.0,False,7.0
Slowbro,,Swift,Normal,60,1.0,False,7.0
Slowbro,,Fury cutter,Bug,10,0.95,False,9.0
Slowbro,,Fury cutter,Bug,10,0.95,False,9.0
Magnemite,1.0,Tackle,Normal,35,0.95,False,
Magnemite,6.0,Thundershock,Electric,40,1.0,False,
Magnemite,33.0,Swift,Normal,60,1.0,False,7.0
Magnemite,45.0,Zap cannon,Electric,100,0.5,False,58.0
Magnemite,,Rollout,Rock,30,0.9,False,13.0
Magnemite,,Hidden power,Normal,60,1.0,False,29.0
Magnemite,,Thunder,Electric,120,0.7,False,12.0
Magnemite,,Return,Normal,102,1.0,False,12.0
Magneton,1.0,Tackle,Normal,35,0.95,False,
Magneton,1.0,Thundershock,Electric,40,1.0,False,
Magneton,35.0,Swift,Normal,60,1.0,False,7.0
Magneton,53.0,Zap cannon,Electric,100,0.5,False,58.0
Magneton,,Rollout,Rock,30,0.9,False,13.0
Magneton,,Hidden power,Normal,60,1.0,False,29.0
Magneton,,Hyper beam,Normal,75,0.9,False,65.0
Magneton,,Thunder,Electric,120,0.7,False,12.0
Magneton,,Return,Normal,102,1.0,False,12.0
Magneton,35.0,Tri attack,Normal,80,1.0,False,
Farfetchd,1.0,Peck,Flying,35,1.0,False,
Farfetchd,19.0,Fury attack,Normal,45,0.85,False,
Farfetchd,37.0,Slash,Normal,70,1.0,True,
Farfetchd,44.0,False swipe,Normal,40,1.0,False,
Farfetchd,,Cut,Normal,50,0.95,False,10.0
Farfetchd,,Fly,Flying,70,0.95,False,23.0
Farfetchd,,Headbutt,Normal,70,1.0,False,10.0
Farfetchd,,Hidden power,Normal,60,1.0,False,29.0
Farfetchd,,Iron tail,Steel,100,0.75,False,20.0
Farfetchd,,Return,Normal,102,1.0,False,12.0
Farfetchd,,Mud-slap,Ground,20,1.0,False,5.0
Farfetchd,,Swift,Normal,60,1.0,False,7.0
Farfetchd,,Thief,Dark,40,1.0,False,30.0
Farfetchd,,Steel wing,Steel,70,0.9,False,
Doduo,1.0,Peck,Flying,35,1.0,False,
Doduo,9.0,Pursuit,Dark,40,1.0,False,
Doduo,13.0,Fury attack,Normal,45,0.85,False,
Doduo,21.0,Tri attack,Normal,80,1.0,False,
Doduo,25.0,Rage,Normal,20,1.0,False,
Doduo,33.0,Drill peck,Flying,80,1.0,False,
Doduo,,Fly,Flying,70,0.95,False,23.0
Doduo,,Hidden power,Normal,60,1.0,False,29.0
Doduo,,Return,Normal,102,1.0,False,12.0
Doduo,,Mud-slap,Ground,20,1.0,False,5.0
Doduo,,Swift,Normal,60,1.0,False,7.0
Doduo,,Thief,Dark,40,1.0,False,30.0
Doduo,,Steel wing,Steel,70,0.9,False,
Dodrio,1.0,Fury attack,Normal,45,0.85,False,
Dodrio,1.0,Peck,Flying,35,1.0,False,
Dodrio,1.0,Pursuit,Dark,40,1.0,False,
Dodrio,21.0,Tri attack,Normal,80,1.0,False,
Dodrio,25.0,Rage,Normal,20,1.0,False,
Dodrio,38.0,Drill peck,Flying,80,1.0,False,
Dodrio,,Fly,Flying,70,0.95,False,23.0
Dodrio,,Hidden power,Normal,60,1.0,False,29.0
Dodrio,,Hyper beam,Normal,75,0.9,False,65.0
Dodrio,,Return,Normal,102,1.0,False,12.0
Dodrio,,Mud-slap,Ground,20,1.0,False,5.0
Dodrio,,Swift,Normal,60,1.0,False,7.0
Dodrio,,Thief,Dark,40,1.0,False,30.0
Dodrio,,Steel wing,Steel,70,0.9,False,
Seel,1.0,Headbutt,Normal,70,1.0,False,10.0
Seel,16.0,Aurora beam,Ice,65,1.0,False,
Seel,37.0,Ice beam,Ice,95,1.0,False,
Seel,,Surf,Water,95,1.0,False,17.0
Seel,,Whirlpool,Water,15,0.7,False,27.0
Seel,,Waterfall,Water,80,1.0,False,36.0
Seel,,Hidden power,Normal,60,1.0,False,29.0
Seel,,Blizzard,Ice,120,0.7,False,12.0
Seel,,Icy wind,Ice,55,0.95,False,27.0
Seel,,Return,Normal,102,1.0,False,12.0
Dewgong,1.0,Aurora beam,Ice,65,1.0,False,
Dewgong,1.0,Headbutt,Normal,70,1.0,False,10.0
Dewgong,43.0,Ice beam,Ice,95,1.0,False,
Dewgong,,Surf,Water,95,1.0,False,17.0
Dewgong,,Whirlpool,Water,15,0.7,False,27.0
Dewgong,,Waterfall,Water,80,1.0,False,36.0
Dewgong,,Hidden power,Normal,60,1.0,False,29.0
Dewgong,,Blizzard,Ice,120,0.7,False,12.0
Dewgong,,Hyper beam,Normal,75,0.9,False,65.0
Dewgong,,Icy wind,Ice,55,0.95,False,27.0
Dewgong,,Return,Normal,102,1.0,False,12.0
Grimer,1.0,Pound,Normal,40,1.0,False,
Grimer,16.0,Sludge,Poison,65,1.0,False,
Grimer,50.0,Sludge bomb,Poison,90,1.0,False,28.0
Grimer,,Dynamicpunch,Fighting,100,0.5,False,
Grimer,,Zap cannon,Electric,100,0.5,False,58.0
Grimer,,Hidden power,Normal,60,1.0,False,29.0
Grimer,,Giga drain,Grass,60,1.0,False,65.0
Grimer,,Thunder,Electric,120,0.7,False,12.0
Grimer,,Return,Normal,102,1.0,False,12.0
Grimer,,Mud-slap,Ground,20,1.0,False,5.0
Grimer,,Ice punch,Ice,75,1.0,False,12.0
Grimer,,Fire blast,Fire,120,0.85,False,12.0
Grimer,,Thunderpunch,Electric,75,1.0,False,
Grimer,,Thief,Dark,40,1.0,False,30.0
Grimer,,Fire punch,Fire,75,1.0,False,12.0
Muk,1.0,Pound,Normal,40,1.0,False,
Muk,45.0,Sludge,Poison,65,1.0,False,
Muk,60.0,Sludge bomb,Poison,90,1.0,False,28.0
Muk,,Dynamicpunch,Fighting,100,0.5,False,
Muk,,Zap cannon,Electric,100,0.5,False,58.0
Muk,,Hidden power,Normal,60,1.0,False,29.0
Muk,,Hyper beam,Normal,75,0.9,False,65.0
Muk,,Giga drain,Grass,60,1.0,False,65.0
Muk,,Thunder,Electric,120,0.7,False,12.0
Muk,,Return,Normal,102,1.0,False,12.0
Muk,,Mud-slap,Ground,20,1.0,False,5.0
Muk,,Ice punch,Ice,75,1.0,False,12.0
Muk,,Fire blast,Fire,120,0.85,False,12.0
Muk,,Thunderpunch,Electric,75,1.0,False,
Muk,,Thief,Dark,40,1.0,False,30.0
Muk,,Fire punch,Fire,75,1.0,False,12.0
Shellder,1.0,Tackle,Normal,35,0.95,False,
Shellder,17.0,Aurora beam,Ice,65,1.0,False,
Shellder,41.0,Clamp,Water,35,0.75,False,
Shellder,49.0,Ice beam,Ice,95,1.0,False,
Shellder,,Surf,Water,95,1.0,False,17.0
Shellder,,Whirlpool,Water,15,0.7,False,27.0
Shellder,,Hidden power,Normal,60,1.0,False,29.0
Shellder,,Blizzard,Ice,120,0.7,False,12.0
Shellder,,Icy wind,Ice,55,0.95,False,27.0
Shellder,,Return,Normal,102,1.0,False,12.0
Shellder,,Swift,Normal,60,1.0,False,7.0
Cloyster,1.0,Aurora beam,Ice,65,1.0,False,
Cloyster,41.0,Spike cannon,Normal,60,1.0,False,
Cloyster,,Surf,Water,95,1.0,False,17.0
Cloyster,,Whirlpool,Water,15,0.7,False,27.0
Cloyster,,Hidden power,Normal,60,1.0,False,29.0
Cloyster,,Blizzard,Ice,120,0.7,False,12.0
Cloyster,,Hyper beam,Normal,75,0.9,False,65.0
Cloyster,,Icy wind,Ice,55,0.95,False,27.0
Cloyster,,Return,Normal,102,1.0,False,12.0
Cloyster,,Swift,Normal,60,1.0,False,7.0
Gastly,1.0,Lick,Ghost,20,1.0,False,
Gastly,,Zap cannon,Electric,100,0.5,False,58.0
Gastly,,Hidden power,Normal,60,1.0,False,29.0
Gastly,,Giga drain,Grass,60,1.0,False,65.0
Gastly,,Thunder,Electric,120,0.7,False,12.0
Gastly,,Return,Normal,102,1.0,False,12.0
Gastly,,Psychic,Psychic,90,1.0,False,52.0
Gastly,,Shadow ball,Ghost,80,1.0,False,17.0
Gastly,,Thief,Dark,40,1.0,False,30.0
Haunter,1.0,Lick,Ghost,20,1.0,False,
Haunter,,Zap cannon,Electric,100,0.5,False,58.0
Haunter,,Hidden power,Normal,60,1.0,False,29.0
Haunter,,Giga drain,Grass,60,1.0,False,65.0
Haunter,,Thunder,Electric,120,0.7,False,12.0
Haunter,,Return,Normal,102,1.0,False,12.0
Haunter,,Psychic,Psychic,90,1.0,False,52.0
Haunter,,Shadow ball,Ghost,80,1.0,False,17.0
Haunter,,Thief,Dark,40,1.0,False,30.0
Gengar,1.0,Lick,Ghost,20,1.0,False,
Gengar,,Strength,Normal,80,1.0,False,
Gengar,,Dynamicpunch,Fighting,100,0.5,False,
Gengar,,Headbutt,Normal,70,1.0,False,10.0
Gengar,,Zap cannon,Electric,100,0.5,False,58.0
Gengar,,Rock smash,Fighting,20,1.0,False,12.0
Gengar,,Hidden power,Normal,60,1.0,False,29.0
Gengar,,Hyper beam,Normal,75,0.9,False,65.0
Gengar,,Giga drain,Grass,60,1.0,False,65.0
Gengar,,Thunder,Electric,120,0.7,False,12.0
Gengar,,Return,Normal,102,1.0,False,12.0
Gengar,,Psychic,Psychic,90,1.0,False,52.0
Gengar,,Shadow ball,Ghost,80,1.0,False,17.0
Gengar,,Ice punch,Ice,75,1.0,False,12.0
Gengar,,Thunderpunch,Electric,75,1.0,False,
Gengar,,Thief,Dark,40,1.0,False,30.0
Gengar,,Fire punch,Fire,75,1.0,False,12.0
Onix,1.0,Tackle,Normal,35,0.95,False,
Onix,10.0,Bind,Normal,15,0.75,False,
Onix,14.0,Rock throw,Rock,50,0.9,False,
Onix,27.0,Rage,Normal,20,1.0,False,
Onix,40.0,Slam,Normal,80,0.75,False,
Onix,,Strength,Normal,80,1.0,False,
Onix,,Headbutt,Normal,70,1.0,False,10.0
Onix,,Rock smash,Fighting,20,1.0,False,12.0
Onix,,Hidden power,Normal,60,1.0,False,29.0
Onix,,Iron tail,Steel,100,0.75,False,20.0
Onix,,Earthquake,Ground,100,1.0,False,47.0
Onix,,Return,Normal,102,1.0,False,12.0
Onix,,Dig,Ground,60,1.0,False,14.0
Onix,,Mud-slap,Ground,20,1.0,False,5.0
Drowzee,1.0,Pound,Normal,40,1.0,False,
Drowzee,18.0,Confusion,Psychic,50,1.0,False,
Drowzee,25.0,Headbutt,Normal,70,1.0,False,10.0
Drowzee,40.0,Psychic,Psychic,90,1.0,False,52.0
Drowzee,45.0,Future sight,Psychic,80,0.9,False,
Drowzee,,Dynamicpunch,Fighting,100,0.5,False,
Drowzee,,Zap cannon,Electric,100,0.5,False,58.0
Drowzee,,Hidden power,Normal,60,1.0,False,29.0
Drowzee,,Return,Normal,102,1.0,False,12.0
Drowzee,,Shadow ball,Ghost,80,1.0,False,17.0
Drowzee,,Ice punch,Ice,75,1.0,False,12.0
Drowzee,,Thunderpunch,Electric,75,1.0,False,
Drowzee,,Fire punch,Fire,75,1.0,False,12.0
Hypno,1.0,Confusion,Psychic,50,1.0,False,
Hypno,1.0,Pound,Normal,40,1.0,False,
Hypno,25.0,Headbutt,Normal,70,1.0,False,10.0
Hypno,49.0,Psychic,Psychic,90,1.0,False,52.0
Hypno,60.0,Future sight,Psychic,80,0.9,False,
Hypno,,Dynamicpunch,Fighting,100,0.5,False,
Hypno,,Zap cannon,Electric,100,0.5,False,58.0
Hypno,,Hidden power,Normal,60,1.0,False,29.0
Hypno,,Hyper beam,Normal,75,0.9,False,65.0
