enc_id,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,exp_type_enc,exp_enc,move1_name_enc,move1_type_enc,move1_power_enc,move1_accuracy_enc,move1_crit_enc,move2_name_enc,move2_type_enc,move2_power_enc,move2_accuracy_enc,move2_crit_enc,move3_name_enc,move3_type_enc,move3_power_enc,move3_accuracy_enc,move3_crit_enc,move4_name_enc,move4_type_enc,move4_power_enc,move4_accuracy_enc,move4_crit_enc
252,Swimmer9794 George,route_41,staryu,19,22,43,25,28,34,28,40,Water,Slow,8573,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Rapid Spin,Normal,20.0,1.0,False,-,-,-,-,-
253,Swimmer9792 Wendy,route_41,horsea,21,22,46,24,37,37,18,33,Water,Medium Fast,9261,Bubble,Water,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Water Gun,Water,40.0,1.0,False
254,Swimmer9792 Wendy,route_41,horsea,21,22,46,24,37,37,18,33,Water,Medium Fast,9261,Bubble,Water,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Water Gun,Water,40.0,1.0,False
255,Swimmer9792 Kara,route_41,staryu,20,22,45,25,30,36,30,42,Water,Slow,10000,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Rapid Spin,Normal,20.0,1.0,False,-,-,-,-,-
256,Swimmer9792 Kara,route_41,starmie,20,22,57,37,42,48,42,54,Psychic/Water,Slow,10000,Tackle,Normal,35.0,0.95,False,Rapid Spin,Normal,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-
257,Swimmer9794 Kirk,route_41,gyarados,20,22,71,58,39,32,48,40,Flying/Water,Slow,10000,Thrash,Normal,90.0,1.0,False,Bite,Dark,60.0,1.0,False,-,-,-,-,-,-,-,-,-,-
258,Swimmer9794 Kirk,route_41,gyarados,20,22,71,58,39,32,48,40,Flying/Water,Slow,10000,Thrash,Normal,90.0,1.0,False,Bite,Dark,60.0,1.0,False,-,-,-,-,-,-,-,-,-,-
259,Swimmer9792 Denise,route_41,seel,22,22,64,27,32,28,39,28,Water,Medium Fast,10648,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
260,Swimmer9792 Susie,route_41,goldeen,22,22,55,37,34,23,30,36,Water,Medium Fast,10648,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Horn Attack,Normal,65.0,1.0,False
261,Swimmer9794 Charlie,route_41,shellder,21,22,46,36,50,27,18,25,Water,Slow,11576,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False
262,Swimmer9794 Matthew,route_41,krabby,23,22,50,57,50,20,20,31,Water,Medium Fast,12167,-,-,-,-,-,ViceGrip,Normal,55.0,1.0,False,-,-,-,-,-,Stomp,Normal,65.0,1.0,False
263,Swimmer9794 Berke,route_41,qwilfish,23,22,66,52,43,33,33,47,Poison/Water,Medium Fast,12167,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Water Gun,Water,40.0,1.0,False
264,MysticalMan Eusine,cianwood_city,haunter,23,23,57,32,29,61,33,55,Ghost/Poison,Medium Slow,8825,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
265,Blackbelt Nob,cianwood_city_gym,machop,25,23,74,49,34,26,26,26,Fighting,Medium Slow,11735,-,-,-,-,-,-,-,-,-,-,Karate Chop,Fighting,50.0,1.0,True,-,-,-,-,-
266,Blackbelt Nob,cianwood_city_gym,machoke,25,23,79,59,44,34,39,31,Fighting,Medium Slow,11735,-,-,-,-,-,Karate Chop,Fighting,50.0,1.0,True,-,-,-,-,-,Rock Slide,Rock,75.0,0.9,False
267,MysticalMan Eusine,cianwood_city,drowzee,23,23,64,31,29,28,50,28,Psychic,Medium Fast,12167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False
268,Blackbelt Lung,cianwood_city_gym,mankey,23,23,55,45,24,24,29,40,Fighting,Medium Fast,12167,-,-,-,-,-,Low Kick,Fighting,50.0,0.9,False,Karate Chop,Fighting,50.0,1.0,True,Fury Swipes,Normal,54.0,0.8,False
269,Blackbelt Lung,cianwood_city_gym,mankey,23,23,55,45,24,24,29,40,Fighting,Medium Fast,12167,-,-,-,-,-,Low Kick,Fighting,50.0,0.9,False,Karate Chop,Fighting,50.0,1.0,True,Fury Swipes,Normal,54.0,0.8,False
270,MysticalMan Eusine,cianwood_city,electrode,25,23,69,34,44,49,49,79,Electric,Medium Fast,15625,-,-,-,-,-,-,-,-,-,-,Thunder,Electric,120.0,0.7,False,Rollout,Rock,30.0,0.9,False
271,Blackbelt Lung,cianwood_city_gym,primeape,25,23,71,62,39,39,44,56,Fighting,Medium Fast,15625,Low Kick,Fighting,50.0,0.9,False,Rage,Normal,20.0,1.0,False,Karate Chop,Fighting,50.0,1.0,True,Fury Swipes,Normal,54.0,0.8,False
272,Blackbelt Yoshi,cianwood_city_gym,hitmonlee,27,23,68,74,37,28,68,56,Fighting,Medium Fast,19683,Double Kick,Fighting,60.0,1.0,False,-,-,-,-,-,Jump Kick,Fighting,70.0,0.95,False,-,-,-,-,-
273,Blackbelt Lao,cianwood_city_gym,hitmonchan,27,23,68,66,51,28,68,50,Fighting,Medium Fast,19683,Comet Punch,Normal,54.0,0.85,False,ThunderPunch,Electric,75.0,1.0,False,Ice Punch,Ice,75.0,1.0,False,Fire Punch,Fire,75.0,1.0,False
274,Gym Leader Chuck,cianwood_city_gym,primeape,27,23,76,66,41,41,47,60,Fighting,Medium Fast,19683,-,-,-,-,-,Rage,Normal,20.0,1.0,False,Karate Chop,Fighting,50.0,1.0,True,Fury Swipes,Normal,54.0,0.8,False
275,Gym Leader Chuck,cianwood_city_gym,poliwrath,30,23,98,61,66,51,63,51,Fighting/Water,Medium Slow,21760,-,-,-,-,-,-,-,-,-,-,Surf,Water,95.0,1.0,False,DynamicPunch,Fighting,100.0,0.5,False
276,Gym Leader Jasmine,olivine_city_gym,magnemite,30,24,59,31,50,66,42,36,Electric,Medium Fast,27000,Thunderbolt,Electric,95.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
277,Gym Leader Jasmine,olivine_city_gym,magnemite,30,24,59,31,50,66,42,36,Electric,Medium Fast,27000,Thunderbolt,Electric,95.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
278,Gym Leader Jasmine,olivine_city_gym,steelix,35,24,103,70,150,49,56,31,Ground/Steel,Medium Fast,42875,-,-,-,-,-,-,-,-,-,-,Rock Throw,Rock,50.0,0.9,False,Iron Tail,Steel,100.0,0.75,False
279,Hiker Benjamin,route_42,geodude,14,25,35,30,35,15,15,12,Ground/Rock,Medium Slow,1612,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Rock Throw,Rock,50.0,0.9,False,-,-,-,-,-
280,Pokemaniac Shane,route_42,nidorina,16,25,50,27,29,25,25,25,Poison,Medium Slow,2535,-,-,-,-,-,Tackle,Normal,35.0,0.95,False,Scratch,Normal,40.0,1.0,False,Double Kick,Fighting,60.0,1.0,False
281,Pokemaniac Shane,route_42,nidorino,16,25,48,30,25,25,25,28,Poison,Medium Slow,2535,-,-,-,-,-,Tackle,Normal,35.0,0.95,False,Horn Attack,Normal,65.0,1.0,False,Double Kick,Fighting,60.0,1.0,False
282,Hiker Benjamin,route_42,diglett,14,25,26,23,14,17,19,33,Ground,Medium Fast,2744,Scratch,Normal,40.0,1.0,False,-,-,-,-,-,Magnitude,Ground,71.0,1.0,False,-,-,-,-,-
283,Hiker Benjamin,route_42,dugtrio,16,25,37,33,23,23,29,45,Ground,Medium Fast,4096,Tri Attack,Normal,80.0,1.0,False,Scratch,Normal,40.0,1.0,False,-,-,-,-,-,Magnitude,Ground,71.0,1.0,False
284,Fisher Tully,route_42,qwilfish,18,25,54,42,34,27,27,38,Poison/Water,Medium Fast,5832,Tackle,Normal,35.0,0.95,False,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,-,-,-,-,-
285,Fisher Marvin,route_43,magikarp,10,28,25,8,17,9,10,22,Water,Slow,1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
286,Fisher Marvin,route_43,gyarados,10,28,40,31,22,18,26,22,Flying/Water,Slow,1250,Thrash,Normal,90.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
287,Fisher Marvin,route_43,magikarp,15,28,33,10,23,11,13,15,Water,Slow,4218,-,-,-,-,-,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-
288,Fisher Marvin,route_43,gyarados,15,28,55,45,31,25,37,31,Flying/Water,Slow,4218,Thrash,Normal,90.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
289,Pokemaniac Ron,route_43,nidoking,19,28,62,43,37,40,36,40,Ground/Poison,Medium Slow,4575,Tackle,Normal,35.0,0.95,False,Horn Attack,Normal,65.0,1.0,False,Double Kick,Fighting,60.0,1.0,False,Poison Sting,Poison,15.0,1.0,False
290,Camper Spencer,route_43,sandshrew,17,28,46,33,36,14,17,21,Ground,Medium Fast,4913,Tri Attack,Normal,80.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False
291,Camper Spencer,route_43,sandslash,17,28,55,42,45,23,26,29,Ground,Medium Fast,4913,Tri Attack,Normal,80.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False
292,Picnicker Tiffany,route_43,clefairy,20,28,58,25,28,32,34,23,Normal,Fast,6400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
293,Camper Spencer,route_43,zubat,19,28,47,25,21,19,23,28,Flying/Poison,Medium Fast,6859,-,-,-,-,-,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
294,Pokemaniac Brent,route_43,lickitung,19,28,66,29,36,30,36,19,Normal,Medium Fast,6859,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Stomp,Normal,65.0,1.0,False
295,Pokemaniac Ben,route_43,slowbro,19,28,68,36,49,46,38,19,Psychic/Water,Medium Fast,6859,-,-,-,-,-,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False
296,Rocket Grunt 6,team_rocket_hideout,gloom,18,30,52,30,35,38,34,23,Grass/Poison,Medium Slow,3798,Absorb,Grass,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
297,Rocket Grunt 2,team_rocket_hideout,zubat,16,30,41,23,18,17,20,25,Flying/Poison,Medium Fast,4096,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
298,Rocket Grunt 3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
299,Rocket Grunt 3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
300,Rocket Grunt 3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
301,Rocket Grunt 3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
302,Rocket Grunt 1,team_rocket_hideout,drowzee,17,30,50,25,23,22,38,22,Psychic,Medium Fast,4913,Pound,Normal,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
303,Rocket Grunt 2,team_rocket_hideout,grimer,17,30,56,36,24,21,24,16,Poison,Medium Fast,4913,Pound,Normal,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Sludge,Poison,65.0,1.0,False
304,Rocket Grunt 8,team_rocket_hideout,rattata,17,30,39,28,19,16,19,32,Normal,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
305,Rocket Grunt 8,team_rocket_hideout,zubat,17,30,43,24,19,17,21,27,Flying/Poison,Medium Fast,4913,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
306,Rocket Grunt 8,team_rocket_hideout,rattata,17,30,39,28,19,16,19,32,Normal,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
307,Rocket Grunt 2,team_rocket_hideout,rattata,18,30,41,29,20,16,20,34,Normal,Medium Fast,5832,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
308,Rocket Grunt 4,team_rocket_hideout,venonat,18,30,52,29,25,22,27,24,Bug/Poison,Medium Fast,5832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False
309,Rocket Grunt 4,team_rocket_hideout,venonat,18,30,52,29,25,22,27,24,Bug/Poison,Medium Fast,5832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False
310,Rocket Grunt 5,team_rocket_hideout,golbat,18,30,57,38,33,31,34,41,Flying/Poison,Medium Fast,5832,-,-,-,-,-,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False
311,Rocket Grunt 6,team_rocket_hideout,ekans,18,30,43,29,25,22,27,28,Poison,Medium Fast,5832,Wrap,Normal,15.0,0.85,False,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False,Bite,Dark,60.0,1.0,False
312,Rocket Grunt 1,team_rocket_hideout,zubat,19,30,47,27,21,19,23,29,Flying/Poison,Medium Fast,6859,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
313,Rocket Grunt 7,team_rocket_hideout,raticate,19,30,52,40,30,27,34,45,Normal,Medium Fast,6859,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
314,Scientist Jed,team_rocket_hideout,magnemite,20,30,43,22,36,46,30,26,Electric,Medium Fast,8000,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
315,Scientist Jed,team_rocket_hideout,magnemite,20,30,43,22,36,46,30,26,Electric,Medium Fast,8000,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
316,Scientist Jed,team_rocket_hideout,magnemite,20,30,43,22,36,46,30,26,Electric,Medium Fast,8000,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
317,Rocket Executive 2,team_rocket_hideout,gastly,23,30,64,38,43,47,43,28,Ghost/Poison,Medium Slow,8825,Absorb,Grass,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Acid,Poison,40.0,1.0,False
318,Scientist Ross,team_rocket_hideout,koffing,22,30,53,37,50,34,28,23,Poison,Medium Fast,10648,Tackle,Normal,35.0,0.95,False,Smog,Poison,20.0,0.7,False,-,-,-,-,-,Sludge,Poison,65.0,1.0,False
319,Scientist Ross,team_rocket_hideout,koffing,22,30,53,37,50,34,28,23,Poison,Medium Fast,10648,Tackle,Normal,35.0,0.95,False,Smog,Poison,20.0,0.7,False,-,-,-,-,-,Sludge,Poison,65.0,1.0,False
320,Rocket Executive 1,team_rocket_hideout,zubat,22,30,53,30,23,21,26,33,Flying/Poison,Medium Fast,10648,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
321,Rocket Executive 1,team_rocket_hideout,koffing,22,30,53,39,50,34,28,24,Poison,Medium Fast,10648,Tackle,Normal,35.0,0.95,False,Smog,Poison,20.0,0.7,False,-,-,-,-,-,Sludge,Poison,65.0,1.0,False
322,Rocket Executive 2,team_rocket_hideout,murkrow,25,30,69,51,33,51,30,55,Dark/Flying,Medium Slow,11735,Peck,Flying,35.0,1.0,False,Pursuit,Dark,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-
323,Rocket Executive 2,team_rocket_hideout,arbok,23,30,64,47,43,38,45,46,Poison,Medium Fast,12167,Wrap,Normal,15.0,0.85,False,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False,Bite,Dark,60.0,1.0,False
324,Scientist Mitch,team_rocket_hideout,ditto,24,30,60,32,31,31,31,31,Normal,Medium Fast,13824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
325,Rocket Executive 1,team_rocket_hideout,raticate,24,30,64,50,37,32,42,56,Normal,Medium Fast,13824,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,-,-,-,-,-,Hyper Fang,Normal,80.0,0.9,False
326,Boarder Ronald,mahogany_town_gym,seel,24,31,69,30,35,30,42,30,Water,Medium Fast,13824,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
327,Boarder Ronald,mahogany_town_gym,seel,24,31,69,30,35,30,42,30,Water,Medium Fast,13824,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
328,Boarder Ronald,mahogany_town_gym,dewgong,25,31,84,44,49,44,56,44,Ice/Water,Medium Fast,15625,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
329,Boarder Douglas,mahogany_town_gym,shellder,24,31,52,40,56,30,20,28,Water,Slow,17280,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False
330,Boarder Douglas,mahogany_town_gym,shellder,24,31,52,40,56,30,20,28,Water,Slow,17280,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False
331,Boarder Douglas,mahogany_town_gym,cloyster,25,31,64,57,99,51,31,44,Ice/Water,Slow,19531,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
332,Gym Leader Pryce,mahogany_town_gym,seel,27,31,76,34,39,33,47,33,Water,Medium Fast,19683,Headbutt,Normal,70.0,1.0,False,Icy Wind,Ice,55.0,0.95,False,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
333,Skier Roxanne,mahogany_town_gym,jynx,28,31,78,38,29,73,62,62,Ice/Psychic,Medium Fast,21952,-,-,-,-,-,Powder Snow,Ice,40.0,1.0,False,-,-,-,-,-,Ice Punch,Ice,75.0,1.0,False
334,Skier Clarissa,mahogany_town_gym,dewgong,28,31,92,49,54,48,62,48,Ice/Water,Medium Fast,21952,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
335,Boarder Brad,mahogany_town_gym,swinub,26,31,66,35,29,24,24,35,Ground/Ice,Slow,21970,Tackle,Normal,35.0,0.95,False,Powder Snow,Ice,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-
336,Boarder Brad,mahogany_town_gym,swinub,26,31,66,35,29,24,24,35,Ground/Ice,Slow,21970,Tackle,Normal,35.0,0.95,False,Powder Snow,Ice,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-
337,Gym Leader Pryce,mahogany_town_gym,dewgong,29,31,95,50,56,50,64,50,Ice/Water,Medium Fast,24389,Headbutt,Normal,70.0,1.0,False,Icy Wind,Ice,55.0,0.95,False,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
338,Gym Leader Pryce,mahogany_town_gym,piloswine,31,31,107,72,59,47,47,40,Ground/Ice,Slow,37238,Icy Wind,Ice,55.0,0.95,False,Fury Attack,Normal,45.0,0.85,False,-,-,-,-,-,Blizzard,Ice,120.0,0.7,False
339,Rocket Grunt 17,goldenrod_city_radio_tower,gloom,23,32,57,31,36,43,38,23,Grass/Poison,Medium Slow,8825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Acid,Poison,40.0,1.0,False
340,Rocket Grunt 3,goldenrod_city_radio_tower,rattata,21,32,46,33,23,18,23,39,Normal,Medium Fast,9261,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
341,Rocket Grunt 3,goldenrod_city_radio_tower,rattata,21,32,46,33,23,18,23,39,Normal,Medium Fast,9261,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
342,Rocket Grunt 17,goldenrod_city_radio_tower,ekans,21,32,49,33,29,25,31,32,Poison,Medium Fast,9261,Wrap,Normal,15.0,0.85,False,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False,Bite,Dark,60.0,1.0,False
343,Rocket Grunt 17,goldenrod_city_radio_tower,ekans,21,32,49,33,29,25,31,32,Poison,Medium Fast,9261,Wrap,Normal,15.0,0.85,False,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False,Bite,Dark,60.0,1.0,False
344,Rocket Grunt 17,goldenrod_city_radio_tower,oddish,24,32,66,39,45,49,44,29,Grass/Poison,Medium Slow,10208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Acid,Poison,40.0,1.0,False
345,Rocket Grunt 8,goldenrod_city_radio_tower,zubat,22,32,53,30,23,21,26,33,Flying/Poison,Medium Fast,10648,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
346,Rocket Grunt 8,goldenrod_city_radio_tower,grimer,22,32,70,45,30,26,30,20,Poison,Medium Fast,10648,Pound,Normal,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Sludge,Poison,65.0,1.0,False
347,Rocket Grunt 3,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
348,Rocket Grunt 3,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
349,Rocket Grunt 3,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
350,Rocket Grunt 5,goldenrod_city_radio_tower,grimer,23,32,73,47,31,27,31,21,Poison,Medium Fast,12167,-,-,-,-,-,-,-,-,-,-,Sludge,Poison,65.0,1.0,False,-,-,-,-,-
351,Rocket Grunt 5,goldenrod_city_radio_tower,grimer,23,32,73,47,31,27,31,21,Poison,Medium Fast,12167,-,-,-,-,-,-,-,-,-,-,Sludge,Poison,65.0,1.0,False,-,-,-,-,-
352,Rocket Grunt 6,goldenrod_city_radio_tower,koffing,23,32,55,40,52,36,29,25,Poison,Medium Fast,12167,Tackle,Normal,35.0,0.95,False,Smog,Poison,20.0,0.7,False,-,-,-,-,-,Sludge,Poison,65.0,1.0,False
353,Rocket Grunt 6,goldenrod_city_radio_tower,grimer,23,32,73,47,31,27,31,21,Poison,Medium Fast,12167,-,-,-,-,-,-,-,-,-,-,Sludge,Poison,65.0,1.0,False,-,-,-,-,-
354,Rocket Grunt 6,goldenrod_city_radio_tower,zubat,23,32,55,31,24,22,27,34,Flying/Poison,Medium Fast,12167,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
355,Rocket Grunt 6,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
356,Rocket Grunt 1,goldenrod_city_radio_tower,raticate,24,32,64,50,37,32,42,56,Normal,Medium Fast,13824,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
357,Rocket Grunt 1,goldenrod_city_radio_tower,raticate,24,32,64,50,37,32,42,56,Normal,Medium Fast,13824,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
358,Rocket Grunt 8,goldenrod_city_radio_tower,golbat,24,32,73,49,42,43,44,53,Flying/Poison,Medium Fast,13824,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
359,Rocket Grunt 16,goldenrod_city_radio_tower,raticate,24,32,64,50,37,32,42,56,Normal,Medium Fast,13824,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False,-,-,-,-,-
360,Rocket Grunt 5,goldenrod_city_radio_tower,muk,25,32,91,64,46,41,59,35,Poison,Medium Fast,15625,-,-,-,-,-,Pound,Normal,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-
361,Rocket Grunt 2,goldenrod_city_radio_tower,arbok,26,32,71,52,48,42,50,51,Poison,Medium Fast,17576,-,-,-,-,-,Poison Sting,Poison,15.0,1.0,False,Bite,Dark,60.0,1.0,False,-,-,-,-,-
362,Rocket Grunt 4,goldenrod_city_radio_tower,zubat,26,32,60,35,27,24,29,38,Flying/Poison,Medium Fast,17576,-,-,-,-,-,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
363,Rocket Grunt 4,goldenrod_city_radio_tower,zubat,26,32,60,35,27,24,29,38,Flying/Poison,Medium Fast,17576,-,-,-,-,-,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
364,Rocket Grunt 7,goldenrod_city_radio_tower,weezing,26,32,73,58,71,53,45,41,Poison,Medium Fast,17576,Smog,Poison,20.0,0.7,False,-,-,-,-,-,Sludge,Poison,65.0,1.0,False,-,-,-,-,-
365,Rocket Grunt 16,goldenrod_city_radio_tower,koffing,26,32,60,45,58,40,32,28,Poison,Medium Fast,17576,-,-,-,-,-,-,-,-,-,-,Sludge,Poison,65.0,1.0,False,-,-,-,-,-
366,Scientist Marc,goldenrod_city_radio_tower,magnemite,27,32,54,28,47,60,39,33,Electric,Medium Fast,19683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
367,Scientist Marc,goldenrod_city_radio_tower,magnemite,27,32,54,28,47,60,39,33,Electric,Medium Fast,19683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
368,Scientist Marc,goldenrod_city_radio_tower,magnemite,27,32,54,28,47,60,39,33,Electric,Medium Fast,19683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
