enc_id,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,exp_type_enc,exp_enc,move1_name_enc,move1_type_enc,move1_power_enc,move1_accuracy_enc,move1_crit_enc,move2_name_enc,move2_type_enc,move2_power_enc,move2_accuracy_enc,move2_crit_enc,move3_name_enc,move3_type_enc,move3_power_enc,move3_accuracy_enc,move3_crit_enc,move4_name_enc,move4_type_enc,move4_power_enc,move4_accuracy_enc,move4_crit_enc
262,swimmer&#9794;_matthew,route_41,krabby,23,22,50,57,50,20,20,31,Water,Medium Fast,12167,stomp,Normal,65,1.0,False,vicegrip,Normal,55,1.0,False,bubble,Water,20,1.0,False,-,-,-,-,-
263,swimmer&#9794;_berke,route_41,qwilfish,23,22,66,52,43,33,33,47,Poison/Water,Medium Fast,12167,water gun,Water,40,1.0,False,poison sting,Poison,15,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
264,mysticalman_eusine,cianwood_city,haunter,23,23,57,32,29,61,33,55,Ghost/Poison,Medium Slow,8825,lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
265,blackbelt_nob,cianwood_city_gym,machop,25,23,74,49,34,26,26,26,Fighting,Medium Slow,11735,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
266,blackbelt_nob,cianwood_city_gym,machoke,25,23,79,59,44,34,39,31,Fighting,Medium Slow,11735,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
267,mysticalman_eusine,cianwood_city,drowzee,23,23,64,31,29,28,50,28,Psychic,Medium Fast,12167,confusion,Psychic,50,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
268,blackbelt_lung,cianwood_city_gym,mankey,23,23,55,45,24,24,29,40,Fighting,Medium Fast,12167,fury swipes,Normal,54,0.8,False,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,scratch,Normal,40,1.0,False
269,blackbelt_lung,cianwood_city_gym,mankey,23,23,55,45,24,24,29,40,Fighting,Medium Fast,12167,fury swipes,Normal,54,0.8,False,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,scratch,Normal,40,1.0,False
270,mysticalman_eusine,cianwood_city,electrode,25,23,69,34,44,49,49,79,Electric,Medium Fast,15625,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
271,blackbelt_lung,cianwood_city_gym,primeape,25,23,71,62,39,39,44,56,Fighting,Medium Fast,15625,fury swipes,Normal,54,0.8,False,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,rage,Normal,20,1.0,False
272,blackbelt_yoshi,cianwood_city_gym,hitmonlee,27,23,68,74,37,28,68,56,Fighting,Medium Fast,19683,hi jump kick,Fighting,85,0.9,False,jump kick,Fighting,70,0.95,False,rolling kick,Fighting,60,0.85,False,double kick,Fighting,60,1.0,False
273,blackbelt_lao,cianwood_city_gym,hitmonchan,27,23,68,66,51,28,68,50,Fighting,Medium Fast,19683,fire punch,Fire,75,1.0,False,ice punch,Ice,75,1.0,False,thunderpunch,Electric,75,1.0,False,pursuit,Dark,40,1.0,False
274,gym_leader_chuck,cianwood_city_gym,primeape,27,23,76,66,41,41,47,60,Fighting,Medium Fast,19683,Rage,Normal,20,1.0,False,Karate Chop,Fighting,50,1.0,True,Fury Swipes,Normal,54,0.8,False,-,-,-,-,-
275,gym_leader_chuck,cianwood_city_gym,poliwrath,30,23,98,61,66,51,63,51,Fighting/Water,Medium Slow,21760,Surf,Water,95,1.0,False,DynamicPunch,Fighting,100,0.5,False,-,-,-,-,-,-,-,-,-,-
276,gym_leader_jasmine,olivine_city_gym,magnemite,30,24,59,31,50,66,42,36,Electric,Medium Fast,27000,Thunderbolt,Electric,95,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
277,gym_leader_jasmine,olivine_city_gym,magnemite,30,24,59,31,50,66,42,36,Electric,Medium Fast,27000,Thunderbolt,Electric,95,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
278,gym_leader_jasmine,olivine_city_gym,steelix,35,24,103,70,150,49,56,31,Ground/Steel,Medium Fast,42875,Iron Tail,Steel,100,0.75,False,Rock Throw,Rock,50,0.9,False,-,-,-,-,-,-,-,-,-,-
279,hiker_benjamin,route_42,geodude,14,25,35,30,35,15,15,12,Ground/Rock,Medium Slow,1612,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
280,pokemaniac_shane,route_42,nidorina,16,25,50,27,29,25,25,25,Poison,Medium Slow,2535,double kick,Fighting,60,1.0,False,scratch,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
281,pokemaniac_shane,route_42,nidorino,16,25,48,30,25,25,25,28,Poison,Medium Slow,2535,double kick,Fighting,60,1.0,False,horn attack,Normal,65,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
282,hiker_benjamin,route_42,diglett,14,25,26,23,14,17,19,33,Ground,Medium Fast,2744,magnitude,Ground,71,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
283,hiker_benjamin,route_42,dugtrio,16,25,37,33,23,23,29,45,Ground,Medium Fast,4096,scratch,Normal,40,1.0,False,magnitude,Ground,71,1.0,False,tri attack,Normal,80,1.0,False,-,-,-,-,-
284,fisher_tully,route_42,qwilfish,18,25,54,42,34,27,27,38,Poison/Water,Medium Fast,5832,poison sting,Poison,15,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
285,fisher_marvin,route_43,magikarp,10,28,25,8,17,9,10,22,Water,Slow,1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
286,fisher_marvin,route_43,gyarados,10,28,40,31,22,18,26,22,Flying/Water,Slow,1250,thrash,Normal,90,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
287,fisher_marvin,route_43,magikarp,15,28,33,10,23,11,13,15,Water,Slow,4218,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
288,fisher_marvin,route_43,gyarados,15,28,55,45,31,25,37,31,Flying/Water,Slow,4218,thrash,Normal,90,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
289,pokemaniac_ron,route_43,nidoking,19,28,62,43,37,40,36,40,Ground/Poison,Medium Slow,4575,double kick,Fighting,60,1.0,False,horn attack,Normal,65,1.0,False,poison sting,Poison,15,1.0,False,tackle,Normal,35,0.95,False
290,camper_spencer,route_43,sandshrew,17,28,46,33,36,14,17,21,Ground,Medium Fast,4913,poison sting,Poison,15,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
291,camper_spencer,route_43,sandslash,17,28,55,42,45,23,26,29,Ground,Medium Fast,4913,poison sting,Poison,15,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
292,picnicker_tiffany,route_43,clefairy,20,28,58,25,28,32,34,23,Normal,Fast,6400,doubleslap,Normal,45,0.85,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
293,camper_spencer,route_43,zubat,19,28,47,25,21,19,23,28,Flying/Poison,Medium Fast,6859,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
294,pokemaniac_brent,route_43,lickitung,19,28,66,29,36,30,36,19,Normal,Medium Fast,6859,stomp,Normal,65,1.0,False,lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-
295,pokemaniac_ben,route_43,slowbro,19,28,68,36,49,46,38,19,Psychic/Water,Medium Fast,6859,tackle,Normal,35,0.95,False,tackle,Normal,35,0.95,False,water gun,Water,40,1.0,False,water gun,Water,40,1.0,False
296,rocket_grunt_#6,team_rocket_hideout,gloom,18,30,52,30,35,38,34,23,Grass/Poison,Medium Slow,3798,absorb,Grass,20,1.0,False,absorb,Grass,20,1.0,False,-,-,-,-,-,-,-,-,-,-
297,rocket_grunt_#2,team_rocket_hideout,zubat,16,30,41,23,18,17,20,25,Flying/Poison,Medium Fast,4096,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
298,rocket_grunt_#3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
299,rocket_grunt_#3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
300,rocket_grunt_#3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
301,rocket_grunt_#3,team_rocket_hideout,rattata,16,30,38,27,18,15,18,31,Normal,Medium Fast,4096,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
302,rocket_grunt_#1,team_rocket_hideout,drowzee,17,30,50,25,23,22,38,22,Psychic,Medium Fast,4913,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
303,rocket_grunt_#2,team_rocket_hideout,grimer,17,30,56,36,24,21,24,16,Poison,Medium Fast,4913,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
304,rocket_grunt_#8,team_rocket_hideout,rattata,17,30,39,28,19,16,19,32,Normal,Medium Fast,4913,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
305,rocket_grunt_#8,team_rocket_hideout,zubat,17,30,43,24,19,17,21,27,Flying/Poison,Medium Fast,4913,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
306,rocket_grunt_#8,team_rocket_hideout,rattata,17,30,39,28,19,16,19,32,Normal,Medium Fast,4913,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
307,rocket_grunt_#2,team_rocket_hideout,rattata,18,30,41,29,20,16,20,34,Normal,Medium Fast,5832,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
308,rocket_grunt_#4,team_rocket_hideout,venonat,18,30,52,29,25,22,27,24,Bug/Poison,Medium Fast,5832,confusion,Psychic,50,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
309,rocket_grunt_#4,team_rocket_hideout,venonat,18,30,52,29,25,22,27,24,Bug/Poison,Medium Fast,5832,confusion,Psychic,50,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
310,rocket_grunt_#5,team_rocket_hideout,golbat,18,30,57,38,33,31,34,41,Flying/Poison,Medium Fast,5832,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
311,rocket_grunt_#6,team_rocket_hideout,ekans,18,30,43,29,25,22,27,28,Poison,Medium Fast,5832,bite,Dark,60,1.0,False,poison sting,Poison,15,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
312,rocket_grunt_#1,team_rocket_hideout,zubat,19,30,47,27,21,19,23,29,Flying/Poison,Medium Fast,6859,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
313,rocket_grunt_#7,team_rocket_hideout,raticate,19,30,52,40,30,27,34,45,Normal,Medium Fast,6859,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
314,scientist_jed,team_rocket_hideout,magnemite,20,30,43,22,36,46,30,26,Electric,Medium Fast,8000,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
315,scientist_jed,team_rocket_hideout,magnemite,20,30,43,22,36,46,30,26,Electric,Medium Fast,8000,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
316,scientist_jed,team_rocket_hideout,magnemite,20,30,43,22,36,46,30,26,Electric,Medium Fast,8000,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
317,rocket_executive_#2,team_rocket_hideout,gastly,23,30,64,38,43,47,43,28,Ghost/Poison,Medium Slow,8825,lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
318,scientist_ross,team_rocket_hideout,koffing,22,30,53,37,50,34,28,23,Poison,Medium Fast,10648,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
319,scientist_ross,team_rocket_hideout,koffing,22,30,53,37,50,34,28,23,Poison,Medium Fast,10648,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
320,rocket_executive_#1,team_rocket_hideout,zubat,22,30,53,30,23,21,26,33,Flying/Poison,Medium Fast,10648,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
321,rocket_executive_#1,team_rocket_hideout,koffing,22,30,53,39,50,34,28,24,Poison,Medium Fast,10648,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
322,rocket_executive_#2,team_rocket_hideout,murkrow,25,30,69,51,33,51,30,55,Dark/Flying,Medium Slow,11735,pursuit,Dark,40,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-
323,rocket_executive_#2,team_rocket_hideout,arbok,23,30,64,47,43,38,45,46,Poison,Medium Fast,12167,bite,Dark,60,1.0,False,poison sting,Poison,15,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
324,scientist_mitch,team_rocket_hideout,ditto,24,30,60,32,31,31,31,31,Normal,Medium Fast,13824,struggle,Normal,1,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
325,rocket_executive_#1,team_rocket_hideout,raticate,24,30,64,50,37,32,42,56,Normal,Medium Fast,13824,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
326,boarder_ronald,mahogany_town_gym,seel,24,31,69,30,35,30,42,30,Water,Medium Fast,13824,aurora beam,Ice,65,1.0,False,headbutt,Normal,70,1.0,False,-,-,-,-,-,-,-,-,-,-
327,boarder_ronald,mahogany_town_gym,seel,24,31,69,30,35,30,42,30,Water,Medium Fast,13824,aurora beam,Ice,65,1.0,False,headbutt,Normal,70,1.0,False,-,-,-,-,-,-,-,-,-,-
328,boarder_ronald,mahogany_town_gym,dewgong,25,31,84,44,49,44,56,44,Ice/Water,Medium Fast,15625,aurora beam,Ice,65,1.0,False,headbutt,Normal,70,1.0,False,-,-,-,-,-,-,-,-,-,-
329,boarder_douglas,mahogany_town_gym,shellder,24,31,52,40,56,30,20,28,Water,Slow,17280,aurora beam,Ice,65,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
330,boarder_douglas,mahogany_town_gym,shellder,24,31,52,40,56,30,20,28,Water,Slow,17280,aurora beam,Ice,65,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
331,boarder_douglas,mahogany_town_gym,cloyster,25,31,64,57,99,51,31,44,Ice/Water,Slow,19531,aurora beam,Ice,65,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,gym_leader_pryce,mahogany_town_gym,seel,27,31,76,34,39,33,47,33,Water,Medium Fast,19683,Headbutt,Normal,70,1.0,False,Icy Wind,Ice,55,0.95,False,Aurora Beam,Ice,65,1.0,False,-,-,-,-,-
333,skier_roxanne,mahogany_town_gym,jynx,28,31,78,38,29,73,62,62,Ice/Psychic,Medium Fast,21952,ice punch,Ice,75,1.0,False,doubleslap,Normal,45,0.85,False,lick,Ghost,20,1.0,False,pound,Normal,40,1.0,False
334,skier_clarissa,mahogany_town_gym,dewgong,28,31,92,49,54,48,62,48,Ice/Water,Medium Fast,21952,aurora beam,Ice,65,1.0,False,headbutt,Normal,70,1.0,False,-,-,-,-,-,-,-,-,-,-
335,boarder_brad,mahogany_town_gym,swinub,26,31,66,35,29,24,24,35,Ground/Ice,Slow,21970,powder snow,Ice,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
336,boarder_brad,mahogany_town_gym,swinub,26,31,66,35,29,24,24,35,Ground/Ice,Slow,21970,powder snow,Ice,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
337,gym_leader_pryce,mahogany_town_gym,dewgong,29,31,95,50,56,50,64,50,Ice/Water,Medium Fast,24389,Headbutt,Normal,70,1.0,False,Icy Wind,Ice,55,0.95,False,Aurora Beam,Ice,65,1.0,False,-,-,-,-,-
338,gym_leader_pryce,mahogany_town_gym,piloswine,31,31,107,72,59,47,47,40,Ground/Ice,Slow,37238,Icy Wind,Ice,55,0.95,False,Fury Attack,Normal,45,0.85,False,Blizzard,Ice,120,0.7,False,-,-,-,-,-
339,rocket_grunt_#17,goldenrod_city_radio_tower,gloom,23,32,57,31,36,43,38,23,Grass/Poison,Medium Slow,8825,absorb,Grass,20,1.0,False,absorb,Grass,20,1.0,False,-,-,-,-,-,-,-,-,-,-
340,rocket_grunt_#3,goldenrod_city_radio_tower,rattata,21,32,46,33,23,18,23,39,Normal,Medium Fast,9261,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
341,rocket_grunt_#3,goldenrod_city_radio_tower,rattata,21,32,46,33,23,18,23,39,Normal,Medium Fast,9261,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
342,rocket_grunt_#17,goldenrod_city_radio_tower,ekans,21,32,49,33,29,25,31,32,Poison,Medium Fast,9261,bite,Dark,60,1.0,False,poison sting,Poison,15,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
343,rocket_grunt_#17,goldenrod_city_radio_tower,ekans,21,32,49,33,29,25,31,32,Poison,Medium Fast,9261,bite,Dark,60,1.0,False,poison sting,Poison,15,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
344,rocket_grunt_#17,goldenrod_city_radio_tower,oddish,24,32,66,39,45,49,44,29,Grass/Poison,Medium Slow,10208,acid,Poison,40,1.0,False,acid,Poison,40,1.0,False,absorb,Grass,20,1.0,False,absorb,Grass,20,1.0,False
345,rocket_grunt_#8,goldenrod_city_radio_tower,zubat,22,32,53,30,23,21,26,33,Flying/Poison,Medium Fast,10648,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
346,rocket_grunt_#8,goldenrod_city_radio_tower,grimer,22,32,70,45,30,26,30,20,Poison,Medium Fast,10648,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
347,rocket_grunt_#3,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
348,rocket_grunt_#3,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
349,rocket_grunt_#3,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
350,rocket_grunt_#5,goldenrod_city_radio_tower,grimer,23,32,73,47,31,27,31,21,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
351,rocket_grunt_#5,goldenrod_city_radio_tower,grimer,23,32,73,47,31,27,31,21,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
352,rocket_grunt_#6,goldenrod_city_radio_tower,koffing,23,32,55,40,52,36,29,25,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
353,rocket_grunt_#6,goldenrod_city_radio_tower,grimer,23,32,73,47,31,27,31,21,Poison,Medium Fast,12167,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
354,rocket_grunt_#6,goldenrod_city_radio_tower,zubat,23,32,55,31,24,22,27,34,Flying/Poison,Medium Fast,12167,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
355,rocket_grunt_#6,goldenrod_city_radio_tower,rattata,23,32,50,36,24,20,24,42,Normal,Medium Fast,12167,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
356,rocket_grunt_#1,goldenrod_city_radio_tower,raticate,24,32,64,50,37,32,42,56,Normal,Medium Fast,13824,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
357,rocket_grunt_#1,goldenrod_city_radio_tower,raticate,24,32,64,50,37,32,42,56,Normal,Medium Fast,13824,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
358,rocket_grunt_#8,goldenrod_city_radio_tower,golbat,24,32,73,49,42,43,44,53,Flying/Poison,Medium Fast,13824,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
359,rocket_grunt_#16,goldenrod_city_radio_tower,raticate,24,32,64,50,37,32,42,56,Normal,Medium Fast,13824,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
360,rocket_grunt_#5,goldenrod_city_radio_tower,muk,25,32,91,64,46,41,59,35,Poison,Medium Fast,15625,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
361,rocket_grunt_#2,goldenrod_city_radio_tower,arbok,26,32,71,52,48,42,50,51,Poison,Medium Fast,17576,bite,Dark,60,1.0,False,poison sting,Poison,15,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
362,rocket_grunt_#4,goldenrod_city_radio_tower,zubat,26,32,60,35,27,24,29,38,Flying/Poison,Medium Fast,17576,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
363,rocket_grunt_#4,goldenrod_city_radio_tower,zubat,26,32,60,35,27,24,29,38,Flying/Poison,Medium Fast,17576,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
364,rocket_grunt_#7,goldenrod_city_radio_tower,weezing,26,32,73,58,71,53,45,41,Poison,Medium Fast,17576,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
365,rocket_grunt_#16,goldenrod_city_radio_tower,koffing,26,32,60,45,58,40,32,28,Poison,Medium Fast,17576,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
366,scientist_marc,goldenrod_city_radio_tower,magnemite,27,32,54,28,47,60,39,33,Electric,Medium Fast,19683,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
367,scientist_marc,goldenrod_city_radio_tower,magnemite,27,32,54,28,47,60,39,33,Electric,Medium Fast,19683,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
368,scientist_marc,goldenrod_city_radio_tower,magnemite,27,32,54,28,47,60,39,33,Electric,Medium Fast,19683,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
369,scientist_rich,goldenrod_city_radio_tower,porygon,30,32,83,46,51,60,54,33,Normal,Medium Fast,27000,psybeam,Psychic,65,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
370,rocket_executive_#1,goldenrod_city_radio_tower,koffing,30,32,68,51,66,45,36,32,Poison,Medium Fast,27000,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
371,rocket_executive_#1,goldenrod_city_radio_tower,koffing,30,32,68,51,66,45,36,32,Poison,Medium Fast,27000,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
372,rocket_executive_#1,goldenrod_city_radio_tower,koffing,30,32,68,51,66,45,36,32,Poison,Medium Fast,27000,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
373,rocket_executive_#1,goldenrod_city_radio_tower,koffing,30,32,68,51,66,45,36,32,Poison,Medium Fast,27000,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
374,rocket_executive_#1,goldenrod_city_radio_tower,koffing,30,32,68,51,66,45,36,32,Poison,Medium Fast,27000,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
375,rocket_executive_#3,goldenrod_city_radio_tower,vileplume,32,32,95,60,68,74,67,43,Grass/Poison,Medium Slow,27021,absorb,Grass,20,1.0,False,petal dance,Grass,70,1.0,False,-,-,-,-,-,-,-,-,-,-
376,rocket_executive_#3,goldenrod_city_radio_tower,murkrow,32,32,85,63,40,64,37,69,Dark/Flying,Medium Slow,27021,faint attack,Dark,60,1.0,False,pursuit,Dark,40,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-
377,rocket_executive_#1,goldenrod_city_radio_tower,weezing,32,32,88,70,86,64,54,49,Poison,Medium Fast,32768,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
378,rocket_executive_#3,goldenrod_city_radio_tower,arbok,32,32,85,63,58,51,60,62,Poison,Medium Fast,32768,bite,Dark,60,1.0,False,poison sting,Poison,15,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
379,rocket_executive_#4,goldenrod_city_radio_tower,koffing,33,32,74,56,72,49,39,34,Poison,Medium Fast,35937,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
380,rocket_executive_#4,goldenrod_city_radio_tower,houndour,33,32,77,53,30,63,43,54,Dark/Fire,Slow,44921,faint attack,Dark,60,1.0,False,bite,Dark,60,1.0,False,smog,Poison,20,0.7,False,ember,Fire,40,1.0,False
381,rocket_executive_#2,goldenrod_city_radio_tower,golbat,36,32,105,71,61,57,64,77,Flying/Poison,Medium Fast,46656,wing attack,Flying,60,1.0,False,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-
