enc_id,evo_id_enc,evo_index_enc,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,move_name_1_enc,move_name_2_enc,move_name_3_enc,move_name_4_enc,move_type_1_enc,move_type_2_enc,move_type_3_enc,move_type_4_enc,move_category_1_enc,move_category_2_enc,move_category_3_enc,move_category_4_enc,move_power_1_enc,move_power_2_enc,move_power_3_enc,move_power_4_enc,move_accuracy_1_enc,move_accuracy_2_enc,move_accuracy_3_enc,move_accuracy_4_enc,move_crit_1_enc,move_crit_2_enc,move_crit_3_enc,move_crit_4_enc,exp_enc
515,148,2,camper_flint,fortree_gym,swellow,29,62,79,59,45,35,42,82,flying/normal,wing_attack,endeavor,quick_attack,double_team,flying,normal,normal,normal,physical,physical,physical,physical,60.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
516,36,1,bird_keeper_jared,fortree_gym,doduo,27,62,59,59,32,24,27,48,flying/normal,pursuit,fury_attack,tri_attack,rage,dark,normal,normal,normal,special,physical,physical,physical,40.0,45.0,80.0,20.0,1.0,0.85,1.0,1.0,False,False,False,False,37238
517,91,2,camper_flint,fortree_gym,xatu,29,62,81,58,50,65,45,65,flying/psychic,night_shade,peck,leer,teleport,ghost,flying,normal,psychic,physical,physical,physical,special,0.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
518,36,1,bird_keeper_edwardo,fortree_gym,doduo,29,62,64,64,36,30,30,47,flying/normal,tri_attack,fury_attack,rage,pursuit,normal,normal,normal,dark,physical,physical,physical,special,80.0,45.0,20.0,40.0,1.0,0.85,1.0,1.0,False,False,False,False,37238
519,149,2,bird_keeper_edwardo,fortree_gym,pelipper,29,62,79,39,68,64,45,47,flying/water,wing_attack,supersonic,protect,mist,flying,normal,normal,ice,physical,physical,physical,special,60.0,0.0,0.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
520,125,1,bird_keeper_jared,fortree_gym,skarmory,27,62,75,51,91,29,41,46,flying/steel,sandattack,swift,agility,fury_attack,ground,normal,psychic,normal,physical,physical,special,physical,0.0,60.0,0.0,45.0,1.0,1.0,1.0,0.85,False,False,False,False,37238
521,193,1,bird_keeper_jared,fortree_gym,tropius,27,62,93,44,53,47,55,35,flying/grass,razor_leaf,stomp,sweet_scent,whirlwind,grass,normal,normal,normal,special,physical,physical,physical,55.0,65.0,0.0,0.0,0.95,1.0,1.0,1.0,True,False,False,False,37238
522,149,2,leader_winona,fortree_gym,pelipper,30,62,83,37,72,63,59,51,flying/water,aerial_ace,water_gun,supersonic,protect,flying,water,normal,normal,physical,special,physical,physical,60.0,40.0,0.0,0.0,1.0,1.0,0.55,1.0,False,False,False,False,37238
523,178,1,picknicker_ashley,fortree_gym,swablu,27,62,64,29,40,29,48,35,flying/normal,astonish,sing,fury_attack,safeguard,ghost,normal,normal,normal,physical,physical,physical,physical,30.0,0.0,45.0,0.0,1.0,0.55,0.85,1.0,False,False,False,False,37238
526,193,1,leader_winona,fortree_gym,tropius,29,62,103,51,66,48,62,41,flying/grass,solarbeam,aerial_ace,sunny_day,synthesis,grass,flying,fire,grass,special,physical,special,special,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
527,125,1,bird_keeper_humberto,fortree_gym,skarmory,30,62,88,62,98,38,56,56,flying/steel,swift,agility,fury_attack,air_cutter,normal,psychic,normal,flying,physical,special,physical,physical,60.0,0.0,45.0,55.0,1.0,1.0,0.85,0.95,False,False,False,True,37238
528,193,1,bird_keeper_darius,fortree_gym,tropius,30,62,106,53,68,55,57,42,flying/grass,razor_leaf,stomp,sweet_scent,whirlwind,grass,normal,normal,normal,special,physical,physical,physical,55.0,65.0,0.0,0.0,0.95,1.0,1.0,1.0,True,False,False,False,37238
529,178,1,leader_winona,fortree_gym,swablu,29,62,72,35,42,35,55,45,flying/normal,aerial_ace,perish_song,mirror_move,safeguard,flying,normal,flying,normal,physical,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
530,125,1,leader_winona,fortree_gym,skarmory,31,62,89,55,99,37,61,56,flying/steel,aerial_ace,steel_wing,fury_attack,sandattack,flying,steel,normal,ground,physical,physical,physical,physical,60.0,70.0,45.0,0.0,1.0,0.95,0.85,1.0,False,False,False,False,37238
531,178,2,leader_winona,fortree_gym,altaria,33,62,102,61,74,61,84,68,dragon/flying,earthquake,aerial_ace,dragonbreath,dragon_dance,ground,flying,dragon,dragon,physical,physical,special,special,100.0,60.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
532,152,1,pokemon_breeder_pat,route_121,shroomish,25,64,65,27,35,25,31,22,grass,stun_spore,leech_seed,mega_drain,headbutt,grass,grass,grass,normal,special,special,special,physical,0.0,0.0,40.0,70.0,0.75,0.9,1.0,1.0,False,False,False,False,48155
533,157,1,pokemon_breeder_myles,route_121,makuhita,25,64,71,35,20,16,20,15,fighting,arm_thrust,vital_throw,fake_out,whirlwind,fighting,fighting,normal,normal,physical,physical,physical,physical,45.0,70.0,40.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
534,142,1,pokemon_breeder_pat,route_121,poochyena,25,64,52,32,19,20,22,22,dark,bite,odor_sleuth,roar,swagger,dark,normal,normal,normal,special,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,False,False,False,False,48155
535,149,1,pokemon_breeder_myles,route_121,wingull,25,64,55,20,18,35,20,47,flying/water,water_gun,supersonic,wing_attack,mist,water,normal,flying,ice,special,physical,physical,special,40.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,48155
536,190,1,beauty_jessica,route_121,kecleon,29,64,73,51,49,39,74,28,normal,bind,lick,fury_swipes,faint_attack,normal,ghost,normal,dark,physical,physical,physical,special,15.0,20.0,54.0,60.0,0.75,1.0,0.8,1.0,False,False,False,False,48155
537,147,3,cooltrainer_marcel,route_121,shiftry,29,64,94,72,43,60,38,54,dark/grass,pound,harden,growth,nature_power,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,0.0,0.0,1.0,1.0,1.0,0.95,False,False,False,False,48155
538,156,2,cooltrainer_cristin,route_121,loudred,29,64,91,44,33,49,36,36,normal,astonish,howl,supersonic,stomp,ghost,normal,normal,normal,physical,physical,physical,physical,30.0,0.0,0.0,65.0,1.0,1.0,0.55,1.0,False,False,False,False,48155
539,192,1,hex_maniac_tammy,route_121,duskull,29,64,50,28,57,24,51,19,ghost,foresight,astonish,confuse_ray,pursuit,normal,ghost,ghost,dark,physical,physical,physical,special,0.0,30.0,0.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
540,191,1,hex_maniac_tammy,route_121,shuppet,29,64,64,48,25,36,26,31,ghost,screech,night_shade,curse,spite,normal,ghost,,ghost,physical,physical,error,physical,0.0,0.0,0.0,0.0,0.85,1.0,1.0,1.0,False,False,False,False,48155
541,163,1,pokemon_breeder_pat,route_121,electrike,25,64,55,27,22,37,27,37,electric,howl,quick_attack,spark,odor_sleuth,normal,normal,electric,normal,physical,physical,special,physical,0.0,40.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
542,193,1,pokemon_breeder_myles,route_121,tropius,25,64,84,35,46,41,48,33,flying/grass,growth,razor_leaf,stomp,sweet_scent,normal,grass,normal,normal,physical,special,physical,physical,0.0,55.0,65.0,0.0,1.0,0.95,1.0,1.0,False,True,False,False,48155
543,180,1,beauty_jessica,route_121,seviper,29,64,81,63,39,63,35,46,poison,poison_tail,screech,glare,crunch,poison,normal,normal,dark,physical,physical,physical,special,50.0,0.0,0.0,80.0,1.0,0.85,0.75,1.0,True,False,False,False,48155
544,175,1,sr_and_jr_kate_joy,route_121,spinda,30,64,76,41,41,41,41,41,normal,hypnosis,psybeam,dizzy_punch,teeter_dance,psychic,psychic,normal,normal,special,special,physical,physical,0.0,65.0,70.0,0.0,0.6,1.0,1.0,1.0,False,False,False,False,48155
545,145,3,bug_maniac_cale,route_121,dustox,29,64,73,30,45,37,57,42,bug/poison,protect,moonlight,psybeam,whirlwind,normal,normal,psychic,normal,physical,physical,special,physical,0.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
546,144,3,bug_maniac_cale,route_121,beautifly,29,64,73,40,37,57,34,42,bug/flying,stun_spore,morning_sun,mega_drain,whirlwind,grass,normal,grass,normal,special,physical,special,physical,0.0,0.0,40.0,0.0,0.75,1.0,1.0,1.0,False,False,False,False,48155
547,10,2,pokefan_vanessa,route_121,pikachu,30,64,61,38,23,38,26,59,electric,quick_attack,double_team,slam,thunderbolt,normal,normal,normal,electric,physical,physical,physical,special,40.0,0.0,80.0,95.0,1.0,1.0,0.75,1.0,False,False,False,False,48155
548,163,2,gentlman_walter,route_121,manectric,29,64,79,48,35,71,39,65,electric,howl,quick_attack,spark,odor_sleuth,normal,normal,electric,normal,physical,physical,special,physical,0.0,40.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
550,153,2,cooltrainer_cristin,route_121,vigoroth,29,64,88,54,48,40,44,60,normal,encore,uproar,fury_swipes,endure,normal,normal,normal,normal,physical,physical,physical,physical,0.0,50.0,54.0,0.0,1.0,1.0,0.8,1.0,False,False,False,False,48155
551,153,3,sr_and_jr_kate_joy,route_121,slaking,32,64,138,96,69,65,46,75,normal,focus_punch,yawn,slack_off,faint_attack,fighting,normal,normal,dark,physical,physical,physical,special,0.0,0.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
552,27,2,psychic_kayla,mt_pyre,kadabra,26,67,56,23,20,73,36,59,psychic,disable,psybeam,reflect,recover,normal,psychic,psychic,normal,physical,special,special,physical,0.0,65.0,0.0,0.0,0.55,1.0,1.0,1.0,False,False,False,False,48155
553,159,1,pokemon_breeder_gabrielle,mt_pyre,skitty,26,67,62,25,28,23,23,34,normal,sing,doubleslap,assist,charm,normal,normal,normal,normal,physical,physical,physical,physical,0.0,15.0,0.0,0.0,0.55,0.85,1.0,1.0,False,False,False,False,48155
554,108,1,psychic_kayla,mt_pyre,wobbuffet,26,67,134,22,35,24,31,22,psychic,counter,mirror_coat,safeguard,destiny_bond,fighting,psychic,normal,ghost,physical,special,physical,physical,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
555,91,1,psychic_kayla,mt_pyre,natu,26,67,56,31,28,41,28,41,flying/psychic,peck,leer,night_shade,teleport,flying,normal,ghost,psychic,physical,physical,physical,special,35.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
556,142,1,pokemon_breeder_gabrielle,mt_pyre,poochyena,26,67,54,33,20,20,20,25,dark,bite,odor_sleuth,roar,swagger,dark,normal,normal,normal,special,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,False,False,False,False,48155
557,143,1,pokemon_breeder_gabrielle,mt_pyre,zigzagoon,26,67,55,18,26,20,28,36,normal,sandattack,odor_sleuth,mud_sport,pin_missile,ground,normal,ground,bug,physical,physical,physical,physical,0.0,0.0,0.0,42.0,1.0,1.0,1.0,0.85,False,False,False,False,48155
558,150,1,psychic_william,mt_pyre,ralts,26,67,50,18,18,28,25,22,fairy/psychic,double_team,teleport,calm_mind,psychic,normal,psychic,psychic,psychic,physical,special,special,special,0.0,0.0,0.0,90.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
560,150,2,psychic_william,mt_pyre,kirlia,26,67,55,23,23,38,33,31,fairy/psychic,double_team,teleport,calm_mind,psychic,normal,psychic,psychic,psychic,physical,special,special,special,0.0,0.0,0.0,90.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
561,171,1,team_aqua_grunt,mt_pyre,wailmer,30,67,118,51,26,42,26,41,water,rollout,whirlwind,astonish,water_pulse,rock,normal,ghost,water,physical,physical,physical,special,30.0,0.0,30.0,60.0,0.9,1.0,1.0,1.0,False,False,False,False,48155
562,174,1,hex_maniac_leah,mt_pyre,spoink,31,67,78,18,26,52,54,42,psychic,psybeam,psych_up,confuse_ray,magic_coat,psychic,normal,ghost,psychic,special,physical,physical,special,65.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
563,159,2,young_couple_dez_luke,mt_pyre,delcatty,31,67,84,45,49,39,39,43,normal,growl,attract,sing,doubleslap,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,0.0,15.0,1.0,1.0,0.55,0.85,False,False,False,False,48155
564,191,1,hex_maniac_tasha,mt_pyre,shuppet,32,67,72,54,26,47,28,38,ghost,night_shade,curse,spite,willowisp,ghost,,ghost,fire,physical,error,physical,special,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,False,False,False,False,48155
565,157,2,black_belt_zander,mt_pyre,hariyama,31,67,130,79,42,29,42,36,fighting,vital_throw,fake_out,whirlwind,knock_off,fighting,normal,normal,dark,physical,physical,physical,special,70.0,40.0,0.0,20.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
566,142,1,team_aqua_grunt,mt_pyre,poochyena,30,67,61,41,26,23,23,23,dark,odor_sleuth,roar,swagger,scary_face,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.9,False,False,False,False,48155
567,17,1,team_aqua_grunt,mt_pyre,zubat,30,67,64,32,26,20,29,41,flying/poison,astonish,bite,wing_attack,confuse_ray,ghost,dark,flying,ghost,physical,special,physical,physical,30.0,60.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
568,160,1,hex_maniac_valerie,mt_pyre,sableye,32,67,74,47,53,50,46,37,dark/ghost,fury_swipes,fake_out,detect,faint_attack,normal,normal,fighting,dark,physical,physical,physical,special,54.0,40.0,0.0,60.0,0.8,1.0,1.0,1.0,False,False,False,False,48155
569,157,2,black_belt_atsushi,mt_pyre,hariyama,32,67,138,85,47,34,42,44,fighting,vital_throw,fake_out,whirlwind,knock_off,fighting,normal,normal,dark,physical,physical,physical,special,70.0,40.0,0.0,20.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
570,108,1,psychic_cedric,mt_pyre,wobbuffet,32,67,163,28,42,23,42,26,psychic,destiny_bond,safeguard,mirror_coat,counter,ghost,normal,psychic,fighting,physical,physical,special,physical,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
571,17,1,team_aqua_grunt,mt_pyre,zubat,32,67,67,33,24,24,33,40,flying/poison,bite,wing_attack,confuse_ray,air_cutter,dark,flying,ghost,flying,special,physical,physical,physical,60.0,60.0,0.0,55.0,1.0,1.0,1.0,0.95,False,False,False,True,48155
572,170,1,team_aqua_grunt,mt_pyre,carvanha,30,67,67,59,17,39,18,44,dark/water,focus_energy,scary_face,crunch,screech,normal,normal,dark,normal,physical,physical,special,physical,0.0,0.0,80.0,0.0,1.0,0.9,1.0,0.85,False,False,False,False,48155
573,51,1,pokemaniac_mark,mt_pyre,rhyhorn,31,67,90,57,63,23,23,20,ground/rock,stomp,fury_attack,scary_face,rock_blast,normal,normal,normal,rock,physical,physical,physical,physical,65.0,45.0,0.0,75.0,1.0,0.85,0.9,0.8,False,False,False,False,48155
574,163,2,young_couple_dez_luke,mt_pyre,manectric,31,67,84,56,42,63,42,70,electric,quick_attack,spark,odor_sleuth,roar,normal,electric,normal,normal,physical,special,physical,physical,40.0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
575,170,1,team_aqua_grunt,mt_pyre,carvanha,32,67,70,62,18,46,17,41,dark/water,scary_face,crunch,screech,take_down,normal,dark,normal,normal,physical,special,physical,physical,0.0,80.0,0.0,67.0,0.9,1.0,0.85,0.85,False,False,False,False,48155
576,168,1,aroma_lady_violet,route_123,roselia,26,69,62,36,28,57,46,38,grass/poison,stun_spore,mega_drain,leech_seed,magical_leaf,grass,grass,grass,grass,special,special,special,special,0.0,40.0,0.0,60.0,0.75,1.0,0.9,1.0,False,False,False,False,48155
577,93,2,aroma_lady_violet,route_123,gloom,26,69,67,38,36,49,48,25,grass/poison,poisonpowder,stun_spore,sleep_powder,acid,poison,grass,grass,poison,physical,special,special,physical,0.0,0.0,0.0,40.0,0.75,0.75,0.75,1.0,False,False,False,False,48155
579,195,1,cooltrainer_jazmyn,route_123,absol,27,69,72,75,37,45,37,45,dark,quick_attack,razor_wind,bite,swords_dance,normal,normal,dark,normal,physical,physical,special,physical,40.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0,False,True,False,False,48155
580,148,2,cooltrainer_braxton,route_123,swellow,28,69,74,60,41,32,36,78,flying/normal,focus_energy,quick_attack,wing_attack,endeavour,normal,normal,flying,,physical,physical,physical,,0.0,40.0,60.0,,1.0,1.0,1.0,,False,False,False,False,48155
581,176,1,cooltrainer_braxton,route_123,trapinch,28,69,66,64,29,36,33,13,ground,bite,dig,faint_attack,sand_tomb,dark,ground,dark,ground,special,physical,special,physical,60.0,60.0,60.0,15.0,1.0,1.0,1.0,0.7,False,False,False,False,48155
582,147,3,cooltrainer_braxton,route_123,shiftry,28,69,91,64,36,58,45,53,dark/grass,giga_drain,faint_attack,double_team,swagger,grass,dark,normal,normal,special,special,physical,physical,60.0,60.0,0.0,0.0,1.0,1.0,1.0,0.9,False,False,False,False,48155
583,144,3,twins_miuyuki,route_123,beautifly,26,69,67,41,31,51,27,41,bug/flying,gust,stun_spore,morning_sun,mega_drain,flying,grass,normal,grass,physical,special,physical,special,40.0,0.0,0.0,40.0,1.0,0.75,1.0,1.0,False,False,False,False,48155
584,145,3,twins_miuyuki,route_123,dustox,26,69,67,31,41,31,45,41,bug/poison,gust,protect,moonlight,psybeam,flying,normal,normal,psychic,physical,physical,physical,special,40.0,0.0,0.0,65.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
585,171,1,cooltrainer_braxton,route_123,wailmer,28,69,114,42,27,51,27,41,water,rollout,whirlpool,astonish,water_pulse,rock,water,ghost,water,physical,special,physical,special,30.0,15.0,30.0,60.0,0.9,0.7,1.0,1.0,False,False,False,False,48155
586,168,1,cooltrainer_wendy,route_123,roselia,29,69,71,43,34,72,54,41,grass/poison,mega_drain,magical_leaf,grasswhistle,leech_seed,grass,grass,grass,grass,special,special,special,special,40.0,60.0,0.0,0.0,1.0,1.0,0.55,0.9,False,False,False,False,48155
587,160,2,cooltrainer_wendy,route_123,mawile,29,69,71,57,57,40,40,37,fairy/steel,baton_pass,faint_attack,fake_tears,bite,normal,dark,dark,dark,physical,special,special,special,0.0,60.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
588,192,1,hex_maniac_kindra,route_123,duskull,30,69,52,26,59,23,64,20,ghost,foresight,astonish,confuse_ray,pursuit,normal,ghost,ghost,dark,physical,physical,physical,special,0.0,30.0,0.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
589,191,1,hex_maniac_kindra,route_123,shuppet,30,69,66,50,26,42,24,32,ghost,screech,night_shade,curse,spite,normal,ghost,,ghost,physical,physical,error,physical,0.0,0.0,0.0,0.0,0.85,1.0,1.0,1.0,False,False,False,False,48155
590,181,1,psychic_jacki,route_123,lunatone,30,69,82,38,44,62,56,47,psychic/rock,confusion,rock_throw,hypnosis,psywave,psychic,rock,psychic,psychic,special,physical,special,special,50.0,50.0,0.0,0.0,1.0,0.9,0.6,0.8,False,False,False,False,48155
591,156,2,guitarist_fernando,route_123,loudred,30,69,90,47,30,47,30,33,normal,astonish,howl,supersonic,stomp,ghost,normal,normal,normal,physical,physical,physical,physical,30.0,0.0,0.0,65.0,1.0,1.0,0.55,1.0,False,False,False,False,48155
592,27,2,psychic_jacki,route_123,kadabra,30,69,64,26,23,84,42,68,psychic,psybeam,reflect,recover,future_sight,psychic,psychic,normal,psychic,special,special,physical,special,65.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,False,False,False,False,48155
593,28,2,expert_fredrick,route_123,machoke,30,69,91,61,50,38,44,38,fighting,karate_chop,seismic_toss,foresight,revenge,fighting,fighting,normal,fighting,physical,physical,physical,physical,55.0,0.0,0.0,60.0,1.0,1.0,1.0,1.0,True,False,False,False,48155
594,34,2,cooltrainer_braxton,route_123,magneton,28,69,69,45,61,67,47,47,electric,thunderbolt,supersonic,thunder_wave,sonicboom,electric,normal,electric,normal,special,physical,special,physical,95.0,0.0,0.0,0.0,1.0,0.55,1.0,0.9,False,False,False,False,48155
595,180,1,collector_ed,route_123,seviper,30,69,83,65,41,65,41,44,poison,poison_tail,screech,glare,crunch,poison,normal,normal,dark,physical,physical,physical,special,50.0,0.0,0.0,80.0,1.0,0.85,0.75,1.0,True,False,False,False,48155
596,157,1,expert_fredrick,route_123,makuhita,30,69,86,39,26,22,26,23,fighting,vital_throw,fake_out,whirlwind,knock_off,fighting,normal,normal,dark,physical,physical,physical,special,70.0,40.0,0.0,20.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
597,182,1,psychic_cameron,route_123,solrock,31,69,84,63,62,39,45,43,psychic/rock,rock_throw,fire_spin,psywave,cosmic_power,rock,fire,psychic,psychic,physical,special,special,special,50.0,15.0,0.0,0.0,0.9,0.7,0.8,1.0,False,False,False,False,48155
598,149,2,cooltrainer_wendy,route_123,pelipper,29,69,77,37,72,51,49,46,flying/water,fly,water_gun,mist,protect,flying,water,ice,normal,physical,special,special,physical,70.0,40.0,0.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,48155
599,63,1,bug_catcher_davis,route_123,pinsir,27,69,72,79,59,34,42,45,bug,bind,seismic_toss,harden,revenge,normal,fighting,normal,fighting,physical,physical,physical,physical,15.0,0.0,0.0,60.0,0.75,1.0,1.0,1.0,False,False,False,False,48155
600,149,2,bird_keeper_alberto,route_123,pelipper,30,69,76,35,58,56,51,44,flying/water,wing_attack,supersonic,mist,protect,flying,normal,ice,normal,physical,physical,special,physical,60.0,0.0,0.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,48155
601,91,2,bird_keeper_alberto,route_123,xatu,30,69,79,50,47,62,47,62,flying/psychic,peck,leer,night_shade,teleport,flying,normal,ghost,psychic,physical,physical,physical,special,35.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
602,50,1,ninja_boy_jonas,route_123,koffing,31,69,65,40,63,46,32,26,poison,toxic,thunder,selfdestruct,sludge_bomb,poison,electric,normal,poison,physical,special,physical,physical,0.0,120.0,0.0,90.0,0.85,0.7,1.0,1.0,False,False,False,False,48155
603,189,1,parasol_lady_kayley,route_123,castform,31,69,84,48,48,43,48,53,normal,sunny_day,weather_ball,flamethrower,solarbeam,fire,normal,fire,grass,special,physical,special,special,0.0,50.0,95.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
604,163,1,guitarist_fernando,route_123,electrike,30,69,64,32,29,39,31,44,electric,quick_attack,spark,odor_sleuth,roar,normal,electric,normal,normal,physical,special,physical,physical,40.0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
605,179,1,collector_ed,route_123,zangoose,30,69,83,74,41,41,41,59,normal,swords_dance,fury_cutter,slash,pursuit,normal,bug,normal,dark,physical,physical,physical,special,0.0,10.0,70.0,40.0,1.0,0.95,1.0,1.0,False,False,True,False,48155
606,172,1,magma_admin_tabitha,magma_hideout,numel,26,70,69,38,30,41,27,25,fire/ground,magnitude,ember,tackle,focus_energy,ground,fire,normal,normal,physical,special,physical,physical,71.0,40.0,35.0,0.0,1.0,1.0,0.95,1.0,False,False,False,False,48155
607,185,1,team_magma_grunt,magma_hideout,baltoy,28,70,60,27,35,29,44,31,ground/psychic,psybeam,rock_tomb,selfdestruct,ancientpower,psychic,rock,normal,rock,special,physical,physical,physical,65.0,50.0,0.0,60.0,1.0,0.8,1.0,1.0,False,False,False,False,48155
608,172,1,team_magma_grunt,magma_hideout,numel,28,70,71,38,27,41,33,21,fire/ground,tackle,ember,magnitude,focus_energy,normal,fire,ground,normal,physical,special,physical,physical,35.0,40.0,71.0,0.0,0.95,1.0,1.0,1.0,False,False,False,False,48155
610,17,1,team_magma_grunt,magma_hideout,zubat,28,70,60,33,24,21,27,31,flying/poison,astonish,bite,wing_attack,confuse_ray,ghost,dark,flying,ghost,physical,special,physical,physical,30.0,60.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
611,142,2,magma_admin_tabitha,magma_hideout,mightyena,28,70,79,57,46,41,41,46,dark,bite,swagger,roar,odor_sleuth,dark,normal,normal,normal,special,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,48155
612,142,1,team_magma_grunt,magma_hideout,poochyena,29,70,59,39,25,22,22,22,dark,odor_sleuth,roar,swagger,scary_face,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.9,False,False,False,False,48155
613,172,1,team_magma_grunt,magma_hideout,numel,29,70,73,39,25,46,31,25,fire/ground,ember,magnitude,focus_energy,take_down,fire,ground,normal,normal,special,physical,physical,physical,40.0,71.0,0.0,67.0,1.0,1.0,1.0,0.85,False,False,False,False,48155
614,142,2,team_magma_grunt,magma_hideout,mightyena,29,70,79,57,40,39,39,49,dark,bite,odor_sleuth,roar,swagger,dark,normal,normal,normal,special,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,False,False,False,False,48155
617,17,1,team_magma_grunt,magma_hideout,zubat,29,70,62,31,22,22,30,36,flying/poison,astonish,bite,wing_attack,confuse_ray,ghost,dark,flying,ghost,physical,special,physical,physical,30.0,60.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
622,185,1,team_magma_grunt,magma_hideout,baltoy,29,70,62,30,31,28,45,36,ground/psychic,psybeam,rock_tomb,selfdestruct,ancientpower,psychic,rock,normal,rock,special,physical,physical,physical,65.0,50.0,0.0,60.0,1.0,0.8,1.0,1.0,False,False,False,False,48155
626,17,1,magma_admin_tabitha,magma_hideout,zubat,30,70,66,34,25,25,34,40,flying/poison,wing_attack,bite,astonish,confuse_ray,flying,dark,ghost,ghost,physical,special,physical,physical,60.0,60.0,30.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,48155
627,172,2,magma_admin_tabitha,magma_hideout,camerupt,33,70,92,73,59,77,51,34,fire/ground,rock_slide,take_down,amnesia,focus_energy,rock,normal,psychic,normal,physical,physical,special,physical,75.0,67.0,0.0,0.0,0.9,0.85,1.0,1.0,False,False,False,False,48155
628,142,2,magma_leader_maxie,magma_hideout,mightyena,37,70,105,78,69,56,50,63,dark,take_down,swagger,scary_face,roar,normal,normal,normal,normal,physical,physical,physical,physical,67.0,0.0,0.0,0.0,0.85,0.9,0.9,1.0,False,False,False,False,50653
629,17,3,magma_leader_maxie,magma_hideout,crobat,38,70,119,88,64,65,72,110,flying/poison,air_cutter,wing_attack,bite,confuse_ray,flying,flying,dark,ghost,physical,physical,special,physical,55.0,60.0,60.0,0.0,0.95,1.0,1.0,1.0,True,False,False,False,54872
630,172,2,magma_leader_maxie,magma_hideout,camerupt,39,70,110,99,66,83,70,43,fire/ground,earthquake,rock_slide,take_down,amnesia,ground,rock,normal,psychic,physical,physical,physical,special,100.0,75.0,67.0,0.0,1.0,0.9,0.85,1.0,False,False,False,False,59319
631,119,1,lilycove_rival,lilycove_city,slugma,32,71,73,32,36,55,36,25,fire,ember,rock_throw,harden,amnesia,fire,rock,normal,psychic,special,physical,physical,special,40.0,50.0,0.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,59319
